mjd filter flux flux_error zp zpsys
0.0 desg -3.875 3.31 27.5 ab
0.01999999999679858 desr 0.1566 2.239 27.5 ab
0.03899999999703141 desi -4.124 4.492 27.5 ab
0.05099999999947613 desz -2.329 5.325 27.5 ab
8.050999999999476 desg -11.96 6.289 27.5 ab
8.059000000001106 desr 0.5997 3.325 27.5 ab
8.062999999994645 desi 4.797 5.817 27.5 ab
8.070999999996275 desz 3.505 5.043 27.5 ab
13.046999999998661 desg 14.75 11.79 27.5 ab
13.062999999994645 desr -1.761 6.18 27.5 ab
13.956999999994878 desi 4.093 7.081 27.5 ab
13.972999999998137 desz 5.417 5.424 27.5 ab
16.945999999996275 desg -32.35 11.66 27.5 ab
16.94999999999709 desr 11.37 4.831 27.5 ab
17.03899999999703 desi 1.516 5.601 27.5 ab
17.04699999999866 desz 13.84 5.165 27.5 ab
28.898999999997613 desg 3.607 2.48 27.5 ab
28.90299999999843 desr 4.255 1.661 27.5 ab
28.917999999997846 desi 9.703 2.523 27.5 ab
28.934000000001106 desz 8.338 3.939 27.5 ab
36.90299999999843 desg 10.8 7.571 27.5 ab
36.91399999999703 desr 8.134 2.972 27.5 ab
36.937999999994645 desi 9.24 5.029 27.5 ab
36.96099999999569 desz 24.22 5.449 27.5 ab
44.890999999995984 desg -0.4161 6.178 27.5 ab
44.89899999999761 desr 22.03 2.544 27.5 ab
44.90699999999924 desi 16.27 3.674 27.5 ab
44.917999999997846 desz 16.46 4.408 27.5 ab
52.8949999999968 desg 0.8663 3.373 27.5 ab
52.90299999999843 desr 29.34 2.495 27.5 ab
52.917999999997846 desi 14.75 4.064 27.5 ab
52.934000000001106 desz 15.1 6.79 27.5 ab
60.90999999999622 desg 11.52 3.726 27.5 ab
60.93000000000029 desr 31.22 3.088 27.5 ab
61.90999999999622 desi 26.54 2.982 27.5 ab
61.925999999999476 desz 19.11 3.769 27.5 ab
69.88699999999517 desg 6.515 7.149 27.5 ab
69.90299999999843 desr 28.99 3.828 27.5 ab
70.90299999999843 desi 20.67 6.007 27.5 ab
72.875 desz 25.78 5.048 27.5 ab
74.87099999999919 desg 14.76 6.844 27.5 ab
74.875 desr 25.87 3.984 27.5 ab
74.88300000000163 desi 25.9 6.707 27.5 ab
75.87099999999919 desz 15.22 6.108 27.5 ab
