mjd filter flux flux_error zp zpsys
0.0 desg -2.588 4.788 27.5 ab
0.01600000000325963 desr 2.721 5.335 27.5 ab
0.031000000002677552 desi 5.938 5.437 27.5 ab
0.06199999999807915 desz 3.455 4.691 27.5 ab
2.0 desg 5.969 2.245 27.5 ab
2.139999999999418 desr 9.519 3.037 27.5 ab
2.1560000000026776 desi 6.419 4.202 27.5 ab
2.186999999998079 desz 12.48 3.525 27.5 ab
9.984000000004016 desg 6.785 1.721 27.5 ab
10.0 desr 18.46 1.309 27.5 ab
10.01600000000326 desi 15.1 1.923 27.5 ab
10.039000000004307 desz 12.1 2.189 27.5 ab
11.976000000002387 desg 2.864 9.766 27.5 ab
11.988000000004831 desr 22.25 3.905 27.5 ab
12.004000000000815 desi 19.79 8.081 27.5 ab
12.031000000002678 desz 15.43 4.702 27.5 ab
16.949000000000524 desg 1.628 3.775 27.5 ab
16.957000000002154 desr 10.29 2.363 27.5 ab
22.984000000004016 desi 16.49 8.072 27.5 ab
23.00800000000163 desz 17.74 5.645 27.5 ab
29.984000000004016 desg 0.9396 2.281 27.5 ab
30.0 desr 10.29 1.618 27.5 ab
32.01900000000023 desi 6.965 2.146 27.5 ab
32.042999999997846 desz 8.72 2.207 27.5 ab
37.99199999999837 desg 1.281 1.597 27.5 ab
38.00800000000163 desr 5.87 1.105 27.5 ab
39.9800000000032 desi 7.909 1.407 27.5 ab
40.01900000000023 desz 7.625 1.823 27.5 ab
43.88999999999942 desg -0.4626 4.488 27.5 ab
43.90200000000186 desr -1.907 3.582 27.5 ab
44.02300000000105 desi 10.73 13.46 27.5 ab
44.05500000000029 desz 1.417 4.014 27.5 ab
44.875 desg 4.337 6.42 27.5 ab
44.88999999999942 desr 3.753 3.127 27.5 ab
45.01900000000023 desi 14.15 9.796 27.5 ab
45.03900000000431 desz 5.656 4.837 27.5 ab
50.859000000004016 desg 15.19 26.12 27.5 ab
50.875 desr 11.67 11.64 27.5 ab
50.984000000004016 desi 4.11 5.18 27.5 ab
51.01600000000326 desz 6.521 2.846 27.5 ab
51.859000000004016 desg 26.32 30.75 27.5 ab
51.984000000004016 desr 4.161 3.596 27.5 ab
52.0 desi -2.44 7.054 27.5 ab
52.02700000000186 desz 8.924 2.931 27.5 ab
52.86300000000483 desg 7.732 9.316 27.5 ab
52.870999999999185 desr 12.9 3.871 27.5 ab
53.01900000000023 desi 7.354 6.32 27.5 ab
53.042999999997846 desz 3.262 2.923 27.5 ab
53.86300000000483 desg 5.714 7.695 27.5 ab
53.984000000004016 desr -1.239 2.655 27.5 ab
54.0 desi 5.188 4.792 27.5 ab
54.01900000000023 desz 7.773 3.021 27.5 ab
57.97299999999814 desg 1.958 3.787 27.5 ab
57.98800000000483 desr 4.166 1.759 27.5 ab
58.0 desi 5.082 3.203 27.5 ab
58.02300000000105 desz 2.691 2.937 27.5 ab
58.98800000000483 desg 0.01051 2.0 27.5 ab
59.0 desr 3.903 1.877 27.5 ab
59.01600000000326 desi 5.567 2.786 27.5 ab
59.03500000000349 desz 9.159 3.195 27.5 ab
60.004000000000815 desg -2.009 3.439 27.5 ab
60.01600000000326 desr 3.499 2.254 27.5 ab
60.03500000000349 desi 4.108 2.864 27.5 ab
60.065999999998894 desz 4.438 3.869 27.5 ab
61.01600000000326 desg 4.451 2.972 27.5 ab
61.02700000000186 desr 3.029 2.024 27.5 ab
61.04699999999866 desi 4.636 3.237 27.5 ab
61.07800000000134 desz 5.335 4.863 27.5 ab
66.03100000000268 desg -2.099 1.689 27.5 ab
66.03900000000431 desr 1.959 1.225 27.5 ab
66.05099999999948 desi 2.987 1.851 27.5 ab
66.07800000000134 desz 7.015 2.42 27.5 ab
67.00800000000163 desg 3.265 1.783 27.5 ab
67.01600000000326 desr 0.1689 1.374 27.5 ab
67.03100000000268 desi -0.2447 1.988 27.5 ab
67.05099999999948 desz 3.625 2.232 27.5 ab
68.01900000000023 desg -1.782 4.785 27.5 ab
68.02700000000186 desr 1.5 1.175 27.5 ab
68.04699999999866 desi 6.592 2.082 27.5 ab
68.07400000000052 desz 10.27 5.921 27.5 ab
69.06199999999808 desg -0.3171 1.999 27.5 ab
69.07400000000052 desr 2.791 3.168 27.5 ab
69.09000000000378 desi 13.22 5.647 27.5 ab
69.11300000000483 desz -7.496 12.77 27.5 ab
71.03500000000349 desg 0.0002737 1.751 27.5 ab
71.04299999999785 desr 1.879 1.326 27.5 ab
71.05800000000454 desi 1.402 2.208 27.5 ab
71.07800000000134 desz 8.348 3.034 27.5 ab
81.06999999999971 desg -5.834 8.081 27.5 ab
81.08600000000297 desr 3.599 4.419 27.5 ab
81.98800000000483 desi 9.539 4.544 27.5 ab
82.00800000000163 desz 6.298 3.062 27.5 ab
84.04299999999785 desg 3.935 3.959 27.5 ab
84.05800000000454 desr -0.6357 1.853 27.5 ab
89.98400000000402 desi 4.895 2.213 27.5 ab
90.00800000000163 desz 5.817 3.051 27.5 ab
96.98800000000483 desg 4.167 2.034 27.5 ab
97.00400000000081 desr -1.106 1.444 27.5 ab
98.05099999999948 desi 3.026 3.009 27.5 ab
99.01900000000023 desz 6.815 3.404 27.5 ab
104.98800000000483 desg 5.343 3.404 27.5 ab
105.01200000000244 desr -0.4951 2.178 27.5 ab
109.98800000000483 desi 2.691 4.986 27.5 ab
110.01900000000023 desz 6.211 3.896 27.5 ab
111.86300000000483 desg -8.454 11.89 27.5 ab
111.87099999999919 desr 8.583 4.186 27.5 ab
111.9800000000032 desi 4.657 4.328 27.5 ab
112.00400000000081 desz 2.573 4.464 27.5 ab
119.86699999999837 desg -2.201 1.58 27.5 ab
119.875 desr 0.0637 1.219 27.5 ab
119.88999999999942 desi -0.4671 1.863 27.5 ab
119.91799999999785 desz -0.716 2.12 27.5 ab
