mjd filter flux flux_error zp zpsys
0.0 desi -1.434 1.396 27.5 ab
0.03899999999703141 desz -0.741 1.816 27.5 ab
3.9099999999962165 desg -2.814 4.488 27.5 ab
3.9219999999986612 desr -4.597 3.582 27.5 ab
4.042999999997846 desi -12.1 13.46 27.5 ab
4.07499999999709 desz 2.689 4.014 27.5 ab
4.894999999996799 desg -3.033 6.419 27.5 ab
4.9099999999962165 desr -2.001 3.126 27.5 ab
5.038999999997031 desi 5.443 9.791 27.5 ab
5.059000000001106 desz -3.598 4.835 27.5 ab
10.879000000000815 desg -30.78 26.13 27.5 ab
10.894999999996799 desr -4.65 11.64 27.5 ab
11.004000000000815 desi -0.216 5.178 27.5 ab
11.036000000000058 desz 2.324 2.843 27.5 ab
11.879000000000815 desg -34.54 30.75 27.5 ab
12.004000000000815 desr 0.3551 3.595 27.5 ab
12.019999999996799 desi 2.296 7.053 27.5 ab
12.046999999998661 desz -2.846 2.926 27.5 ab
12.88300000000163 desg 7.01 9.316 27.5 ab
12.890999999995984 desr 2.237 3.864 27.5 ab
13.038999999997031 desi 0.5413 6.317 27.5 ab
13.062999999994645 desz -0.8258 2.921 27.5 ab
13.88300000000163 desg 2.332 7.694 27.5 ab
14.004000000000815 desr 2.42 2.654 27.5 ab
14.019999999996799 desi -0.7278 4.79 27.5 ab
14.038999999997031 desz 2.378 3.017 27.5 ab
17.992999999994936 desg 1.258 3.787 27.5 ab
18.00800000000163 desr 0.7208 1.756 27.5 ab
18.0199999999968 desi 3.509 3.201 27.5 ab
18.042999999997846 desz 5.105 2.937 27.5 ab
19.00800000000163 desg -1.022 2.0 27.5 ab
19.0199999999968 desr 1.803 1.875 27.5 ab
19.036000000000058 desi -1.982 2.783 27.5 ab
19.05500000000029 desz -1.099 3.19 27.5 ab
20.023999999997613 desg 1.214 3.438 27.5 ab
20.036000000000058 desr 2.941 2.252 27.5 ab
20.05500000000029 desi -0.03894 2.861 27.5 ab
20.085999999995693 desz -3.213 3.868 27.5 ab
21.036000000000058 desg -0.2796 2.97 27.5 ab
21.04699999999866 desr 0.7348 2.023 27.5 ab
21.06699999999546 desi 4.402 3.236 27.5 ab
21.097999999998137 desz -5.327 4.862 27.5 ab
26.050999999999476 desg 2.563 1.69 27.5 ab
26.059000000001106 desr 0.6879 1.224 27.5 ab
26.070999999996275 desi 3.683 1.849 27.5 ab
26.097999999998137 desz -4.206 2.417 27.5 ab
27.02799999999843 desg -0.5045 1.783 27.5 ab
27.036000000000058 desr -0.3188 1.373 27.5 ab
27.050999999999476 desi -0.213 1.987 27.5 ab
27.070999999996275 desz -2.773 2.231 27.5 ab
28.03899999999703 desg 8.833 4.789 27.5 ab
28.04699999999866 desr -0.2178 1.175 27.5 ab
28.06699999999546 desi 1.256 2.077 27.5 ab
28.093999999997322 desz 1.93 5.917 27.5 ab
29.081999999994878 desg -0.42 2.002 27.5 ab
29.093999999997322 desr 6.981 3.17 27.5 ab
29.110000000000582 desi -6.653 5.642 27.5 ab
29.13300000000163 desz -12.38 12.77 27.5 ab
31.05500000000029 desg 1.016 1.755 27.5 ab
31.062999999994645 desr 2.703 1.327 27.5 ab
31.07800000000134 desi -1.111 2.207 27.5 ab
31.097999999998137 desz 3.798 3.03 27.5 ab
41.08999999999651 desg 7.22 8.083 27.5 ab
41.10599999999977 desr 18.51 4.435 27.5 ab
42.00800000000163 desi 25.29 4.57 27.5 ab
42.02799999999843 desz 38.03 3.143 27.5 ab
44.062999999994645 desg 4.857 3.964 27.5 ab
44.07800000000134 desr 28.28 1.939 27.5 ab
50.004000000000815 desi 54.84 2.452 27.5 ab
50.02799999999843 desz 60.94 3.259 27.5 ab
57.00800000000163 desg 7.807 2.052 27.5 ab
57.02399999999761 desr 51.03 1.753 27.5 ab
58.070999999996275 desi 53.14 3.179 27.5 ab
59.03899999999703 desz 77.27 3.699 27.5 ab
65.00800000000163 desg -1.374 3.407 27.5 ab
65.03199999999924 desr 29.24 2.258 27.5 ab
70.00800000000163 desi 38.8 5.043 27.5 ab
70.03899999999703 desz 58.71 4.05 27.5 ab
71.88300000000163 desg 6.045 11.89 27.5 ab
71.89099999999598 desr 16.48 4.197 27.5 ab
72.0 desi 41.57 4.402 27.5 ab
72.02399999999761 desz 62.38 4.616 27.5 ab
79.88699999999517 desg 0.1128 1.582 27.5 ab
79.8949999999968 desr 8.165 1.234 27.5 ab
79.90999999999622 desi 23.96 1.924 27.5 ab
79.93799999999464 desz 43.02 2.272 27.5 ab
87.94199999999546 desg -0.5754 1.645 27.5 ab
87.94999999999709 desr 2.253 1.304 27.5 ab
87.96099999999569 desi 19.22 2.225 27.5 ab
88.89099999999598 desz 24.03 2.75 27.5 ab
95.8949999999968 desg 10.08 5.963 27.5 ab
95.90299999999843 desr 1.043 2.525 27.5 ab
95.93799999999464 desi 11.14 3.088 27.5 ab
99.91399999999703 desz 16.9 4.262 27.5 ab
103.88300000000163 desg 5.9 2.916 27.5 ab
103.89099999999598 desr 2.509 1.367 27.5 ab
103.91399999999703 desi 9.47 3.223 27.5 ab
108.88699999999517 desz 15.28 2.623 27.5 ab
115.89099999999598 desg -1.659 1.817 27.5 ab
115.89899999999761 desr 1.626 1.385 27.5 ab
116.89099999999598 desi 9.077 2.185 27.5 ab
117.89099999999598 desz 16.42 3.395 27.5 ab
127.83999999999651 desg -0.4875 4.327 27.5 ab
127.84799999999814 desr 4.524 1.864 27.5 ab
127.8640000000014 desi 6.827 3.454 27.5 ab
128.8399999999965 desz 12.52 3.707 27.5 ab
132.84399999999732 desg -4.27 3.964 27.5 ab
132.85199999999895 desr 2.741 2.059 27.5 ab
133.84399999999732 desi 5.84 3.023 27.5 ab
