mjd filter flux flux_error zp zpsys
0.0 desg -3.516 9.409 27.5 ab
0.006999999997788109 desr 31.25 7.203 27.5 ab
0.014999999999417923 desi 20.98 6.853 27.5 ab
0.023000000001047738 desz 27.37 7.938 27.5 ab
1.9839999999967404 desg 0.5281 4.023 27.5 ab
2.0 desr 23.29 3.221 27.5 ab
2.006999999997788 desi 30.51 4.446 27.5 ab
2.014999999999418 desz 30.91 5.002 27.5 ab
9.959999999999127 desg -18.64 17.96 27.5 ab
10.10099999999511 desr 23.68 4.041 27.5 ab
10.10899999999674 desi 28.87 8.17 27.5 ab
10.123999999996158 desz 36.64 5.444 27.5 ab
15.956999999994878 desg 5.504 4.687 27.5 ab
15.968000000000757 desr 24.59 2.813 27.5 ab
15.98399999999674 desi 40.65 4.714 27.5 ab
16.0 desz 37.99 4.527 27.5 ab
29.0 desg -2.881 4.369 27.5 ab
29.006999999997788 desr 10.82 3.473 27.5 ab
29.014999999999418 desi 26.14 6.275 27.5 ab
29.0309999999954 desz 32.75 5.988 27.5 ab
37.00699999999779 desg 2.206 2.684 27.5 ab
37.01499999999942 desr 5.709 2.183 27.5 ab
37.02300000000105 desi 21.61 2.679 27.5 ab
37.03899999999703 desz 22.23 3.458 27.5 ab
42.90199999999459 desg -13.56 6.273 27.5 ab
42.91700000000128 desr 5.27 5.083 27.5 ab
42.924999999995634 desi 11.6 5.587 27.5 ab
42.92899999999645 desz 26.19 7.724 27.5 ab
44.08199999999488 desg -3.763 7.73 27.5 ab
44.08499999999913 desr 6.122 5.7 27.5 ab
44.09300000000076 desi -9.476 16.99 27.5 ab
44.10099999999511 desz 29.54 8.087 27.5 ab
50.04599999999482 desg -1.49 12.34 27.5 ab
50.05399999999645 desr 7.78 5.572 27.5 ab
50.06999999999971 desi 8.149 12.03 27.5 ab
50.08199999999488 desz 29.98 6.675 27.5 ab
51.06999999999971 desg -17.59 17.21 27.5 ab
51.08199999999488 desr 0.183 8.064 27.5 ab
51.09700000000157 desi 26.04 15.07 27.5 ab
51.10899999999674 desz 24.25 8.913 27.5 ab
52.08499999999913 desg -4.899 13.83 27.5 ab
52.08899999999994 desr -2.28 6.406 27.5 ab
52.09700000000157 desi 12.45 11.2 27.5 ab
52.104999999995925 desz 21.13 6.172 27.5 ab
53.05399999999645 desg 4.647 9.777 27.5 ab
53.06999999999971 desr 4.991 4.946 27.5 ab
53.08499999999913 desi -6.108 9.659 27.5 ab
53.08899999999994 desz 20.65 5.321 27.5 ab
57.05399999999645 desg 6.054 6.866 27.5 ab
57.06999999999971 desr 3.988 3.911 27.5 ab
57.08199999999488 desi 11.57 7.253 27.5 ab
57.08899999999994 desz 17.07 6.99 27.5 ab
58.06999999999971 desg 17.32 6.543 27.5 ab
58.08199999999488 desr -2.915 4.254 27.5 ab
58.08899999999994 desi 5.726 5.998 27.5 ab
58.09700000000157 desz 12.95 7.81 27.5 ab
59.10099999999511 desg 37.65 26.75 27.5 ab
59.10899999999674 desr 68.8 40.7 27.5 ab
59.112999999997555 desi 21.76 43.83 27.5 ab
59.12799999999697 desz 43.73 25.68 27.5 ab
60.112999999997555 desg -9.753 41.34 27.5 ab
60.12799999999697 desr 14.61 13.69 27.5 ab
60.13999999999942 desi 1.847 7.935 27.5 ab
64.83899999999994 desz 14.66 7.827 27.5 ab
65.12099999999919 desg -3.782 4.497 27.5 ab
65.83899999999994 desr 0.5746 4.106 27.5 ab
65.84300000000076 desi 15.6 6.623 27.5 ab
66.08499999999913 desg 4.425 4.061 27.5 ab
66.08899999999994 desz 23.68 6.072 27.5 ab
67.10499999999593 desg 14.62 13.78 27.5 ab
67.12099999999919 desr 8.881 10.11 27.5 ab
67.83899999999994 desi 0.6976 3.697 27.5 ab
67.84700000000157 desz 11.52 4.3 27.5 ab
69.01900000000023 desg 0.9503 2.989 27.5 ab
69.02699999999459 desr 0.765 2.283 27.5 ab
75.97200000000157 desi 7.827 4.919 27.5 ab
75.98399999999674 desz 2.468 4.017 27.5 ab
79.93699999999808 desg -8.74 10.62 27.5 ab
79.95300000000134 desr 4.173 5.056 27.5 ab
82.84700000000157 desi -2.193 6.087 27.5 ab
82.85499999999593 desz 13.13 4.623 27.5 ab
83.05399999999645 desg 1.145 7.739 27.5 ab
83.06999999999971 desr -6.006 3.923 27.5 ab
96.0 desg 0.8425 3.587 27.5 ab
96.00699999999779 desr -1.338 2.731 27.5 ab
96.01499999999942 desi 5.184 4.262 27.5 ab
96.0309999999954 desz 6.656 5.013 27.5 ab
104.01499999999942 desg -3.491 6.353 27.5 ab
104.96800000000076 desr 3.605 3.131 27.5 ab
104.97999999999593 desi 3.035 5.039 27.5 ab
104.99599999999919 desz 10.94 4.11 27.5 ab
110.00299999999697 desg 0.6718 12.55 27.5 ab
110.87799999999697 desr 2.895 5.047 27.5 ab
110.88999999999942 desi 7.112 8.735 27.5 ab
110.89800000000105 desz 2.052 5.622 27.5 ab
113.90199999999459 desg -15.6 11.42 27.5 ab
119.85099999999511 desr -1.836 2.412 27.5 ab
119.85899999999674 desi 3.792 3.552 27.5 ab
119.86699999999837 desz 9.892 3.964 27.5 ab
125.85499999999593 desg 1.581 2.546 27.5 ab
127.91399999999703 desr -2.54 3.208 27.5 ab
127.92499999999563 desi 3.263 4.305 27.5 ab
127.93299999999726 desz 10.49 5.393 27.5 ab
133.85899999999674 desg 12.15 9.605 27.5 ab
