mjd filter flux flux_error zp zpsys
0.0 desg 3.182 6.285 27.5 ab
0.008000000001629815 desr -4.973 3.326 27.5 ab
0.011999999995168764 desi -0.615 5.816 27.5 ab
0.01999999999679858 desz 11.06 5.047 27.5 ab
4.995999999999185 desg -13.07 11.79 27.5 ab
5.011999999995169 desr -6.427 6.181 27.5 ab
5.905999999995402 desi -9.294 7.082 27.5 ab
5.921999999998661 desz 9.393 5.425 27.5 ab
8.894999999996799 desg -7.177 11.65 27.5 ab
8.898999999997613 desr 9.861 4.83 27.5 ab
8.987999999997555 desi 0.8371 5.599 27.5 ab
8.995999999999185 desz 3.887 5.158 27.5 ab
20.847999999998137 desg -0.4645 2.479 27.5 ab
20.851999999998952 desr -1.663 1.657 27.5 ab
20.86699999999837 desi 0.6895 2.506 27.5 ab
20.88300000000163 desz -0.519 3.934 27.5 ab
28.851999999998952 desg 0.2906 7.569 27.5 ab
28.862999999997555 desr 6.724 2.966 27.5 ab
28.88699999999517 desi -1.593 5.021 27.5 ab
28.909999999996217 desz 7.005 5.43 27.5 ab
36.83999999999651 desg 16.63 6.195 27.5 ab
36.84799999999814 desr 23.82 2.553 27.5 ab
36.85599999999977 desi 24.51 3.699 27.5 ab
36.86699999999837 desz 33.13 4.443 27.5 ab
44.84399999999732 desg 53.01 3.644 27.5 ab
44.85199999999895 desr 95.0 3.071 27.5 ab
44.86699999999837 desi 102.6 4.525 27.5 ab
44.88300000000163 desz 94.92 7.022 27.5 ab
52.85899999999674 desg 57.29 4.004 27.5 ab
52.879000000000815 desr 118.4 3.812 27.5 ab
53.85899999999674 desi 133.8 3.916 27.5 ab
53.875 desz 110.6 4.296 27.5 ab
61.83599999999569 desg 33.29 7.205 27.5 ab
61.85199999999895 desr 91.12 4.19 27.5 ab
62.85199999999895 desi 109.4 6.361 27.5 ab
64.82400000000052 desz 77.16 5.235 27.5 ab
66.81999999999971 desg 12.9 6.861 27.5 ab
66.82400000000052 desr 62.36 4.147 27.5 ab
66.83200000000215 desi 92.75 6.931 27.5 ab
67.81999999999971 desz 62.09 6.214 27.5 ab
