mjd filter flux flux_error zp zpsys
0.0 desg -7.41 4.766 27.5 ab
0.008000000001629815 desr -0.05902 2.129 27.5 ab
0.023999999997613486 desi 0.525 3.145 27.5 ab
0.046999999998661224 desz 0.2733 2.483 27.5 ab
2.997000000003027 desg 0.5954 2.584 27.5 ab
3.004000000000815 desr 2.545 1.71 27.5 ab
3.0429999999978463 desi -2.801 1.984 27.5 ab
3.0750000000043656 desz -3.755 3.73 27.5 ab
4.075000000004366 desg -3.603 2.551 27.5 ab
4.0900000000037835 desr 0.374 1.3 27.5 ab
4.105999999999767 desi 2.266 3.683 27.5 ab
4.137000000002445 desz 1.116 4.486 27.5 ab
11.969000000004598 desg -0.391 5.683 27.5 ab
11.985000000000582 desr 1.773 5.569 27.5 ab
12.020000000004075 desi 0.9101 4.52 27.5 ab
12.046999999998661 desz 8.402 3.403 27.5 ab
13.06300000000192 desg -0.005468 2.284 27.5 ab
13.078999999997905 desr -6.517 3.27 27.5 ab
13.090000000003783 desi 0.7237 9.046 27.5 ab
13.120999999999185 desz 5.766 2.967 27.5 ab
18.067000000002736 desg 4.951 2.637 27.5 ab
18.078999999997905 desr -1.342 1.486 27.5 ab
18.0940000000046 desi 3.588 2.293 27.5 ab
18.114000000001397 desz 6.315 2.388 27.5 ab
25.9690000000046 desg 0.8298 4.79 27.5 ab
25.985000000000582 desr 1.174 2.322 27.5 ab
26.0 desi 14.81 4.173 27.5 ab
26.023999999997613 desz 5.852 2.714 27.5 ab
33.98099999999977 desg -1.686 3.69 27.5 ab
33.99700000000303 desr 6.329 3.218 27.5 ab
34.012000000002445 desi 14.1 3.221 27.5 ab
34.042999999997846 desz 14.49 3.855 27.5 ab
41.98099999999977 desg 4.312 1.264 27.5 ab
42.0 desr 19.94 1.042 27.5 ab
42.020000000004075 desi 13.71 1.527 27.5 ab
42.96500000000378 desz 18.41 1.965 27.5 ab
45.082000000002154 desg 8.682 3.923 27.5 ab
45.09000000000378 desr 26.76 5.614 27.5 ab
45.10599999999977 desi 9.861 4.49 27.5 ab
45.13300000000163 desz 14.03 14.4 27.5 ab
45.88300000000163 desg 17.8 5.922 27.5 ab
45.89899999999761 desr 31.09 2.698 27.5 ab
45.92199999999866 desi 10.24 3.331 27.5 ab
45.942000000002736 desz 23.58 5.076 27.5 ab
51.86800000000221 desg 12.64 7.7 27.5 ab
51.875 desr 32.97 2.478 27.5 ab
51.895000000004075 desi 22.34 5.128 27.5 ab
51.917999999997846 desz 23.27 4.158 27.5 ab
52.85599999999977 desg 20.95 23.92 27.5 ab
52.86800000000221 desr 29.29 3.897 27.5 ab
52.88300000000163 desi 15.49 5.434 27.5 ab
52.91100000000006 desz 14.64 4.857 27.5 ab
53.86800000000221 desg 7.552 6.576 27.5 ab
53.91100000000006 desr 33.29 2.99 27.5 ab
53.92199999999866 desi 23.44 5.195 27.5 ab
53.953999999997905 desz 18.65 2.689 27.5 ab
54.85199999999895 desg 12.89 6.053 27.5 ab
54.86800000000221 desr 30.13 2.621 27.5 ab
54.879000000000815 desi 21.51 4.262 27.5 ab
54.91100000000006 desz 20.94 3.303 27.5 ab
58.84799999999814 desg 8.951 5.193 27.5 ab
58.85599999999977 desr 34.2 3.772 27.5 ab
58.870999999999185 desi 15.42 4.205 27.5 ab
58.89899999999761 desz 20.52 8.242 27.5 ab
59.85599999999977 desg 15.62 4.889 27.5 ab
59.870999999999185 desr 31.35 2.735 27.5 ab
59.88300000000163 desi 13.14 5.231 27.5 ab
59.91400000000431 desz 25.45 5.342 27.5 ab
60.84799999999814 desg 9.548 3.176 27.5 ab
60.86000000000058 desr 30.73 2.296 27.5 ab
60.90299999999843 desi 21.53 2.528 27.5 ab
60.934000000001106 desz 23.25 3.723 27.5 ab
61.88300000000163 desg 4.845 2.533 27.5 ab
61.90299999999843 desr 31.6 1.709 27.5 ab
61.917999999997846 desi 13.59 2.739 27.5 ab
61.93800000000192 desz 27.17 3.149 27.5 ab
66.90699999999924 desg 7.226 2.182 27.5 ab
66.91799999999785 desr 31.74 1.771 27.5 ab
66.9340000000011 desi 21.83 2.602 27.5 ab
66.96100000000297 desz 23.25 2.589 27.5 ab
67.89100000000326 desg 3.358 2.202 27.5 ab
67.90699999999924 desr 32.86 1.76 27.5 ab
67.91799999999785 desi 23.33 2.63 27.5 ab
67.94200000000274 desz 22.25 3.013 27.5 ab
68.87900000000081 desg 7.923 1.737 27.5 ab
68.89100000000326 desr 31.25 1.489 27.5 ab
68.91799999999785 desi 17.93 3.235 27.5 ab
68.94600000000355 desz 23.84 2.874 27.5 ab
69.92599999999948 desg 17.13 6.58 27.5 ab
69.9340000000011 desr 34.8 2.902 27.5 ab
69.96100000000297 desi 21.33 2.007 27.5 ab
69.9890000000014 desz 23.09 1.984 27.5 ab
71.09000000000378 desg 7.669 1.51 27.5 ab
71.10599999999977 desr 29.51 1.278 27.5 ab
71.125 desi 22.29 2.025 27.5 ab
71.14899999999761 desz 27.66 2.545 27.5 ab
72.13300000000163 desg 9.601 1.724 27.5 ab
72.14899999999761 desr 29.99 1.464 27.5 ab
81.8440000000046 desi 17.18 9.892 27.5 ab
81.875 desz 28.36 4.004 27.5 ab
82.02399999999761 desg 10.95 4.955 27.5 ab
82.03600000000006 desr 31.13 2.46 27.5 ab
84.90699999999924 desg 13.39 8.836 27.5 ab
84.91100000000006 desr 19.43 3.427 27.5 ab
84.9340000000011 desi 18.96 3.876 27.5 ab
84.96500000000378 desz 30.22 3.141 27.5 ab
96.9690000000046 desg 4.854 1.764 27.5 ab
96.98500000000058 desr 22.8 1.3 27.5 ab
96.99700000000303 desi 23.09 2.077 27.5 ab
97.02799999999843 desz 30.74 2.327 27.5 ab
104.9690000000046 desg 4.318 2.083 27.5 ab
104.99300000000221 desr 21.87 1.351 27.5 ab
105.01200000000244 desi 20.66 1.848 27.5 ab
105.03600000000006 desz 30.11 2.362 27.5 ab
111.89500000000407 desg 5.409 4.853 27.5 ab
111.90299999999843 desr 18.98 2.15 27.5 ab
111.91799999999785 desi 18.13 3.082 27.5 ab
111.95000000000437 desz 30.35 2.648 27.5 ab
113.03600000000006 desg -6.417 6.494 27.5 ab
113.05099999999948 desr 23.48 2.742 27.5 ab
113.06700000000274 desi 20.13 5.101 27.5 ab
115.8440000000046 desz 24.68 2.116 27.5 ab
115.95000000000437 desg 4.859 3.06 27.5 ab
115.96500000000378 desr 22.76 1.798 27.5 ab
115.98099999999977 desi 19.76 2.685 27.5 ab
126.84799999999814 desg 5.497 1.384 27.5 ab
126.86000000000058 desr 17.26 0.97 27.5 ab
126.87900000000081 desi 21.12 1.477 27.5 ab
126.90299999999843 desz 29.39 2.279 27.5 ab
134.85199999999895 desg 6.693 2.677 27.5 ab
134.8640000000014 desr 16.6 1.536 27.5 ab
134.88300000000163 desi 14.45 2.409 27.5 ab
134.90699999999924 desz 23.71 2.477 27.5 ab
140.9340000000011 desg 5.742 4.22 27.5 ab
140.95000000000437 desr 12.81 1.881 27.5 ab
141.91799999999785 desi 15.27 2.8 27.5 ab
141.95000000000437 desz 24.77 3.013 27.5 ab
144.8989999999976 desg 8.988 6.633 27.5 ab
144.90699999999924 desr 9.454 2.902 27.5 ab
144.91799999999785 desi 13.86 3.418 27.5 ab
144.95000000000437 desz 26.65 3.002 27.5 ab
155.84799999999814 desg 2.78 1.466 27.5 ab
155.86000000000058 desr 13.48 1.016 27.5 ab
155.87900000000081 desi 20.18 1.633 27.5 ab
155.90299999999843 desz 19.72 2.606 27.5 ab
163.85199999999895 desg -4.37 2.753 27.5 ab
163.8640000000014 desr 10.75 1.664 27.5 ab
163.88300000000163 desi 12.13 2.733 27.5 ab
163.90699999999924 desz 19.49 3.005 27.5 ab
171.8640000000014 desg 5.376 3.253 27.5 ab
171.87900000000081 desr 9.761 2.11 27.5 ab
172.81300000000192 desi 15.44 2.375 27.5 ab
