mjd filter flux flux_error zp zpsys
0.0 desg -2.62 9.404 27.5 ab
0.006999999997788109 desr -1.212 7.172 27.5 ab
0.014999999999417923 desi -2.455 6.833 27.5 ab
0.023000000001047738 desz 24.7 7.932 27.5 ab
1.9839999999967404 desg 4.295 4.013 27.5 ab
2.0 desr 4.154 3.175 27.5 ab
2.006999999997788 desi 0.3408 4.395 27.5 ab
2.014999999999418 desz 8.41 4.965 27.5 ab
9.959999999999127 desg -29.1 17.96 27.5 ab
10.10099999999511 desr 0.5431 3.995 27.5 ab
10.10899999999674 desi 7.423 8.133 27.5 ab
10.123999999996158 desz 9.371 5.396 27.5 ab
15.956999999994878 desg -3.051 4.679 27.5 ab
15.968000000000757 desr 1.373 2.751 27.5 ab
15.98399999999674 desi 5.046 4.628 27.5 ab
16.0 desz 5.687 4.464 27.5 ab
29.0 desg 6.669 4.388 27.5 ab
29.006999999997788 desr 10.39 3.469 27.5 ab
29.014999999999418 desi 16.21 6.257 27.5 ab
29.0309999999954 desz -3.244 5.953 27.5 ab
37.00699999999779 desg 9.672 2.729 27.5 ab
37.01499999999942 desr 23.12 2.237 27.5 ab
37.02300000000105 desi 17.33 2.665 27.5 ab
37.03899999999703 desz 20.42 3.451 27.5 ab
42.90199999999459 desg 1.826 6.281 27.5 ab
42.91700000000128 desr 14.36 5.099 27.5 ab
42.924999999995634 desi 13.91 5.588 27.5 ab
42.92899999999645 desz 4.304 7.708 27.5 ab
44.08199999999488 desg 4.666 7.746 27.5 ab
44.08499999999913 desr 17.47 5.719 27.5 ab
44.09300000000076 desi 0.2572 16.99 27.5 ab
44.10099999999511 desz 23.78 8.08 27.5 ab
50.04599999999482 desg -11.35 12.35 27.5 ab
50.05399999999645 desr 11.26 5.58 27.5 ab
50.06999999999971 desi -1.816 12.03 27.5 ab
50.08199999999488 desz 10.63 6.654 27.5 ab
51.06999999999971 desg -7.427 17.21 27.5 ab
51.08199999999488 desr 9.213 8.071 27.5 ab
51.09700000000157 desi 12.9 15.07 27.5 ab
51.10899999999674 desz 23.95 8.912 27.5 ab
52.08499999999913 desg 15.28 13.83 27.5 ab
52.08899999999994 desr 22.24 6.424 27.5 ab
52.09700000000157 desi 27.77 11.21 27.5 ab
52.104999999995925 desz 14.98 6.165 27.5 ab
53.05399999999645 desg 8.126 9.781 27.5 ab
53.06999999999971 desr 5.081 4.952 27.5 ab
53.08499999999913 desi -7.617 9.66 27.5 ab
53.08899999999994 desz 18.9 5.319 27.5 ab
57.05399999999645 desg 7.277 6.87 27.5 ab
57.06999999999971 desr 9.911 3.921 27.5 ab
57.08199999999488 desi 17.78 7.258 27.5 ab
57.08899999999994 desz 18.45 6.991 27.5 ab
58.06999999999971 desg -7.949 6.539 27.5 ab
58.08199999999488 desr 11.82 4.265 27.5 ab
58.08899999999994 desi -2.574 5.999 27.5 ab
58.09700000000157 desz 16.7 7.812 27.5 ab
59.10099999999511 desg 1.718 26.75 27.5 ab
59.10899999999674 desr 30.74 40.69 27.5 ab
59.112999999997555 desi 31.59 43.84 27.5 ab
59.12799999999697 desz -11.34 25.67 27.5 ab
60.112999999997555 desg 48.91 41.36 27.5 ab
60.12799999999697 desr 11.01 13.69 27.5 ab
60.13999999999942 desi 10.46 7.939 27.5 ab
64.83899999999994 desz 17.77 7.829 27.5 ab
65.12099999999919 desg 7.473 4.5 27.5 ab
65.83899999999994 desr 9.168 4.113 27.5 ab
65.84300000000076 desi 28.45 6.64 27.5 ab
66.08499999999913 desg 4.245 4.062 27.5 ab
66.08899999999994 desz 20.68 6.068 27.5 ab
67.10499999999593 desg 1.934 13.78 27.5 ab
67.12099999999919 desr 17.43 10.12 27.5 ab
67.83899999999994 desi 10.65 3.706 27.5 ab
67.84700000000157 desz 14.54 4.303 27.5 ab
69.01900000000023 desg -5.545 2.992 27.5 ab
69.02699999999459 desr 8.42 2.294 27.5 ab
75.97200000000157 desi 9.712 4.923 27.5 ab
75.98399999999674 desz 6.203 4.019 27.5 ab
79.93699999999808 desg -3.108 10.62 27.5 ab
79.95300000000134 desr 6.894 5.059 27.5 ab
82.84700000000157 desi 13.91 6.095 27.5 ab
82.85499999999593 desz 4.311 4.618 27.5 ab
83.05399999999645 desg 3.212 7.74 27.5 ab
83.06999999999971 desr 2.501 3.923 27.5 ab
96.0 desg -3.341 3.587 27.5 ab
96.00699999999779 desr 3.874 2.733 27.5 ab
96.01499999999942 desi 3.499 4.264 27.5 ab
96.0309999999954 desz 2.434 5.012 27.5 ab
104.01499999999942 desg 13.71 6.357 27.5 ab
104.96800000000076 desr 0.02391 3.131 27.5 ab
104.97999999999593 desi 3.362 5.04 27.5 ab
104.99599999999919 desz 0.6755 4.106 27.5 ab
110.00299999999697 desg 7.572 12.55 27.5 ab
110.87799999999697 desr -10.09 5.051 27.5 ab
110.88999999999942 desi -4.028 8.735 27.5 ab
110.89800000000105 desz 15.66 5.63 27.5 ab
113.90199999999459 desg 3.106 11.42 27.5 ab
119.85099999999511 desr -0.7486 2.412 27.5 ab
119.85899999999674 desi 7.545 3.555 27.5 ab
119.86699999999837 desz 12.34 3.967 27.5 ab
125.85499999999593 desg -0.7715 2.546 27.5 ab
127.91399999999703 desr -1.506 3.208 27.5 ab
127.92499999999563 desi 0.8017 4.306 27.5 ab
127.93299999999726 desz 13.21 5.396 27.5 ab
133.85899999999674 desg -11.42 9.604 27.5 ab
139.87799999999697 desr 1.118 4.57 27.5 ab
139.88999999999942 desi 4.906 7.971 27.5 ab
139.89800000000105 desz 2.842 6.368 27.5 ab
141.84700000000157 desg -14.28 11.45 27.5 ab
148.8509999999951 desr 2.657 2.796 27.5 ab
148.85899999999674 desi 5.164 4.173 27.5 ab
148.86699999999837 desz 9.375 4.754 27.5 ab
149.8509999999951 desg -6.47 3.702 27.5 ab
157.85499999999593 desr 4.36 3.08 27.5 ab
157.86699999999837 desi 4.243 5.008 27.5 ab
158.85499999999593 desz -0.2469 4.04 27.5 ab
159.85499999999593 desg 1.931 3.553 27.5 ab
