mjd filter flux flux_error zp zpsys
0.0 desg -4.244 4.787 27.5 ab
0.01600000000325963 desr 2.627 5.334 27.5 ab
0.031000000002677552 desi -1.129 5.436 27.5 ab
0.06199999999807915 desz -1.231 4.691 27.5 ab
2.0 desg 1.27 2.238 27.5 ab
2.139999999999418 desr 3.966 3.03 27.5 ab
2.1560000000026776 desi 0.502 4.199 27.5 ab
2.186999999998079 desz 1.414 3.517 27.5 ab
9.984000000004016 desg 0.5801 1.702 27.5 ab
10.0 desr 2.156 1.252 27.5 ab
10.01600000000326 desi 2.037 1.897 27.5 ab
10.039000000004307 desz -0.05678 2.175 27.5 ab
11.976000000002387 desg 8.702 9.761 27.5 ab
11.988000000004831 desr -2.193 3.876 27.5 ab
12.004000000000815 desi 10.67 8.072 27.5 ab
12.031000000002678 desz -3.764 4.692 27.5 ab
16.949000000000524 desg 4.851 3.772 27.5 ab
16.957000000002154 desr 3.034 2.35 27.5 ab
22.984000000004016 desi -8.113 8.067 27.5 ab
23.00800000000163 desz 2.932 5.635 27.5 ab
29.984000000004016 desg 0.5976 2.28 27.5 ab
30.0 desr 4.459 1.605 27.5 ab
32.01900000000023 desi 3.548 2.141 27.5 ab
32.042999999997846 desz -0.843 2.2 27.5 ab
37.99199999999837 desg 13.66 1.639 27.5 ab
38.00800000000163 desr 7.294 1.11 27.5 ab
39.9800000000032 desi 10.23 1.414 27.5 ab
40.01900000000023 desz 7.37 1.823 27.5 ab
43.88999999999942 desg 12.94 4.503 27.5 ab
43.90200000000186 desr 12.34 3.592 27.5 ab
44.02300000000105 desi 12.06 13.46 27.5 ab
44.05500000000029 desz 14.01 4.023 27.5 ab
44.875 desg 5.717 6.428 27.5 ab
44.88999999999942 desr 18.53 3.148 27.5 ab
45.01900000000023 desi 1.239 9.795 27.5 ab
45.03900000000431 desz 18.74 4.849 27.5 ab
50.859000000004016 desg 35.54 26.13 27.5 ab
50.875 desr 7.874 11.64 27.5 ab
50.984000000004016 desi 5.264 5.181 27.5 ab
51.01600000000326 desz 14.92 2.857 27.5 ab
51.859000000004016 desg 30.71 30.75 27.5 ab
51.984000000004016 desr 9.033 3.602 27.5 ab
52.0 desi 12.65 7.058 27.5 ab
52.02700000000186 desz 9.045 2.932 27.5 ab
52.86300000000483 desg 11.51 9.319 27.5 ab
52.870999999999185 desr 5.333 3.867 27.5 ab
53.01900000000023 desi 4.235 6.319 27.5 ab
53.042999999997846 desz 12.88 2.932 27.5 ab
53.86300000000483 desg 7.364 7.698 27.5 ab
53.984000000004016 desr 8.293 2.662 27.5 ab
54.0 desi 5.337 4.793 27.5 ab
54.01900000000023 desz 10.12 3.024 27.5 ab
57.97299999999814 desg 7.551 3.792 27.5 ab
57.98800000000483 desr 9.74 1.771 27.5 ab
58.0 desi 13.75 3.213 27.5 ab
58.02300000000105 desz 8.926 2.942 27.5 ab
58.98800000000483 desg 0.7898 2.005 27.5 ab
59.0 desr 9.337 1.887 27.5 ab
59.01600000000326 desi 9.159 2.791 27.5 ab
59.03500000000349 desz 14.49 3.202 27.5 ab
60.004000000000815 desg 2.208 3.443 27.5 ab
60.01600000000326 desr 2.994 2.258 27.5 ab
60.03500000000349 desi 9.466 2.87 27.5 ab
60.065999999998894 desz 12.45 3.875 27.5 ab
61.01600000000326 desg 3.314 2.976 27.5 ab
61.02700000000186 desr 12.98 2.042 27.5 ab
61.04699999999866 desi 10.08 3.243 27.5 ab
61.07800000000134 desz 9.835 4.866 27.5 ab
66.03100000000268 desg 3.542 1.694 27.5 ab
66.03900000000431 desr 7.066 1.237 27.5 ab
66.05099999999948 desi 12.47 1.867 27.5 ab
66.07800000000134 desz 8.673 2.422 27.5 ab
67.00800000000163 desg 2.582 1.786 27.5 ab
67.01600000000326 desr 9.706 1.39 27.5 ab
67.03100000000268 desi 12.05 2.003 27.5 ab
67.05099999999948 desz 8.785 2.238 27.5 ab
68.01900000000023 desg 12.12 4.793 27.5 ab
68.02700000000186 desr 9.553 1.193 27.5 ab
68.04699999999866 desi 5.876 2.083 27.5 ab
68.07400000000052 desz 10.83 5.922 27.5 ab
69.06199999999808 desg 3.58 2.003 27.5 ab
69.07400000000052 desr 7.201 3.175 27.5 ab
69.09000000000378 desi 10.6 5.647 27.5 ab
69.11300000000483 desz 36.25 12.79 27.5 ab
71.03500000000349 desg 1.076 1.754 27.5 ab
71.04299999999785 desr 10.69 1.344 27.5 ab
71.05800000000454 desi 13.2 2.223 27.5 ab
71.07800000000134 desz 6.156 3.033 27.5 ab
81.06999999999971 desg 14.54 8.085 27.5 ab
81.08600000000297 desr 5.144 4.42 27.5 ab
81.98800000000483 desi 8.814 4.545 27.5 ab
82.00800000000163 desz 10.7 3.066 27.5 ab
84.04299999999785 desg -4.301 3.959 27.5 ab
