mjd filter flux flux_error zp zpsys
0.0 desg -4.164 6.419 27.5 ab
0.014999999999417923 desr 2.613 3.126 27.5 ab
0.14400000000023283 desi -17.18 9.796 27.5 ab
0.16400000000430737 desz -0.6675 4.835 27.5 ab
5.984000000004016 desg -4.051 26.12 27.5 ab
6.0 desr -17.55 11.64 27.5 ab
6.109000000004016 desi 5.18 5.179 27.5 ab
6.14100000000326 desz -3.59 2.843 27.5 ab
6.984000000004016 desg 25.41 30.75 27.5 ab
7.109000000004016 desr 4.324 3.596 27.5 ab
7.125 desi 5.448 7.053 27.5 ab
7.152000000001863 desz -2.084 2.926 27.5 ab
7.988000000004831 desg 12.81 9.318 27.5 ab
7.995999999999185 desr -5.145 3.865 27.5 ab
8.144000000000233 desi 2.425 6.318 27.5 ab
8.167999999997846 desz -0.5923 2.921 27.5 ab
8.988000000004831 desg 1.949 7.694 27.5 ab
9.109000000004016 desr 1.07 2.654 27.5 ab
9.125 desi -1.096 4.79 27.5 ab
9.144000000000233 desz -0.8893 3.017 27.5 ab
13.097999999998137 desg 0.7859 3.787 27.5 ab
13.113000000004831 desr 1.719 1.757 27.5 ab
13.125 desi 4.45 3.201 27.5 ab
13.148000000001048 desz -3.58 2.937 27.5 ab
14.113000000004831 desg -0.1979 2.0 27.5 ab
14.125 desr 2.531 1.875 27.5 ab
14.14100000000326 desi -0.5847 2.783 27.5 ab
14.160000000003492 desz 2.039 3.19 27.5 ab
15.129000000000815 desg 5.611 3.44 27.5 ab
15.14100000000326 desr -3.629 2.253 27.5 ab
15.160000000003492 desi -2.141 2.862 27.5 ab
15.190999999998894 desz -0.2117 3.867 27.5 ab
16.14100000000326 desg -2.838 2.971 27.5 ab
16.152000000001863 desr 0.4114 2.023 27.5 ab
16.17199999999866 desi 0.3853 3.235 27.5 ab
16.20300000000134 desz -5.188 4.862 27.5 ab
21.156000000002678 desg -1.027 1.69 27.5 ab
21.164000000004307 desr 0.5816 1.224 27.5 ab
21.175999999999476 desi -0.6248 1.849 27.5 ab
21.20300000000134 desz 6.583 2.419 27.5 ab
22.13300000000163 desg -0.3737 1.783 27.5 ab
22.14100000000326 desr -1.481 1.374 27.5 ab
22.156000000002678 desi 3.076 1.988 27.5 ab
22.175999999999476 desz 2.675 2.231 27.5 ab
23.144000000000233 desg -0.718 4.786 27.5 ab
23.152000000001863 desr -0.2309 1.175 27.5 ab
23.17199999999866 desi -0.8453 2.077 27.5 ab
23.199000000000524 desz -5.222 5.918 27.5 ab
24.18699999999808 desg 2.688 2.001 27.5 ab
24.199000000000524 desr 4.418 3.168 27.5 ab
24.215000000003783 desi -1.7 5.64 27.5 ab
24.23800000000483 desz -9.595 12.77 27.5 ab
26.160000000003492 desg 2.732 1.753 27.5 ab
26.167999999997846 desr 0.4398 1.325 27.5 ab
26.18300000000454 desi 0.5721 2.207 27.5 ab
26.20300000000134 desz -2.428 3.03 27.5 ab
36.19499999999971 desg 2.727 8.081 27.5 ab
36.21100000000297 desr 5.101 4.42 27.5 ab
37.11300000000483 desi 5.352 4.542 27.5 ab
37.13300000000163 desz 8.955 3.064 27.5 ab
39.167999999997846 desg -1.23 3.959 27.5 ab
39.18300000000454 desr 3.398 1.856 27.5 ab
45.109000000004016 desi 5.325 2.215 27.5 ab
45.13300000000163 desz 7.239 3.053 27.5 ab
52.11300000000483 desg 2.106 2.038 27.5 ab
52.129000000000815 desr 9.847 1.462 27.5 ab
53.175999999999476 desi 6.5 3.012 27.5 ab
54.14400000000023 desz 10.79 3.409 27.5 ab
60.11300000000483 desg -1.348 3.407 27.5 ab
60.137000000002445 desr 11.82 2.195 27.5 ab
65.11300000000483 desi 11.15 4.991 27.5 ab
65.14400000000023 desz 15.51 3.906 27.5 ab
66.98800000000483 desg 15.18 11.9 27.5 ab
66.99599999999919 desr 16.14 4.196 27.5 ab
67.1050000000032 desi 6.627 4.331 27.5 ab
67.12900000000081 desz 10.12 4.469 27.5 ab
74.99199999999837 desg 5.63 1.59 27.5 ab
75.0 desr 14.09 1.255 27.5 ab
75.01499999999942 desi 9.646 1.875 27.5 ab
75.04299999999785 desz 14.57 2.138 27.5 ab
83.04699999999866 desg 1.489 1.649 27.5 ab
83.05500000000029 desr 12.67 1.328 27.5 ab
83.0659999999989 desi 10.98 2.203 27.5 ab
83.99599999999919 desz 11.71 2.721 27.5 ab
91.0 desg 7.822 5.963 27.5 ab
91.00800000000163 desr 8.982 2.532 27.5 ab
91.04299999999785 desi 1.799 3.08 27.5 ab
95.01900000000023 desz 11.67 4.255 27.5 ab
98.98800000000483 desg 4.859 2.916 27.5 ab
98.99599999999919 desr 3.279 1.371 27.5 ab
99.01900000000023 desi 10.6 3.224 27.5 ab
103.99199999999837 desz 7.227 2.611 27.5 ab
110.99599999999919 desg -0.4778 1.816 27.5 ab
111.00400000000081 desr 2.825 1.386 27.5 ab
111.99599999999919 desi 4.377 2.179 27.5 ab
112.99599999999919 desz 5.538 3.382 27.5 ab
122.94499999999971 desg -1.863 4.327 27.5 ab
122.95300000000134 desr 5.144 1.864 27.5 ab
122.9690000000046 desi 1.97 3.451 27.5 ab
123.94499999999971 desz 8.881 3.703 27.5 ab
127.94900000000052 desg -1.815 3.963 27.5 ab
127.95700000000215 desr -0.5757 2.057 27.5 ab
128.94900000000052 desi 2.395 3.021 27.5 ab
