mjd filter flux flux_error zp zpsys
0.0 desg -6.352 4.792 27.5 ab
0.01599999999598367 desr 1.309 2.322 27.5 ab
0.030999999995401595 desi -4.701 4.163 27.5 ab
0.05499999999301508 desz -0.2166 2.711 27.5 ab
8.011999999995169 desg -3.851 3.691 27.5 ab
8.027999999998428 desr 0.348 3.215 27.5 ab
8.042999999997846 desi 1.855 3.208 27.5 ab
8.073999999993248 desz -2.352 3.845 27.5 ab
16.01199999999517 desg 2.69 1.25 27.5 ab
16.0309999999954 desr 0.8346 0.9561 27.5 ab
16.050999999999476 desi 2.976 1.5 27.5 ab
16.995999999999185 desz 0.8327 1.933 27.5 ab
19.112999999997555 desg 8.008 3.913 27.5 ab
19.120999999999185 desr -3.736 5.581 27.5 ab
19.13699999999517 desi -0.91 4.482 27.5 ab
19.16399999999703 desz -3.243 14.39 27.5 ab
19.91399999999703 desg -3.69 5.909 27.5 ab
19.929999999993015 desr 2.279 2.626 27.5 ab
19.952999999994063 desi 2.873 3.323 27.5 ab
19.972999999998137 desz 4.841 5.056 27.5 ab
25.898999999997613 desg -10.14 7.695 27.5 ab
25.9059999999954 desr -0.935 2.391 27.5 ab
25.925999999999476 desi 2.341 5.108 27.5 ab
25.948999999993248 desz 2.036 4.133 27.5 ab
26.88699999999517 desg -45.03 23.93 27.5 ab
26.898999999997613 desr -1.647 3.85 27.5 ab
26.91399999999703 desi 2.893 5.424 27.5 ab
26.94199999999546 desz -2.996 4.848 27.5 ab
27.898999999997613 desg -1.146 6.57 27.5 ab
27.94199999999546 desr 1.305 2.916 27.5 ab
27.952999999994063 desi 12.22 5.18 27.5 ab
27.984999999993306 desz -4.266 2.666 27.5 ab
28.882999999994354 desg -10.4 6.047 27.5 ab
28.898999999997613 desr -4.209 2.552 27.5 ab
28.909999999996217 desi 8.078 4.243 27.5 ab
28.94199999999546 desz 0.3819 3.278 27.5 ab
32.87899999999354 desg 2.959 5.184 27.5 ab
32.88699999999517 desr -0.6211 3.706 27.5 ab
32.90199999999459 desi 5.226 4.193 27.5 ab
32.929999999993015 desz -2.041 8.232 27.5 ab
33.88699999999517 desg -14.34 4.879 27.5 ab
33.90199999999459 desr 3.951 2.661 27.5 ab
33.91399999999703 desi -0.3826 5.222 27.5 ab
33.94499999999971 desz -1.641 5.319 27.5 ab
34.87899999999354 desg 1.367 3.164 27.5 ab
34.890999999995984 desr 1.376 2.212 27.5 ab
34.93399999999383 desi 1.945 2.492 27.5 ab
34.96499999999651 desz 2.768 3.696 27.5 ab
35.91399999999703 desg 1.563 2.522 27.5 ab
35.93399999999383 desr 0.1305 1.589 27.5 ab
35.94899999999325 desi 0.2001 2.722 27.5 ab
35.96899999999732 desz -2.621 3.106 27.5 ab
40.937999999994645 desg -3.629 2.168 27.5 ab
40.94899999999325 desr 2.139 1.655 27.5 ab
40.96499999999651 desi 2.904 2.565 27.5 ab
40.99199999999837 desz 0.09602 2.55 27.5 ab
41.92199999999866 desg -0.6938 2.19 27.5 ab
41.937999999994645 desr 3.444 1.636 27.5 ab
41.94899999999325 desi 0.9356 2.589 27.5 ab
41.97299999999814 desz 5.777 2.984 27.5 ab
42.90999999999622 desg 1.906 1.718 27.5 ab
42.92199999999866 desr 3.217 1.355 27.5 ab
42.94899999999325 desi 3.965 3.212 27.5 ab
42.97699999999895 desz 1.479 2.836 27.5 ab
43.95699999999488 desg -1.101 6.561 27.5 ab
43.96499999999651 desr 7.095 2.814 27.5 ab
43.99199999999837 desi 4.313 1.961 27.5 ab
44.0199999999968 desz 6.676 1.938 27.5 ab
45.120999999999185 desg 1.226 1.489 27.5 ab
45.13699999999517 desr 1.588 1.134 27.5 ab
45.1559999999954 desi 0.9494 1.975 27.5 ab
45.179999999993015 desz 3.42 2.49 27.5 ab
46.16399999999703 desg 2.129 1.702 27.5 ab
46.179999999993015 desr 0.9476 1.337 27.5 ab
55.875 desi 2.509 9.885 27.5 ab
55.9059999999954 desz 5.83 3.969 27.5 ab
56.054999999993015 desg 1.262 4.947 27.5 ab
56.06699999999546 desr 7.202 2.387 27.5 ab
58.937999999994645 desg 9.595 8.829 27.5 ab
58.94199999999546 desr -0.8911 3.397 27.5 ab
58.96499999999651 desi 4.289 3.855 27.5 ab
58.995999999999185 desz 2.258 3.087 27.5 ab
71.0 desg 1.48 1.752 27.5 ab
71.01599999999598 desr 7.509 1.227 27.5 ab
71.02799999999843 desi 2.39 2.027 27.5 ab
71.05899999999383 desz 5.074 2.254 27.5 ab
79.0 desg -1.92 2.074 27.5 ab
79.02399999999761 desr 12.24 1.302 27.5 ab
79.04299999999785 desi 11.07 1.815 27.5 ab
79.06699999999546 desz 15.07 2.309 27.5 ab
85.92599999999948 desg 5.708 4.85 27.5 ab
85.93399999999383 desr 15.77 2.139 27.5 ab
85.94899999999325 desi 18.67 3.082 27.5 ab
85.98099999999977 desz 10.7 2.593 27.5 ab
87.06699999999546 desg 5.579 6.492 27.5 ab
87.08199999999488 desr 19.28 2.729 27.5 ab
87.09799999999814 desi 24.14 5.106 27.5 ab
89.875 desz 9.237 2.07 27.5 ab
89.98099999999977 desg 1.495 3.053 27.5 ab
89.99599999999919 desr 18.63 1.78 27.5 ab
90.01199999999517 desi 20.06 2.685 27.5 ab
100.87899999999354 desg -1.281 1.371 27.5 ab
100.89099999999598 desr 21.63 1.003 27.5 ab
100.90999999999622 desi 24.13 1.493 27.5 ab
100.93399999999383 desz 14.43 2.227 27.5 ab
108.88299999999435 desg 3.756 2.671 27.5 ab
108.8949999999968 desr 24.52 1.576 27.5 ab
108.91399999999703 desi 25.37 2.441 27.5 ab
108.93799999999464 desz 12.87 2.448 27.5 ab
114.96499999999651 desg 6.173 4.218 27.5 ab
114.98099999999977 desr 19.84 1.905 27.5 ab
115.94899999999325 desi 25.41 2.826 27.5 ab
115.98099999999977 desz 16.24 2.992 27.5 ab
118.92999999999302 desg -1.279 6.627 27.5 ab
118.93799999999464 desr 17.43 2.919 27.5 ab
118.94899999999325 desi 17.5 3.425 27.5 ab
118.98099999999977 desz 17.45 2.977 27.5 ab
129.87899999999354 desg 1.963 1.459 27.5 ab
129.89099999999598 desr 15.42 1.029 27.5 ab
129.90999999999622 desi 17.46 1.624 27.5 ab
129.93399999999383 desz 13.08 2.59 27.5 ab
137.88299999999435 desg 3.886 2.75 27.5 ab
137.8949999999968 desr 13.3 1.672 27.5 ab
137.91399999999703 desi 13.85 2.737 27.5 ab
137.93799999999464 desz 9.334 2.987 27.5 ab
145.8949999999968 desg 5.39 3.25 27.5 ab
145.90999999999622 desr 12.61 2.116 27.5 ab
146.84399999999732 desi 14.85 2.374 27.5 ab
146.86699999999837 desz 8.52 2.433 27.5 ab
147.88299999999435 desg 5.594 3.837 27.5 ab
147.8949999999968 desr 8.625 1.826 27.5 ab
147.90999999999622 desi 17.13 3.178 27.5 ab
147.93799999999464 desz 8.097 4.862 27.5 ab
148.88299999999435 desg -1.524 3.35 27.5 ab
148.8949999999968 desr 10.71 1.777 27.5 ab
148.90999999999622 desi 16.53 3.076 27.5 ab
148.93799999999464 desz 9.109 4.784 27.5 ab
