mjd filter flux flux_error zp zpsys
0.0 desg -4.644 2.281 27.5 ab
0.01599999999598367 desr 1.848 1.603 27.5 ab
2.0349999999962165 desi -0.4003 2.139 27.5 ab
2.05899999999383 desz 3.921 2.201 27.5 ab
8.007999999994354 desg -1.34 1.595 27.5 ab
8.023999999997613 desr 1.937 1.097 27.5 ab
9.995999999999185 desi 1.786 1.396 27.5 ab
10.034999999996217 desz 0.646 1.816 27.5 ab
13.905999999995402 desg 0.04669 4.488 27.5 ab
13.917999999997846 desr 0.667 3.581 27.5 ab
14.038999999997031 desi -4.567 13.45 27.5 ab
14.070999999996275 desz 8.446 4.016 27.5 ab
14.890999999995984 desg 1.452 6.419 27.5 ab
14.905999999995402 desr 1.207 3.125 27.5 ab
15.034999999996217 desi -15.64 9.795 27.5 ab
15.055000000000291 desz -4.298 4.835 27.5 ab
20.875 desg -15.39 26.12 27.5 ab
20.890999999995984 desr 7.781 11.64 27.5 ab
21.0 desi -9.678 5.181 27.5 ab
21.031999999999243 desz -0.7571 2.842 27.5 ab
21.875 desg 10.86 30.74 27.5 ab
22.0 desr -3.465 3.595 27.5 ab
22.015999999995984 desi -3.962 7.053 27.5 ab
22.042999999997846 desz -1.044 2.925 27.5 ab
22.879000000000815 desg -3.144 9.315 27.5 ab
22.88699999999517 desr -2.757 3.864 27.5 ab
23.034999999996217 desi -3.542 6.318 27.5 ab
23.05899999999383 desz 2.324 2.921 27.5 ab
23.879000000000815 desg -10.61 7.697 27.5 ab
24.0 desr 0.4814 2.654 27.5 ab
24.015999999995984 desi 4.893 4.791 27.5 ab
24.034999999996217 desz 4.872 3.018 27.5 ab
27.98899999999412 desg -1.442 3.787 27.5 ab
28.004000000000815 desr -3.031 1.757 27.5 ab
28.015999999995984 desi 2.327 3.2 27.5 ab
28.03899999999703 desz -4.789 2.937 27.5 ab
29.004000000000815 desg -0.03195 2.0 27.5 ab
29.015999999995984 desr 1.954 1.875 27.5 ab
29.031999999999243 desi 0.7693 2.783 27.5 ab
29.050999999999476 desz 1.839 3.19 27.5 ab
30.0199999999968 desg 3.116 3.439 27.5 ab
30.031999999999243 desr -1.701 2.252 27.5 ab
30.050999999999476 desi 7.009 2.864 27.5 ab
30.081999999994878 desz 1.908 3.867 27.5 ab
31.031999999999243 desg 3.114 2.971 27.5 ab
31.042999999997846 desr -3.523 2.024 27.5 ab
31.062999999994645 desi -5.18 3.236 27.5 ab
31.093999999997322 desz -6.341 4.863 27.5 ab
36.04699999999866 desg 1.799 1.689 27.5 ab
36.05500000000029 desr 1.126 1.224 27.5 ab
36.06699999999546 desi 1.96 1.849 27.5 ab
36.09399999999732 desz -2.129 2.416 27.5 ab
37.02399999999761 desg 1.454 1.782 27.5 ab
37.03199999999924 desr 1.047 1.374 27.5 ab
37.04699999999866 desi 1.351 1.987 27.5 ab
37.06699999999546 desz 2.087 2.231 27.5 ab
38.03499999999622 desg -6.316 4.787 27.5 ab
38.042999999997846 desr 3.442 1.177 27.5 ab
38.062999999994645 desi 0.7595 2.077 27.5 ab
38.08999999999651 desz -4.73 5.918 27.5 ab
39.07799999999406 desg 0.92 2.003 27.5 ab
39.08999999999651 desr 3.321 3.17 27.5 ab
39.10599999999977 desi -0.6518 5.64 27.5 ab
39.129000000000815 desz -4.707 12.77 27.5 ab
41.050999999999476 desg 5.766 1.768 27.5 ab
41.05899999999383 desr 8.628 1.34 27.5 ab
41.074000000000524 desi 4.357 2.21 27.5 ab
41.09399999999732 desz 8.012 3.034 27.5 ab
51.08599999999569 desg 68.95 8.213 27.5 ab
51.10199999999895 desr 61.78 4.578 27.5 ab
52.004000000000815 desi 67.81 4.721 27.5 ab
52.02399999999761 desz 52.84 3.218 27.5 ab
54.05899999999383 desg 72.69 4.234 27.5 ab
54.074000000000524 desr 59.97 2.184 27.5 ab
60.0 desi 54.37 2.45 27.5 ab
60.02399999999761 desz 65.44 3.29 27.5 ab
67.00400000000081 desg 33.56 2.182 27.5 ab
67.0199999999968 desr 42.86 1.671 27.5 ab
68.06699999999546 desi 56.73 3.2 27.5 ab
69.03499999999622 desz 76.72 3.695 27.5 ab
75.00400000000081 desg 18.81 3.44 27.5 ab
75.02799999999843 desr 35.98 2.294 27.5 ab
80.00400000000081 desi 51.88 5.085 27.5 ab
80.03499999999622 desz 60.05 4.056 27.5 ab
81.87900000000081 desg 8.709 11.9 27.5 ab
81.88699999999517 desr 33.82 4.237 27.5 ab
81.99599999999919 desi 46.34 4.42 27.5 ab
82.0199999999968 desz 55.94 4.587 27.5 ab
89.88299999999435 desg 5.398 1.595 27.5 ab
89.89099999999598 desr 30.08 1.36 27.5 ab
89.9059999999954 desi 38.47 2.011 27.5 ab
89.93399999999383 desz 55.15 2.362 27.5 ab
97.93799999999464 desg 3.505 1.651 27.5 ab
97.94599999999627 desr 23.11 1.384 27.5 ab
97.95699999999488 desi 33.73 2.291 27.5 ab
98.88699999999517 desz 41.52 2.823 27.5 ab
105.89099999999598 desg -6.382 5.962 27.5 ab
105.89899999999761 desr 12.14 2.54 27.5 ab
105.93399999999383 desi 34.62 3.152 27.5 ab
109.90999999999622 desz 27.19 4.281 27.5 ab
113.87900000000081 desg 4.458 2.915 27.5 ab
113.88699999999517 desr 12.11 1.392 27.5 ab
113.90999999999622 desi 27.82 3.266 27.5 ab
118.88299999999435 desz 17.45 2.629 27.5 ab
125.88699999999517 desg -2.406 1.817 27.5 ab
125.8949999999968 desr 9.211 1.4 27.5 ab
126.88699999999517 desi 23.35 2.226 27.5 ab
127.88699999999517 desz 12.91 3.39 27.5 ab
137.8359999999957 desg 1.886 4.327 27.5 ab
137.84399999999732 desr 6.69 1.868 27.5 ab
137.86000000000058 desi 18.08 3.47 27.5 ab
138.8359999999957 desz 7.573 3.702 27.5 ab
142.8399999999965 desg 7.625 3.966 27.5 ab
142.84799999999814 desr 4.797 2.061 27.5 ab
143.8399999999965 desi 12.34 3.032 27.5 ab
