mjd filter flux flux_error zp zpsys
0.0 desg -1.709 9.407 27.5 ab
0.006999999997788109 desr 3.15 7.177 27.5 ab
0.014999999999417923 desi 19.17 6.849 27.5 ab
0.023000000001047738 desz 29.28 7.94 27.5 ab
1.9839999999967404 desg 7.578 4.019 27.5 ab
2.0 desr 10.25 3.19 27.5 ab
2.006999999997788 desi 13.86 4.412 27.5 ab
2.014999999999418 desz 28.57 4.996 27.5 ab
9.959999999999127 desg -2.452 17.95 27.5 ab
10.10099999999511 desr 10.63 4.008 27.5 ab
10.10899999999674 desi 10.07 8.143 27.5 ab
10.123999999996158 desz 13.83 5.404 27.5 ab
15.956999999994878 desg -1.932 4.679 27.5 ab
15.968000000000757 desr 2.388 2.759 27.5 ab
15.98399999999674 desi 13.38 4.645 27.5 ab
16.0 desz 31.25 4.506 27.5 ab
29.0 desg 8.348 4.368 27.5 ab
29.006999999997788 desr 1.851 3.461 27.5 ab
29.014999999999418 desi 21.91 6.264 27.5 ab
29.0309999999954 desz 24.64 5.973 27.5 ab
37.00699999999779 desg 0.8686 2.681 27.5 ab
37.01499999999942 desr 2.073 2.175 27.5 ab
37.02300000000105 desi 15.89 2.659 27.5 ab
37.03899999999703 desz 21.37 3.454 27.5 ab
42.90199999999459 desg 12.09 6.272 27.5 ab
42.91700000000128 desr 13.61 5.086 27.5 ab
42.924999999995634 desi 13.06 5.586 27.5 ab
42.92899999999645 desz 27.21 7.724 27.5 ab
44.08199999999488 desg -5.389 7.73 27.5 ab
44.08499999999913 desr 0.5107 5.696 27.5 ab
44.09300000000076 desi 3.923 16.99 27.5 ab
44.10099999999511 desz 26.72 8.084 27.5 ab
50.04599999999482 desg 3.744 12.34 27.5 ab
50.05399999999645 desr 5.29 5.57 27.5 ab
50.06999999999971 desi 1.64 12.03 27.5 ab
50.08199999999488 desz 11.93 6.655 27.5 ab
51.06999999999971 desg -7.405 17.21 27.5 ab
51.08199999999488 desr 3.933 8.064 27.5 ab
51.09700000000157 desi 22.85 15.07 27.5 ab
51.10899999999674 desz 11.69 8.905 27.5 ab
52.08499999999913 desg -2.209 13.83 27.5 ab
52.08899999999994 desr 2.24 6.405 27.5 ab
52.09700000000157 desi -1.415 11.2 27.5 ab
52.104999999995925 desz 13.18 6.164 27.5 ab
53.05399999999645 desg -11.57 9.779 27.5 ab
53.06999999999971 desr 3.462 4.945 27.5 ab
53.08499999999913 desi 9.556 9.66 27.5 ab
53.08899999999994 desz 24.02 5.327 27.5 ab
57.05399999999645 desg -5.519 6.866 27.5 ab
57.06999999999971 desr 1.149 3.91 27.5 ab
57.08199999999488 desi 17.89 7.258 27.5 ab
57.08899999999994 desz 20.78 6.994 27.5 ab
58.06999999999971 desg 4.597 6.535 27.5 ab
58.08199999999488 desr -1.884 4.253 27.5 ab
58.08899999999994 desi 6.376 5.999 27.5 ab
58.09700000000157 desz -0.3391 7.806 27.5 ab
59.10099999999511 desg -20.82 26.75 27.5 ab
59.10899999999674 desr -61.25 40.69 27.5 ab
59.112999999997555 desi -79.8 43.86 27.5 ab
59.12799999999697 desz 17.52 25.67 27.5 ab
60.112999999997555 desg 15.04 41.35 27.5 ab
60.12799999999697 desr 9.2 13.68 27.5 ab
60.13999999999942 desi 9.158 7.938 27.5 ab
64.83899999999994 desz 20.81 7.832 27.5 ab
65.12099999999919 desg -0.9362 4.495 27.5 ab
65.83899999999994 desr -1.095 4.105 27.5 ab
65.84300000000076 desi 7.88 6.62 27.5 ab
66.08499999999913 desg -3.14 4.06 27.5 ab
66.08899999999994 desz 1.302 6.057 27.5 ab
67.10499999999593 desg -4.972 13.78 27.5 ab
67.12099999999919 desr 16.61 10.11 27.5 ab
67.83899999999994 desi 9.307 3.703 27.5 ab
67.84700000000157 desz 19.83 4.312 27.5 ab
69.01900000000023 desg -0.505 2.987 27.5 ab
69.02699999999459 desr 2.888 2.282 27.5 ab
75.97200000000157 desi 9.995 4.922 27.5 ab
75.98399999999674 desz 20.03 4.036 27.5 ab
79.93699999999808 desg -2.493 10.62 27.5 ab
79.95300000000134 desr 4.294 5.055 27.5 ab
82.84700000000157 desi 13.18 6.093 27.5 ab
82.85499999999593 desz 17.42 4.63 27.5 ab
83.05399999999645 desg -4.494 7.74 27.5 ab
83.06999999999971 desr -2.466 3.921 27.5 ab
96.0 desg 0.8403 3.586 27.5 ab
96.00699999999779 desr 0.3415 2.73 27.5 ab
96.01499999999942 desi 1.945 4.263 27.5 ab
96.0309999999954 desz 10.54 5.017 27.5 ab
