mjd filter flux flux_error zp zpsys
0.0 desg -11.67 9.408 27.5 ab
0.006999999997788109 desr 1.842 7.176 27.5 ab
0.014999999999417923 desi 33.04 6.869 27.5 ab
0.023000000001047738 desz 41.01 7.959 27.5 ab
1.9839999999967404 desg 0.5447 4.015 27.5 ab
2.0 desr 10.56 3.188 27.5 ab
2.006999999997788 desi 24.8 4.43 27.5 ab
2.014999999999418 desz 30.17 5.0 27.5 ab
9.959999999999127 desg 14.74 17.96 27.5 ab
10.10099999999511 desr 4.216 4.0 27.5 ab
10.10899999999674 desi 23.83 8.152 27.5 ab
10.123999999996158 desz 23.04 5.415 27.5 ab
15.956999999994878 desg 1.812 4.679 27.5 ab
15.968000000000757 desr 4.303 2.756 27.5 ab
15.98399999999674 desi 10.69 4.639 27.5 ab
16.0 desz 23.02 4.487 27.5 ab
29.0 desg 4.332 4.367 27.5 ab
29.006999999997788 desr 7.931 3.463 27.5 ab
29.014999999999418 desi 5.033 6.249 27.5 ab
29.0309999999954 desz 10.63 5.957 27.5 ab
37.00699999999779 desg -0.6111 2.682 27.5 ab
37.01499999999942 desr 1.889 2.173 27.5 ab
37.02300000000105 desi 4.868 2.638 27.5 ab
37.03899999999703 desz 4.608 3.429 27.5 ab
42.90199999999459 desg -3.172 6.269 27.5 ab
42.91700000000128 desr 0.4262 5.079 27.5 ab
42.924999999995634 desi 10.0 5.581 27.5 ab
42.92899999999645 desz 11.29 7.709 27.5 ab
44.08199999999488 desg 13.36 7.734 27.5 ab
44.08499999999913 desr -0.7856 5.696 27.5 ab
44.09300000000076 desi 20.38 16.99 27.5 ab
44.10099999999511 desz -2.692 8.066 27.5 ab
50.04599999999482 desg 4.161 12.34 27.5 ab
50.05399999999645 desr -8.862 5.571 27.5 ab
50.06999999999971 desi -7.354 12.02 27.5 ab
50.08199999999488 desz 11.17 6.653 27.5 ab
51.06999999999971 desg -4.133 17.21 27.5 ab
51.08199999999488 desr -9.715 8.066 27.5 ab
51.09700000000157 desi 31.64 15.07 27.5 ab
51.10899999999674 desz 21.72 8.909 27.5 ab
52.08499999999913 desg 9.428 13.83 27.5 ab
52.08899999999994 desr -5.403 6.406 27.5 ab
52.09700000000157 desi -0.9456 11.2 27.5 ab
52.104999999995925 desz 6.362 6.159 27.5 ab
53.05399999999645 desg 3.115 9.777 27.5 ab
53.06999999999971 desr 9.189 4.947 27.5 ab
53.08499999999913 desi 4.444 9.657 27.5 ab
53.08899999999994 desz 4.291 5.306 27.5 ab
57.05399999999645 desg -11.08 6.869 27.5 ab
57.06999999999971 desr -4.204 3.911 27.5 ab
57.08199999999488 desi 2.037 7.248 27.5 ab
57.08899999999994 desz -8.744 6.983 27.5 ab
58.06999999999971 desg -0.9113 6.535 27.5 ab
58.08199999999488 desr 7.076 4.255 27.5 ab
58.08899999999994 desi -0.677 5.995 27.5 ab
58.09700000000157 desz -0.2038 7.805 27.5 ab
59.10099999999511 desg -41.46 26.76 27.5 ab
59.10899999999674 desr 25.36 40.68 27.5 ab
59.112999999997555 desi -61.06 43.84 27.5 ab
59.12799999999697 desz -2.699 25.67 27.5 ab
60.112999999997555 desg 1.509 41.34 27.5 ab
60.12799999999697 desr -15.43 13.69 27.5 ab
60.13999999999942 desi 1.449 7.934 27.5 ab
64.83899999999994 desz 2.767 7.821 27.5 ab
65.12099999999919 desg 4.51 4.496 27.5 ab
65.83899999999994 desr 5.68 4.107 27.5 ab
65.84300000000076 desi -6.922 6.618 27.5 ab
66.08499999999913 desg 1.576 4.059 27.5 ab
66.08899999999994 desz 2.584 6.055 27.5 ab
67.10499999999593 desg 2.58 13.78 27.5 ab
67.12099999999919 desr 6.381 10.1 27.5 ab
67.83899999999994 desi 6.417 3.698 27.5 ab
67.84700000000157 desz 9.41 4.297 27.5 ab
69.01900000000023 desg 0.3246 2.987 27.5 ab
69.02699999999459 desr 0.06112 2.282 27.5 ab
75.97200000000157 desi 4.604 4.917 27.5 ab
75.98399999999674 desz 0.5548 4.016 27.5 ab
79.93699999999808 desg -3.774 10.62 27.5 ab
79.95300000000134 desr 5.681 5.056 27.5 ab
82.84700000000157 desi 1.301 6.087 27.5 ab
82.85499999999593 desz 2.504 4.616 27.5 ab
83.05399999999645 desg 2.915 7.739 27.5 ab
83.06999999999971 desr -0.3561 3.921 27.5 ab
96.0 desg 3.404 3.587 27.5 ab
96.00699999999779 desr 4.299 2.732 27.5 ab
96.01499999999942 desi 5.552 4.262 27.5 ab
96.0309999999954 desz 6.679 5.013 27.5 ab
