mjd filter flux flux_error zp zpsys
0.0 desg 8.976 4.771 27.5 ab
0.008000000001629815 desr 20.08 2.169 27.5 ab
0.023999999997613486 desi 19.89 3.172 27.5 ab
0.046999999998661224 desz 24.5 2.527 27.5 ab
2.997000000003027 desg 6.302 2.593 27.5 ab
3.004000000000815 desr 17.12 1.746 27.5 ab
3.0429999999978463 desi 18.47 2.02 27.5 ab
3.0750000000043656 desz 25.03 3.76 27.5 ab
4.075000000004366 desg 0.4906 2.556 27.5 ab
4.0900000000037835 desr 17.54 1.351 27.5 ab
4.105999999999767 desi 19.08 3.704 27.5 ab
4.137000000002445 desz 22.69 4.508 27.5 ab
11.969000000004598 desg -2.443 5.685 27.5 ab
11.985000000000582 desr 9.02 5.576 27.5 ab
12.020000000004075 desi 19.71 4.539 27.5 ab
12.046999999998661 desz 19.1 3.42 27.5 ab
13.06300000000192 desg 3.852 2.287 27.5 ab
13.078999999997905 desr 6.63 3.275 27.5 ab
13.090000000003783 desi 30.41 9.067 27.5 ab
13.120999999999185 desz 25.58 3.005 27.5 ab
18.067000000002736 desg -2.855 2.637 27.5 ab
18.078999999997905 desr 6.705 1.495 27.5 ab
18.0940000000046 desi 15.68 2.315 27.5 ab
18.114000000001397 desz 16.13 2.405 27.5 ab
25.9690000000046 desg 5.601 4.792 27.5 ab
25.985000000000582 desr 2.757 2.324 27.5 ab
26.0 desi 9.468 4.168 27.5 ab
26.023999999997613 desz 14.85 2.726 27.5 ab
33.98099999999977 desg 1.733 3.691 27.5 ab
33.99700000000303 desr 11.17 3.222 27.5 ab
34.012000000002445 desi 3.402 3.21 27.5 ab
34.042999999997846 desz 3.878 3.847 27.5 ab
41.98099999999977 desg 1.202 1.251 27.5 ab
42.0 desr 3.206 0.9603 27.5 ab
42.020000000004075 desi 4.849 1.505 27.5 ab
42.96500000000378 desz 8.819 1.941 27.5 ab
45.082000000002154 desg -5.5 3.912 27.5 ab
45.09000000000378 desr -4.25 5.582 27.5 ab
45.10599999999977 desi 3.322 4.484 27.5 ab
45.13300000000163 desz -3.374 14.39 27.5 ab
45.88300000000163 desg 6.862 5.91 27.5 ab
45.89899999999761 desr -0.6164 2.626 27.5 ab
45.92199999999866 desi 4.218 3.325 27.5 ab
45.942000000002736 desz 14.85 5.064 27.5 ab
51.86800000000221 desg -13.62 7.697 27.5 ab
51.875 desr -0.4628 2.391 27.5 ab
51.895000000004075 desi 5.987 5.11 27.5 ab
51.917999999997846 desz 8.491 4.137 27.5 ab
52.85599999999977 desg -17.91 23.92 27.5 ab
52.86800000000221 desr -0.09907 3.85 27.5 ab
52.88300000000163 desi -0.9345 5.424 27.5 ab
52.91100000000006 desz 17.65 4.86 27.5 ab
53.86800000000221 desg -11.01 6.574 27.5 ab
53.91100000000006 desr 3.27 2.917 27.5 ab
53.92199999999866 desi 5.677 5.176 27.5 ab
53.953999999997905 desz 3.747 2.666 27.5 ab
54.85199999999895 desg 1.973 6.045 27.5 ab
54.86800000000221 desr 6.45 2.554 27.5 ab
54.879000000000815 desi 8.539 4.244 27.5 ab
54.91100000000006 desz 17.56 3.295 27.5 ab
58.84799999999814 desg -2.194 5.184 27.5 ab
58.85599999999977 desr -3.444 3.707 27.5 ab
58.870999999999185 desi 6.673 4.194 27.5 ab
58.89899999999761 desz 4.642 8.232 27.5 ab
59.85599999999977 desg -2.75 4.872 27.5 ab
