mjd filter flux flux_error zp zpsys
0.0 desg 4.702 9.637 27.5 ab
0.014999999999417923 desr -2.96 4.66 27.5 ab
0.027000000001862645 desi 8.606 6.642 27.5 ab
0.04299999999784632 desz 2.727 6.749 27.5 ab
1.014999999999418 desg -1.968 7.809 27.5 ab
1.0270000000018626 desr 6.026 3.73 27.5 ab
1.0429999999978463 desi 0.9417 6.08 27.5 ab
1.7770000000018626 desz 0.9087 7.011 27.5 ab
2.0429999999978463 desg -4.994 11.82 27.5 ab
2.754000000000815 desr -10.27 4.315 27.5 ab
2.7620000000024447 desi -0.2461 5.466 27.5 ab
3.0429999999978463 desg -5.504 10.62 27.5 ab
7.75 desz 2.285 8.327 27.5 ab
8.023000000001048 desg -0.1881 4.199 27.5 ab
8.039000000004307 desr 2.159 3.298 27.5 ab
8.74199999999837 desi -11.3 7.035 27.5 ab
9.012000000002445 desg -3.333 4.123 27.5 ab
9.023000000001048 desr 2.065 3.224 27.5 ab
9.75 desz 2.066 5.01 27.5 ab
10.023000000001048 desg 4.426 4.229 27.5 ab
10.75800000000163 desr -6.245 2.385 27.5 ab
10.773000000001048 desi 0.5501 3.883 27.5 ab
11.925999999999476 desg -1.506 2.979 27.5 ab
11.93300000000454 desz -2.987 4.385 27.5 ab
13.00800000000163 desr 3.073 2.374 27.5 ab
13.019000000000233 desi 2.741 4.227 27.5 ab
22.8550000000032 desg -11.28 12.64 27.5 ab
22.870999999999185 desz 3.181 5.983 27.5 ab
22.976000000002387 desr -5.005 7.778 27.5 ab
22.984000000004016 desi 2.821 12.62 27.5 ab
25.9690000000046 desg 9.413 10.09 27.5 ab
25.976000000002387 desr -4.219 4.185 27.5 ab
25.984000000004016 desi -9.536 7.031 27.5 ab
25.99199999999837 desz -5.411 4.893 27.5 ab
39.8550000000032 desg -7.341 3.312 27.5 ab
39.875 desr -3.108 2.241 27.5 ab
39.89400000000023 desi 1.075 4.492 27.5 ab
39.90600000000268 desz -2.098 5.325 27.5 ab
47.90600000000268 desg -1.649 6.285 27.5 ab
47.91400000000431 desr 7.167 3.329 27.5 ab
47.917999999997846 desi -4.577 5.818 27.5 ab
47.925999999999476 desz 8.619 5.046 27.5 ab
52.90200000000186 desg -6.083 11.79 27.5 ab
52.917999999997846 desr 10.31 6.184 27.5 ab
53.81199999999808 desi 7.423 7.084 27.5 ab
53.82800000000134 desz 7.678 5.426 27.5 ab
56.800999999999476 desg -21.53 11.66 27.5 ab
56.80500000000029 desr -3.361 4.832 27.5 ab
56.89400000000023 desi 11.05 5.608 27.5 ab
56.90200000000186 desz 11.13 5.165 27.5 ab
68.75400000000081 desg 1.348 2.48 27.5 ab
68.75800000000163 desr 5.896 1.668 27.5 ab
68.77300000000105 desi 20.58 2.55 27.5 ab
68.78900000000431 desz 21.44 3.958 27.5 ab
76.75800000000163 desg 4.028 7.568 27.5 ab
76.76900000000023 desr 3.991 2.965 27.5 ab
76.79299999999785 desi 17.15 5.035 27.5 ab
76.8159999999989 desz 11.39 5.435 27.5 ab
84.74599999999919 desg -10.44 6.171 27.5 ab
84.75400000000081 desr 0.4064 2.49 27.5 ab
84.76200000000244 desi 12.89 3.665 27.5 ab
84.77300000000105 desz 14.7 4.405 27.5 ab
92.75 desg -3.366 3.351 27.5 ab
92.75800000000163 desr -2.332 2.403 27.5 ab
92.77300000000105 desi 2.09 4.047 27.5 ab
92.78900000000431 desz 14.43 6.788 27.5 ab
100.76499999999942 desg 1.923 3.7 27.5 ab
100.78500000000349 desr -4.561 3.008 27.5 ab
101.76499999999942 desi -0.7332 2.928 27.5 ab
101.78100000000268 desz 0.8428 3.748 27.5 ab
109.74199999999837 desg -18.58 7.147 27.5 ab
109.75800000000163 desr -0.5331 3.77 27.5 ab
110.75800000000163 desi 15.73 5.994 27.5 ab
112.7300000000032 desz 6.674 5.021 27.5 ab
114.72600000000239 desg 2.678 6.829 27.5 ab
114.7300000000032 desr -7.972 3.938 27.5 ab
114.73800000000483 desi -4.476 6.682 27.5 ab
115.72600000000239 desz 11.16 6.1 27.5 ab
