mjd filter flux flux_error zp zpsys
0.0 desg -5.199 5.684 27.5 ab
0.01599999999598367 desr -3.476 5.569 27.5 ab
0.05099999999947613 desi -2.94 4.519 27.5 ab
0.07799999999406282 desz -1.764 3.399 27.5 ab
1.0939999999973224 desg -0.9467 2.284 27.5 ab
1.1099999999933061 desr 2.404 3.268 27.5 ab
1.120999999999185 desi 1.362 9.045 27.5 ab
1.1519999999945867 desz 2.529 2.964 27.5 ab
6.097999999998137 desg -3.588 2.637 27.5 ab
6.109999999993306 desr 2.076 1.486 27.5 ab
6.125 desi -0.008416 2.291 27.5 ab
6.144999999996799 desz -0.2982 2.384 27.5 ab
14.0 desg 3.301 4.791 27.5 ab
14.015999999995984 desr -0.55 2.322 27.5 ab
14.030999999995402 desi 2.372 4.163 27.5 ab
14.054999999993015 desz 3.027 2.711 27.5 ab
22.01199999999517 desg 0.7083 3.691 27.5 ab
22.02799999999843 desr -0.9743 3.215 27.5 ab
22.042999999997846 desi 2.242 3.208 27.5 ab
22.073999999993248 desz 0.8707 3.845 27.5 ab
30.01199999999517 desg 1.135 1.254 27.5 ab
30.0309999999954 desr 1.638 0.958 27.5 ab
30.050999999999476 desi 2.758 1.501 27.5 ab
30.995999999999185 desz 3.106 1.934 27.5 ab
33.112999999997555 desg 0.1419 3.912 27.5 ab
33.120999999999185 desr 2.633 5.582 27.5 ab
33.13699999999517 desi 4.148 4.483 27.5 ab
33.16399999999703 desz -27.13 14.4 27.5 ab
33.91399999999703 desg -6.896 5.911 27.5 ab
33.929999999993015 desr 0.5965 2.626 27.5 ab
33.95299999999406 desi 2.837 3.323 27.5 ab
33.97299999999814 desz 2.136 5.056 27.5 ab
39.89899999999761 desg 5.418 7.695 27.5 ab
39.9059999999954 desr 4.351 2.393 27.5 ab
39.925999999999476 desi 6.905 5.11 27.5 ab
39.94899999999325 desz 5.335 4.135 27.5 ab
40.88699999999517 desg -20.21 23.92 27.5 ab
40.89899999999761 desr 6.054 3.852 27.5 ab
40.91399999999703 desi 10.12 5.427 27.5 ab
40.94199999999546 desz 3.66 4.849 27.5 ab
41.89899999999761 desg 2.075 6.572 27.5 ab
41.94199999999546 desr 5.865 2.919 27.5 ab
41.95299999999406 desi 4.564 5.176 27.5 ab
41.984999999993306 desz 7.552 2.669 27.5 ab
42.882999999994354 desg 4.213 6.046 27.5 ab
42.89899999999761 desr 9.879 2.558 27.5 ab
42.90999999999622 desi 3.348 4.241 27.5 ab
42.94199999999546 desz 1.961 3.278 27.5 ab
46.87899999999354 desg -2.625 5.187 27.5 ab
46.88699999999517 desr 4.385 3.708 27.5 ab
46.90199999999459 desi 1.793 4.193 27.5 ab
46.929999999993015 desz 1.591 8.232 27.5 ab
47.88699999999517 desg -2.914 4.876 27.5 ab
47.90199999999459 desr 4.532 2.663 27.5 ab
47.91399999999703 desi 8.483 5.225 27.5 ab
47.94499999999971 desz 5.81 5.321 27.5 ab
48.87899999999354 desg 4.537 3.169 27.5 ab
48.890999999995984 desr 10.64 2.223 27.5 ab
48.93399999999383 desi 3.083 2.493 27.5 ab
48.96499999999651 desz 1.481 3.696 27.5 ab
49.91399999999703 desg -4.118 2.528 27.5 ab
49.93399999999383 desr 5.847 1.595 27.5 ab
49.94899999999325 desi 12.99 2.734 27.5 ab
