mjd filter flux flux_error zp zpsys
0.0 desg -4.016 3.771 27.5 ab
0.008000000001629815 desr -5.194 2.351 27.5 ab
6.0350000000034925 desi 5.758 8.066 27.5 ab
6.059000000001106 desz -4.878 5.636 27.5 ab
13.035000000003492 desg -2.166 2.28 27.5 ab
13.050999999999476 desr -1.602 1.603 27.5 ab
15.069999999999709 desi -0.5908 2.139 27.5 ab
15.093999999997322 desz -0.9546 2.2 27.5 ab
21.042999999997846 desg -0.462 1.595 27.5 ab
21.059000000001106 desr -1.048 1.096 27.5 ab
23.031000000002678 desi 3.674 1.397 27.5 ab
23.06999999999971 desz -1.727 1.817 27.5 ab
26.940999999998894 desg 6.163 4.49 27.5 ab
26.95300000000134 desr 2.18 3.581 27.5 ab
27.074000000000524 desi 0.7298 13.45 27.5 ab
27.105999999999767 desz 3.853 4.014 27.5 ab
27.925999999999476 desg -0.9901 6.419 27.5 ab
27.940999999998894 desr 1.898 3.126 27.5 ab
28.06999999999971 desi 7.755 9.791 27.5 ab
28.090000000003783 desz 0.5591 4.835 27.5 ab
33.91000000000349 desg 5.682 26.12 27.5 ab
33.925999999999476 desr 5.593 11.64 27.5 ab
34.03500000000349 desi -1.972 5.178 27.5 ab
34.067000000002736 desz 0.5524 2.842 27.5 ab
34.91000000000349 desg 59.57 30.76 27.5 ab
35.03500000000349 desr 1.689 3.595 27.5 ab
35.050999999999476 desi 7.519 7.054 27.5 ab
35.07800000000134 desz -5.468 2.927 27.5 ab
35.91400000000431 desg -13.13 9.318 27.5 ab
35.92199999999866 desr -2.574 3.864 27.5 ab
36.06999999999971 desi -1.786 6.318 27.5 ab
36.09399999999732 desz 1.979 2.921 27.5 ab
36.91400000000431 desg 6.88 7.695 27.5 ab
37.03500000000349 desr -2.121 2.654 27.5 ab
37.050999999999476 desi -0.9998 4.79 27.5 ab
37.06999999999971 desz 4.5 3.018 27.5 ab
41.02399999999761 desg 4.452 3.787 27.5 ab
41.03900000000431 desr 2.0 1.757 27.5 ab
41.050999999999476 desi 0.2238 3.2 27.5 ab
41.074000000000524 desz 2.65 2.936 27.5 ab
42.03900000000431 desg -0.04993 2.001 27.5 ab
42.050999999999476 desr -0.1247 1.875 27.5 ab
42.067000000002736 desi -0.5188 2.783 27.5 ab
42.08600000000297 desz 4.027 3.191 27.5 ab
43.05500000000029 desg 3.15 3.441 27.5 ab
43.067000000002736 desr 1.871 2.253 27.5 ab
43.08600000000297 desi 0.5328 2.862 27.5 ab
43.11699999999837 desz 1.013 3.867 27.5 ab
44.067000000002736 desg 4.612 2.975 27.5 ab
44.07800000000134 desr 1.28 2.024 27.5 ab
44.09799999999814 desi 1.014 3.235 27.5 ab
44.129000000000815 desz -0.3947 4.861 27.5 ab
49.082000000002154 desg 12.71 1.729 27.5 ab
49.09000000000378 desr 11.11 1.249 27.5 ab
