mjd filter flux flux_error zp zpsys
0.0 desg -1.266 4.786 27.5 ab
0.01600000000325963 desr -4.9 5.335 27.5 ab
0.031000000002677552 desi 5.384 5.437 27.5 ab
0.06199999999807915 desz -2.171 4.691 27.5 ab
2.0 desg -0.3676 2.238 27.5 ab
2.139999999999418 desr -1.734 3.03 27.5 ab
2.1560000000026776 desi -0.5656 4.199 27.5 ab
2.186999999998079 desz 0.4261 3.517 27.5 ab
9.984000000004016 desg 1.473 1.702 27.5 ab
10.0 desr -0.4871 1.251 27.5 ab
10.01600000000326 desi 0.2808 1.897 27.5 ab
10.039000000004307 desz 0.3504 2.175 27.5 ab
11.976000000002387 desg -4.695 9.76 27.5 ab
11.988000000004831 desr 3.735 3.876 27.5 ab
12.004000000000815 desi 17.28 8.076 27.5 ab
12.031000000002678 desz -1.303 4.692 27.5 ab
16.949000000000524 desg 2.678 3.771 27.5 ab
16.957000000002154 desr 4.258 2.35 27.5 ab
22.984000000004016 desi 11.68 8.068 27.5 ab
23.00800000000163 desz -1.402 5.635 27.5 ab
29.984000000004016 desg 0.5599 2.28 27.5 ab
30.0 desr 2.567 1.604 27.5 ab
32.01900000000023 desi 1.295 2.14 27.5 ab
32.042999999997846 desz -2.285 2.201 27.5 ab
37.99199999999837 desg -2.737 1.596 27.5 ab
38.00800000000163 desr 13.06 1.132 27.5 ab
39.9800000000032 desi 12.79 1.422 27.5 ab
40.01900000000023 desz 10.06 1.828 27.5 ab
43.88999999999942 desg -3.044 4.488 27.5 ab
43.90200000000186 desr 12.05 3.592 27.5 ab
44.02300000000105 desi 29.12 13.47 27.5 ab
44.05500000000029 desz 9.677 4.019 27.5 ab
44.875 desg -10.39 6.422 27.5 ab
44.88999999999942 desr 13.54 3.14 27.5 ab
45.01900000000023 desi 5.723 9.794 27.5 ab
45.03900000000431 desz 2.501 4.836 27.5 ab
50.859000000004016 desg -54.4 26.14 27.5 ab
50.875 desr -3.507 11.64 27.5 ab
50.984000000004016 desi 8.347 5.182 27.5 ab
51.01600000000326 desz 13.56 2.855 27.5 ab
51.859000000004016 desg 6.832 30.74 27.5 ab
51.984000000004016 desr 15.51 3.609 27.5 ab
52.0 desi 5.58 7.055 27.5 ab
52.02700000000186 desz 13.48 2.937 27.5 ab
52.86300000000483 desg 4.179 9.315 27.5 ab
52.870999999999185 desr 7.288 3.868 27.5 ab
53.01900000000023 desi 17.53 6.327 27.5 ab
53.042999999997846 desz 10.44 2.929 27.5 ab
53.86300000000483 desg -14.3 7.699 27.5 ab
53.984000000004016 desr 6.027 2.659 27.5 ab
54.0 desi 7.347 4.794 27.5 ab
54.01900000000023 desz 9.028 3.023 27.5 ab
57.97299999999814 desg 4.667 3.788 27.5 ab
57.98800000000483 desr 5.91 1.763 27.5 ab
58.0 desi 9.533 3.207 27.5 ab
58.02300000000105 desz 10.22 2.943 27.5 ab
58.98800000000483 desg 1.379 2.0 27.5 ab
59.0 desr 9.704 1.887 27.5 ab
59.01600000000326 desi 6.712 2.788 27.5 ab
59.03500000000349 desz 9.177 3.195 27.5 ab
60.004000000000815 desg -0.1759 3.438 27.5 ab
60.01600000000326 desr 8.738 2.262 27.5 ab
60.03500000000349 desi 9.195 2.869 27.5 ab
60.065999999998894 desz 11.48 3.874 27.5 ab
61.01600000000326 desg -0.4132 2.97 27.5 ab
61.02700000000186 desr 5.223 2.028 27.5 ab
61.04699999999866 desi 13.58 3.247 27.5 ab
61.07800000000134 desz 14.16 4.869 27.5 ab
66.03100000000268 desg 0.9436 1.689 27.5 ab
66.03900000000431 desr 5.693 1.232 27.5 ab
66.05099999999948 desi 6.356 1.855 27.5 ab
66.07800000000134 desz 6.283 2.42 27.5 ab
67.00800000000163 desg -0.9179 1.782 27.5 ab
67.01600000000326 desr 3.337 1.378 27.5 ab
67.03100000000268 desi 4.411 1.991 27.5 ab
67.05099999999948 desz 7.49 2.236 27.5 ab
68.01900000000023 desg -1.424 4.785 27.5 ab
68.02700000000186 desr 3.678 1.179 27.5 ab
68.04699999999866 desi 8.276 2.085 27.5 ab
68.07400000000052 desz 15.25 5.925 27.5 ab
69.06199999999808 desg -0.8476 1.999 27.5 ab
69.07400000000052 desr 6.259 3.172 27.5 ab
69.09000000000378 desi 0.4866 5.643 27.5 ab
69.11300000000483 desz 9.864 12.77 27.5 ab
71.03500000000349 desg 2.833 1.752 27.5 ab
71.04299999999785 desr 3.02 1.328 27.5 ab
71.05800000000454 desi 5.522 2.211 27.5 ab
71.07800000000134 desz 2.709 3.031 27.5 ab
81.06999999999971 desg 9.518 8.082 27.5 ab
81.08600000000297 desr 0.8002 4.419 27.5 ab
81.98800000000483 desi 8.205 4.543 27.5 ab
82.00800000000163 desz 11.17 3.067 27.5 ab
84.04299999999785 desg -7.846 3.961 27.5 ab
84.05800000000454 desr -0.09718 1.854 27.5 ab
89.98400000000402 desi 0.1864 2.212 27.5 ab
90.00800000000163 desz 6.569 3.052 27.5 ab
96.98800000000483 desg -1.875 2.033 27.5 ab
97.00400000000081 desr 0.1185 1.445 27.5 ab
98.05099999999948 desi 2.681 3.009 27.5 ab
99.01900000000023 desz 8.325 3.406 27.5 ab
104.98800000000483 desg -1.05 3.403 27.5 ab
105.01200000000244 desr -2.094 2.179 27.5 ab
109.98800000000483 desi 2.599 4.986 27.5 ab
110.01900000000023 desz 13.44 3.902 27.5 ab
111.86300000000483 desg 2.865 11.89 27.5 ab
111.87099999999919 desr -0.2599 4.183 27.5 ab
111.9800000000032 desi 2.017 4.328 27.5 ab
112.00400000000081 desz 3.398 4.464 27.5 ab
119.86699999999837 desg 0.8869 1.58 27.5 ab
119.875 desr 0.3393 1.219 27.5 ab
119.88999999999942 desi -0.09312 1.863 27.5 ab
119.91799999999785 desz 6.34 2.123 27.5 ab
127.92199999999866 desg 1.315 1.644 27.5 ab
127.93000000000029 desr -0.01113 1.3 27.5 ab
127.9409999999989 desi 3.469 2.192 27.5 ab
128.87099999999919 desz 2.017 2.711 27.5 ab
135.875 desg 0.6212 5.96 27.5 ab
135.88300000000163 desr 0.3243 2.524 27.5 ab
135.91799999999785 desi -0.1234 3.078 27.5 ab
139.89400000000023 desz -0.6118 4.249 27.5 ab
143.86300000000483 desg 0.6902 2.913 27.5 ab
143.87099999999919 desr -0.5548 1.365 27.5 ab
143.89400000000023 desi 0.01392 3.216 27.5 ab
148.86699999999837 desz 2.521 2.607 27.5 ab
155.87099999999919 desg -3.415 1.817 27.5 ab
155.87900000000081 desr 0.767 1.383 27.5 ab
156.87099999999919 desi 3.081 2.177 27.5 ab
157.87099999999919 desz 0.5069 3.38 27.5 ab
167.8199999999997 desg -0.8801 4.326 27.5 ab
167.82800000000134 desr -2.079 1.861 27.5 ab
167.8440000000046 desi 5.512 3.452 27.5 ab
168.8199999999997 desz 5.107 3.7 27.5 ab
172.82400000000052 desg 5.639 3.965 27.5 ab
172.83200000000215 desr 2.945 2.058 27.5 ab
173.82400000000052 desi -1.918 3.02 27.5 ab
