mjd filter flux flux_error zp zpsys
0.0 desg -1.549 2.48 27.5 ab
0.004000000000814907 desr 3.112 1.658 27.5 ab
0.01900000000023283 desi -0.2593 2.506 27.5 ab
0.03500000000349246 desz 2.423 3.934 27.5 ab
8.004000000000815 desg 2.578 7.568 27.5 ab
8.014999999999418 desr 3.067 2.962 27.5 ab
8.038999999997031 desi 1.582 5.02 27.5 ab
8.06199999999808 desz -2.175 5.428 27.5 ab
15.99199999999837 desg 1.955 6.168 27.5 ab
16.0 desr 1.182 2.489 27.5 ab
16.00800000000163 desi 6.163 3.654 27.5 ab
16.019000000000233 desz 2.749 4.394 27.5 ab
23.995999999999185 desg 2.439 3.351 27.5 ab
24.004000000000815 desr 2.497 2.403 27.5 ab
24.019000000000233 desi 2.042 4.045 27.5 ab
24.035000000003492 desz -3.252 6.782 27.5 ab
32.0109999999986 desg 0.9821 3.702 27.5 ab
32.03100000000268 desr -1.659 3.007 27.5 ab
33.0109999999986 desi -4.137 2.928 27.5 ab
33.02700000000186 desz 0.1716 3.746 27.5 ab
40.987999999997555 desg 24.15 7.178 27.5 ab
41.004000000000815 desr 23.88 3.811 27.5 ab
42.004000000000815 desi 23.04 6.012 27.5 ab
43.97600000000239 desz 38.69 5.077 27.5 ab
45.97200000000157 desg 20.52 6.868 27.5 ab
45.97600000000239 desr 32.56 4.002 27.5 ab
45.984000000004016 desi 42.97 6.742 27.5 ab
46.97200000000157 desz 35.27 6.137 27.5 ab
