mjd filter flux flux_error zp zpsys
0.0 desg -12.19 4.769 27.5 ab
0.008000000001629815 desr -1.131 2.129 27.5 ab
0.023999999997613486 desi 3.081 3.146 27.5 ab
0.046999999998661224 desz 2.878 2.483 27.5 ab
2.997000000003027 desg 3.008 2.585 27.5 ab
3.004000000000815 desr -2.491 1.71 27.5 ab
3.0429999999978463 desi -0.1038 1.984 27.5 ab
3.0750000000043656 desz -3.282 3.73 27.5 ab
4.075000000004366 desg -2.179 2.55 27.5 ab
4.0900000000037835 desr -0.6356 1.3 27.5 ab
4.105999999999767 desi -3.016 3.683 27.5 ab
4.137000000002445 desz 2.598 4.486 27.5 ab
11.969000000004598 desg -3.085 5.684 27.5 ab
11.985000000000582 desr -4.6 5.57 27.5 ab
12.020000000004075 desi 2.972 4.519 27.5 ab
12.046999999998661 desz -1.386 3.399 27.5 ab
13.06300000000192 desg -2.851 2.284 27.5 ab
13.078999999997905 desr -2.277 3.268 27.5 ab
13.090000000003783 desi 2.549 9.045 27.5 ab
13.120999999999185 desz -0.7053 2.964 27.5 ab
18.067000000002736 desg 4.401 2.637 27.5 ab
18.078999999997905 desr 0.9696 1.486 27.5 ab
18.0940000000046 desi 1.054 2.291 27.5 ab
18.114000000001397 desz -1.051 2.384 27.5 ab
25.9690000000046 desg -1.922 4.791 27.5 ab
25.985000000000582 desr -0.1099 2.322 27.5 ab
26.0 desi -7.93 4.165 27.5 ab
26.023999999997613 desz 3.909 2.712 27.5 ab
33.98099999999977 desg -3.233 3.691 27.5 ab
33.99700000000303 desr 7.61 3.218 27.5 ab
34.012000000002445 desi -2.322 3.208 27.5 ab
34.042999999997846 desz -8.33 3.848 27.5 ab
41.98099999999977 desg 0.2034 1.249 27.5 ab
42.0 desr -0.632 0.956 27.5 ab
42.020000000004075 desi -4.574 1.501 27.5 ab
42.96500000000378 desz 1.024 1.933 27.5 ab
45.082000000002154 desg -2.058 3.91 27.5 ab
45.09000000000378 desr -7.9 5.582 27.5 ab
45.10599999999977 desi 3.934 4.482 27.5 ab
45.13300000000163 desz -6.923 14.39 27.5 ab
45.88300000000163 desg -0.9764 5.908 27.5 ab
45.89899999999761 desr 4.036 2.627 27.5 ab
45.92199999999866 desi 0.4869 3.322 27.5 ab
45.942000000002736 desz 0.5414 5.055 27.5 ab
51.86800000000221 desg 1.69 7.693 27.5 ab
51.875 desr 0.9113 2.39 27.5 ab
51.895000000004075 desi -2.53 5.108 27.5 ab
51.917999999997846 desz 3.26 4.134 27.5 ab
52.85599999999977 desg 6.197 23.92 27.5 ab
52.86800000000221 desr -7.805 3.853 27.5 ab
52.88300000000163 desi -0.4081 5.423 27.5 ab
52.91100000000006 desz -3.341 4.848 27.5 ab
53.86800000000221 desg -5.122 6.571 27.5 ab
53.91100000000006 desr -4.382 2.917 27.5 ab
53.92199999999866 desi 0.03151 5.174 27.5 ab
53.953999999997905 desz -2.622 2.665 27.5 ab
54.85199999999895 desg 6.309 6.046 27.5 ab
54.86800000000221 desr 2.571 2.551 27.5 ab
54.879000000000815 desi 4.103 4.241 27.5 ab
54.91100000000006 desz 3.694 3.278 27.5 ab
58.84799999999814 desg -2.253 5.184 27.5 ab
58.85599999999977 desr 5.958 3.707 27.5 ab
58.870999999999185 desi 1.45 4.192 27.5 ab
58.89899999999761 desz -13.95 8.236 27.5 ab
59.85599999999977 desg -3.417 4.872 27.5 ab
59.870999999999185 desr 6.241 2.663 27.5 ab
59.88300000000163 desi 0.3444 5.222 27.5 ab
59.91400000000431 desz 5.776 5.32 27.5 ab
60.84799999999814 desg -1.891 3.164 27.5 ab
60.86000000000058 desr 5.899 2.216 27.5 ab
60.90299999999843 desi 1.935 2.492 27.5 ab
60.934000000001106 desz 4.922 3.696 27.5 ab
61.88300000000163 desg 3.471 2.523 27.5 ab
61.90299999999843 desr 5.716 1.593 27.5 ab
61.917999999997846 desi 2.54 2.723 27.5 ab
61.93800000000192 desz 6.804 3.109 27.5 ab
66.90699999999924 desg 1.359 2.168 27.5 ab
66.91799999999785 desr 7.161 1.662 27.5 ab
66.9340000000011 desi 7.571 2.57 27.5 ab
66.96100000000297 desz 3.459 2.551 27.5 ab
67.89100000000326 desg -3.227 2.191 27.5 ab
67.90699999999924 desr 5.562 1.641 27.5 ab
67.91799999999785 desi 16.97 2.61 27.5 ab
67.94200000000274 desz 7.854 2.986 27.5 ab
68.87900000000081 desg -0.8166 1.718 27.5 ab
68.89100000000326 desr 5.127 1.36 27.5 ab
68.91799999999785 desi 9.298 3.219 27.5 ab
68.94600000000355 desz 5.274 2.839 27.5 ab
69.92599999999948 desg 5.984 6.562 27.5 ab
69.9340000000011 desr 12.97 2.824 27.5 ab
69.96100000000297 desi 7.04 1.967 27.5 ab
69.9890000000014 desz 7.369 1.939 27.5 ab
71.09000000000378 desg 1.647 1.489 27.5 ab
71.10599999999977 desr 5.47 1.141 27.5 ab
71.125 desi 10.02 1.986 27.5 ab
71.14899999999761 desz 7.889 2.494 27.5 ab
72.13300000000163 desg -3.596 1.703 27.5 ab
72.14899999999761 desr 6.805 1.345 27.5 ab
81.8440000000046 desi 9.302 9.887 27.5 ab
81.875 desz 4.128 3.969 27.5 ab
82.02399999999761 desg 1.736 4.947 27.5 ab
82.03600000000006 desr 4.68 2.384 27.5 ab
84.90699999999924 desg -8.898 8.829 27.5 ab
84.91100000000006 desr 3.366 3.396 27.5 ab
84.9340000000011 desi 5.533 3.857 27.5 ab
84.96500000000378 desz 0.6104 3.086 27.5 ab
96.9690000000046 desg -0.7617 1.752 27.5 ab
96.98500000000058 desr 2.492 1.215 27.5 ab
96.99700000000303 desi 3.384 2.026 27.5 ab
97.02799999999843 desz 2.964 2.252 27.5 ab
104.9690000000046 desg 2.892 2.074 27.5 ab
104.99300000000221 desr -1.304 1.274 27.5 ab
105.01200000000244 desi 1.451 1.8 27.5 ab
105.03600000000006 desz 8.749 2.297 27.5 ab
111.89500000000407 desg -9.036 4.852 27.5 ab
111.90299999999843 desr -0.4426 2.114 27.5 ab
111.91799999999785 desi 6.684 3.062 27.5 ab
111.95000000000437 desz 4.1 2.585 27.5 ab
113.03600000000006 desg 12.1 6.495 27.5 ab
113.05099999999948 desr 0.9967 2.701 27.5 ab
113.06700000000274 desi -4.069 5.085 27.5 ab
115.8440000000046 desz 8.542 2.068 27.5 ab
115.95000000000437 desg 4.621 3.054 27.5 ab
115.96500000000378 desr 1.609 1.735 27.5 ab
115.98099999999977 desi 0.5169 2.654 27.5 ab
126.84799999999814 desg 2.318 1.371 27.5 ab
126.86000000000058 desr 0.7311 0.8997 27.5 ab
126.87900000000081 desi 2.649 1.414 27.5 ab
126.90299999999843 desz 1.415 2.209 27.5 ab
134.85199999999895 desg 0.1858 2.67 27.5 ab
134.8640000000014 desr 0.3316 1.496 27.5 ab
134.88300000000163 desi -0.1478 2.388 27.5 ab
134.90699999999924 desz 1.178 2.435 27.5 ab
140.9340000000011 desg 3.177 4.217 27.5 ab
140.95000000000437 desr -2.002 1.86 27.5 ab
141.91799999999785 desi -2.362 2.781 27.5 ab
141.95000000000437 desz 11.12 2.982 27.5 ab
144.8989999999976 desg 8.462 6.629 27.5 ab
144.90699999999924 desr -3.057 2.887 27.5 ab
144.91799999999785 desi -1.523 3.401 27.5 ab
144.95000000000437 desz 3.061 2.958 27.5 ab
155.84799999999814 desg 1.22 1.459 27.5 ab
155.86000000000058 desr 1.418 0.9741 27.5 ab
155.87900000000081 desi 0.1919 1.581 27.5 ab
155.90299999999843 desz -0.2005 2.577 27.5 ab
163.85199999999895 desg -1.561 2.749 27.5 ab
163.8640000000014 desr -0.4816 1.646 27.5 ab
163.88300000000163 desi -1.367 2.72 27.5 ab
163.90699999999924 desz -0.9862 2.98 27.5 ab
171.8640000000014 desg -0.8409 3.249 27.5 ab
171.87900000000081 desr -1.638 2.099 27.5 ab
172.81300000000192 desi 1.736 2.352 27.5 ab
172.83600000000297 desz -1.341 2.427 27.5 ab
173.85199999999895 desg 1.66 3.835 27.5 ab
173.8640000000014 desr 1.818 1.814 27.5 ab
173.87900000000081 desi 0.09836 3.159 27.5 ab
173.90699999999924 desz 6.182 4.861 27.5 ab
174.85199999999895 desg 3.056 3.351 27.5 ab
174.8640000000014 desr 2.449 1.761 27.5 ab
174.87900000000081 desi 4.228 3.059 27.5 ab
174.90699999999924 desz 1.292 4.78 27.5 ab
