mjd filter flux flux_error zp zpsys
0.0 desg 26.59 4.809 27.5 ab
0.008000000001629815 desr 33.92 2.232 27.5 ab
0.023999999997613486 desi 37.97 3.231 27.5 ab
0.046999999998661224 desz 40.33 2.598 27.5 ab
2.997000000003027 desg 23.43 2.647 27.5 ab
3.004000000000815 desr 32.64 1.826 27.5 ab
3.0429999999978463 desi 32.22 2.083 27.5 ab
3.0750000000043656 desz 41.2 3.81 27.5 ab
4.075000000004366 desg 18.65 2.6 27.5 ab
4.0900000000037835 desr 30.97 1.44 27.5 ab
4.105999999999767 desi 39.22 3.761 27.5 ab
4.137000000002445 desz 37.92 4.544 27.5 ab
11.969000000004598 desg 18.17 5.708 27.5 ab
11.985000000000582 desr 24.04 5.599 27.5 ab
12.020000000004075 desi 25.72 4.553 27.5 ab
12.046999999998661 desz 33.54 3.46 27.5 ab
13.06300000000192 desg 11.83 2.314 27.5 ab
13.078999999997905 desr 25.83 3.315 27.5 ab
13.090000000003783 desi 38.96 9.082 27.5 ab
13.120999999999185 desz 40.88 3.065 27.5 ab
18.067000000002736 desg 10.68 2.659 27.5 ab
18.078999999997905 desr 25.72 1.576 27.5 ab
18.0940000000046 desi 33.14 2.385 27.5 ab
18.114000000001397 desz 35.97 2.481 27.5 ab
25.9690000000046 desg 0.7411 4.796 27.5 ab
25.985000000000582 desr 15.8 2.347 27.5 ab
26.0 desi 23.92 4.191 27.5 ab
26.023999999997613 desz 34.82 2.791 27.5 ab
33.98099999999977 desg 5.273 3.699 27.5 ab
33.99700000000303 desr 13.25 3.229 27.5 ab
34.012000000002445 desi 21.27 3.238 27.5 ab
34.042999999997846 desz 28.79 3.885 27.5 ab
41.98099999999977 desg 6.374 1.273 27.5 ab
42.0 desr 14.91 1.007 27.5 ab
42.020000000004075 desi 24.15 1.577 27.5 ab
42.96500000000378 desz 32.86 2.032 27.5 ab
45.082000000002154 desg 8.924 3.923 27.5 ab
45.09000000000378 desr 15.06 5.594 27.5 ab
45.10599999999977 desi 24.59 4.512 27.5 ab
45.13300000000163 desz 44.81 14.42 27.5 ab
45.88300000000163 desg 5.954 5.914 27.5 ab
45.89899999999761 desr 15.2 2.645 27.5 ab
45.92199999999866 desi 20.23 3.35 27.5 ab
45.942000000002736 desz 38.79 5.11 27.5 ab
51.86800000000221 desg 13.27 7.699 27.5 ab
51.875 desr 16.29 2.414 27.5 ab
51.895000000004075 desi 23.15 5.13 27.5 ab
51.917999999997846 desz 28.88 4.171 27.5 ab
52.85599999999977 desg -10.53 23.92 27.5 ab
52.86800000000221 desr 20.8 3.872 27.5 ab
52.88300000000163 desi 26.13 5.449 27.5 ab
52.91100000000006 desz 32.27 4.888 27.5 ab
53.86800000000221 desg -9.346 6.575 27.5 ab
53.91100000000006 desr 15.8 2.934 27.5 ab
53.92199999999866 desi 20.35 5.192 27.5 ab
53.953999999997905 desz 33.33 2.739 27.5 ab
54.85199999999895 desg 15.43 6.054 27.5 ab
54.86800000000221 desr 8.535 2.559 27.5 ab
54.879000000000815 desi 19.46 4.259 27.5 ab
54.91100000000006 desz 32.57 3.336 27.5 ab
58.84799999999814 desg 0.03535 5.188 27.5 ab
58.85599999999977 desr 14.27 3.719 27.5 ab
58.870999999999185 desi 23.06 4.218 27.5 ab
58.89899999999761 desz 31.07 8.254 27.5 ab
59.85599999999977 desg 5.184 4.878 27.5 ab
59.870999999999185 desr 12.28 2.674 27.5 ab
59.88300000000163 desi 11.8 5.23 27.5 ab
59.91400000000431 desz 33.58 5.358 27.5 ab
60.84799999999814 desg 0.2928 3.168 27.5 ab
60.86000000000058 desr 5.46 2.218 27.5 ab
60.90299999999843 desi 19.5 2.523 27.5 ab
60.934000000001106 desz 32.78 3.748 27.5 ab
61.88300000000163 desg 2.355 2.527 27.5 ab
61.90299999999843 desr 8.449 1.601 27.5 ab
61.917999999997846 desi 18.61 2.749 27.5 ab
61.93800000000192 desz 32.36 3.166 27.5 ab
66.90699999999924 desg 6.297 2.176 27.5 ab
66.91799999999785 desr 10.68 1.671 27.5 ab
66.9340000000011 desi 19.84 2.596 27.5 ab
66.96100000000297 desz 24.82 2.594 27.5 ab
67.89100000000326 desg 6.087 2.198 27.5 ab
67.90699999999924 desr 8.387 1.647 27.5 ab
67.91799999999785 desi 16.43 2.611 27.5 ab
67.94200000000274 desz 27.7 3.029 27.5 ab
68.87900000000081 desg 4.244 1.726 27.5 ab
68.89100000000326 desr 10.17 1.371 27.5 ab
68.91799999999785 desi 16.9 3.232 27.5 ab
68.94600000000355 desz 29.27 2.892 27.5 ab
69.92599999999948 desg -12.45 6.57 27.5 ab
69.9340000000011 desr 12.2 2.825 27.5 ab
69.96100000000297 desi 17.2 1.992 27.5 ab
69.9890000000014 desz 23.95 1.988 27.5 ab
71.09000000000378 desg 2.684 1.496 27.5 ab
71.10599999999977 desr 11.14 1.158 27.5 ab
71.125 desi 16.8 2.005 27.5 ab
71.14899999999761 desz 34.36 2.573 27.5 ab
72.13300000000163 desg 3.758 1.708 27.5 ab
72.14899999999761 desr 8.5 1.35 27.5 ab
