mjd filter flux flux_error zp zpsys
0.0 desg -13.88 9.64 27.5 ab
0.014999999999417923 desr -8.142 4.662 27.5 ab
0.027000000001862645 desi 0.9544 6.64 27.5 ab
0.04299999999784632 desz 2.379 6.749 27.5 ab
1.014999999999418 desg 1.013 7.809 27.5 ab
1.0270000000018626 desr -2.615 3.728 27.5 ab
1.0429999999978463 desi -1.434 6.08 27.5 ab
1.7770000000018626 desz -2.537 7.011 27.5 ab
2.0429999999978463 desg 13.77 11.82 27.5 ab
2.754000000000815 desr -5.59 4.312 27.5 ab
2.7620000000024447 desi -3.649 5.466 27.5 ab
3.0429999999978463 desg 6.293 10.62 27.5 ab
7.75 desz -0.1356 8.327 27.5 ab
8.023000000001048 desg 0.3815 4.199 27.5 ab
8.039000000004307 desr 2.052 3.298 27.5 ab
8.74199999999837 desi -4.959 7.033 27.5 ab
9.012000000002445 desg -2.863 4.123 27.5 ab
9.023000000001048 desr -0.2213 3.224 27.5 ab
9.75 desz 1.447 5.01 27.5 ab
10.023000000001048 desg 1.336 4.228 27.5 ab
10.75800000000163 desr -1.327 2.383 27.5 ab
10.773000000001048 desi 2.079 3.884 27.5 ab
11.925999999999476 desg -2.459 2.98 27.5 ab
11.93300000000454 desz 0.3747 4.385 27.5 ab
13.00800000000163 desr 3.52 2.374 27.5 ab
13.019000000000233 desi -2.061 4.227 27.5 ab
22.8550000000032 desg 41.25 12.66 27.5 ab
22.870999999999185 desz 0.1206 5.982 27.5 ab
22.976000000002387 desr 3.972 7.778 27.5 ab
22.984000000004016 desi 27.93 12.63 27.5 ab
25.9690000000046 desg 12.48 10.09 27.5 ab
25.976000000002387 desr -1.887 4.184 27.5 ab
25.984000000004016 desi 1.028 7.029 27.5 ab
25.99199999999837 desz -1.487 4.892 27.5 ab
39.8550000000032 desg 2.423 3.311 27.5 ab
39.875 desr 3.078 2.242 27.5 ab
39.89400000000023 desi -2.793 4.493 27.5 ab
39.90600000000268 desz 1.284 5.325 27.5 ab
47.90600000000268 desg 0.4422 6.287 27.5 ab
47.91400000000431 desr 4.9 3.333 27.5 ab
47.917999999997846 desi 6.361 5.822 27.5 ab
47.925999999999476 desz 11.76 5.05 27.5 ab
52.90200000000186 desg 4.988 11.79 27.5 ab
52.917999999997846 desr 22.83 6.201 27.5 ab
53.81199999999808 desi 8.289 7.088 27.5 ab
53.82800000000134 desz 30.66 5.456 27.5 ab
56.800999999999476 desg -6.036 11.66 27.5 ab
56.80500000000029 desr 13.24 4.852 27.5 ab
56.89400000000023 desi 24.75 5.628 27.5 ab
56.90200000000186 desz 24.31 5.183 27.5 ab
68.75400000000081 desg 4.713 2.491 27.5 ab
68.75800000000163 desr 15.0 1.707 27.5 ab
68.77300000000105 desi 23.48 2.567 27.5 ab
68.78900000000431 desz 25.71 3.971 27.5 ab
76.75800000000163 desg 1.754 7.569 27.5 ab
76.76900000000023 desr 15.17 2.986 27.5 ab
76.79299999999785 desi 27.95 5.056 27.5 ab
76.8159999999989 desz 39.73 5.484 27.5 ab
84.74599999999919 desg -18.4 6.179 27.5 ab
84.75400000000081 desr 6.07 2.499 27.5 ab
84.76200000000244 desi 12.36 3.67 27.5 ab
84.77300000000105 desz 24.32 4.422 27.5 ab
92.75 desg -9.203 3.356 27.5 ab
92.75800000000163 desr 3.857 2.409 27.5 ab
92.77300000000105 desi 11.07 4.057 27.5 ab
92.78900000000431 desz 8.115 6.786 27.5 ab
100.76499999999942 desg -5.288 3.702 27.5 ab
100.78500000000349 desr 2.797 3.01 27.5 ab
101.76499999999942 desi 6.202 2.934 27.5 ab
101.78100000000268 desz 11.54 3.756 27.5 ab
109.74199999999837 desg -9.624 7.141 27.5 ab
109.75800000000163 desr 2.878 3.772 27.5 ab
110.75800000000163 desi -0.798 5.988 27.5 ab
112.7300000000032 desz 13.16 5.027 27.5 ab
114.72600000000239 desg 14.77 6.835 27.5 ab
114.7300000000032 desr 1.155 3.936 27.5 ab
114.73800000000483 desi -0.5293 6.683 27.5 ab
115.72600000000239 desz 12.83 6.103 27.5 ab
