mjd filter flux flux_error zp zpsys
0.0 desg -73.58 78.1 27.5 ab
0.9879999999975553 desr 7.204 17.58 27.5 ab
1.0 desi 13.58 49.95 27.5 ab
5.109000000004016 desz -1.37 3.581 27.5 ab
7.972000000001572 desg -0.05065 6.376 27.5 ab
7.980000000003201 desr 3.458 4.331 27.5 ab
7.995999999999185 desi 5.611 7.14 27.5 ab
8.010999999998603 desz -5.15 8.139 27.5 ab
8.980000000003201 desg 11.01 5.674 27.5 ab
8.995999999999185 desr 6.108 4.494 27.5 ab
9.010999999998603 desi -9.94 6.74 27.5 ab
9.027000000001863 desz 8.441 10.17 27.5 ab
16.95300000000134 desg 3.714 5.677 27.5 ab
16.965000000003783 desr -1.477 4.368 27.5 ab
16.976000000002387 desi 2.093 6.462 27.5 ab
16.984000000004016 desz 7.704 6.473 27.5 ab
17.95300000000134 desg 5.065 5.647 27.5 ab
17.965000000003783 desr 1.487 4.33 27.5 ab
17.976000000002387 desi 0.2735 6.406 27.5 ab
17.984000000004016 desz -1.468 6.406 27.5 ab
22.96100000000297 desg -14.88 6.205 27.5 ab
22.965000000003783 desr 0.7247 3.584 27.5 ab
22.97200000000157 desi -2.412 6.147 27.5 ab
22.9800000000032 desz -1.263 15.08 27.5 ab
27.940999999998894 desg 14.41 18.69 27.5 ab
27.949000000000524 desr 6.029 9.049 27.5 ab
27.957000000002154 desi 7.288 11.81 27.5 ab
27.965000000003783 desz 3.502 7.695 27.5 ab
27.987999999997555 desg 2.269 33.49 27.5 ab
37.16399999999703 desg 21.77 2.768 27.5 ab
37.17199999999866 desr 24.26 1.853 27.5 ab
37.18699999999808 desi 8.508 2.966 27.5 ab
38.109000000004016 desz 10.07 3.249 27.5 ab
45.16399999999703 desg 106.3 3.457 27.5 ab
45.17199999999866 desr 98.39 2.708 27.5 ab
45.179000000003725 desi 91.57 3.514 27.5 ab
47.10100000000239 desz 69.29 2.988 27.5 ab
49.95300000000134 desg 91.21 5.653 27.5 ab
49.96500000000378 desr 63.36 3.813 27.5 ab
49.97600000000239 desi 93.34 5.772 27.5 ab
49.984000000004016 desz 67.4 5.558 27.5 ab
50.96500000000378 desg 83.66 6.562 27.5 ab
50.97600000000239 desr 68.71 3.882 27.5 ab
50.984000000004016 desi 90.12 5.235 27.5 ab
56.96100000000297 desz 72.31 5.718 27.5 ab
57.96100000000297 desg 55.17 9.932 27.5 ab
57.96500000000378 desr 61.18 4.51 27.5 ab
57.97200000000157 desi 74.96 7.965 27.5 ab
58.96100000000297 desz 70.27 5.099 27.5 ab
59.96100000000297 desg 40.38 7.036 27.5 ab
59.96899999999732 desr 63.02 3.075 27.5 ab
59.97600000000239 desi 69.26 4.31 27.5 ab
63.96899999999732 desz 71.52 5.854 27.5 ab
64.97600000000239 desg 39.7 5.312 27.5 ab
64.98400000000402 desr 62.1 5.552 27.5 ab
64.98799999999756 desi 62.84 7.738 27.5 ab
65.97200000000157 desz 63.54 5.269 27.5 ab
66.97200000000157 desg 29.63 3.737 27.5 ab
66.9800000000032 desr 53.75 3.007 27.5 ab
66.98799999999756 desi 69.49 5.011 27.5 ab
72.01900000000023 desz 58.94 5.466 27.5 ab
72.99599999999919 desg 14.21 4.239 27.5 ab
73.00400000000081 desr 50.76 3.021 27.5 ab
73.01900000000023 desi 64.42 4.597 27.5 ab
73.97600000000239 desz 56.65 3.707 27.5 ab
75.03100000000268 desg 17.57 2.914 27.5 ab
75.04699999999866 desr 51.26 2.692 27.5 ab
75.05799999999726 desi 54.89 5.561 27.5 ab
76.19900000000052 desz 43.24 6.354 27.5 ab
83.14800000000105 desg 0.972 6.146 27.5 ab
83.16000000000349 desr 36.96 3.473 27.5 ab
83.17599999999948 desi 55.92 6.316 27.5 ab
87.13999999999942 desz 59.79 5.974 27.5 ab
90.01499999999942 desg 16.55 6.936 27.5 ab
90.03100000000268 desr 35.53 4.152 27.5 ab
90.03899999999703 desi 48.08 8.291 27.5 ab
95.1050000000032 desz 43.68 5.353 27.5 ab
105.10100000000239 desg -2.459 4.044 27.5 ab
105.12099999999919 desr 31.29 2.962 27.5 ab
106.11299999999756 desi 36.69 3.63 27.5 ab
107.11299999999756 desz 44.61 4.373 27.5 ab
116.98400000000402 desg -17.23 14.51 27.5 ab
116.99199999999837 desr 30.09 5.437 27.5 ab
117.0 desi 41.01 6.037 27.5 ab
117.01499999999942 desz 35.99 6.772 27.5 ab
121.05799999999726 desg 8.511 7.764 27.5 ab
121.07400000000052 desr 21.37 3.903 27.5 ab
124.98799999999756 desi 34.6 3.554 27.5 ab
125.0 desz 46.48 4.551 27.5 ab
