mjd filter flux flux_error zp zpsys
0.0 desg 1.733 9.407 27.5 ab
0.006999999997788109 desr 17.73 7.186 27.5 ab
0.014999999999417923 desi 9.991 6.841 27.5 ab
0.023000000001047738 desz 16.75 7.927 27.5 ab
1.9839999999967404 desg 0.4583 4.019 27.5 ab
2.0 desr 17.79 3.205 27.5 ab
2.006999999997788 desi 26.76 4.431 27.5 ab
2.014999999999418 desz 6.302 4.967 27.5 ab
9.959999999999127 desg 4.236 17.96 27.5 ab
10.10099999999511 desr 20.1 4.028 27.5 ab
10.10899999999674 desi 14.94 8.146 27.5 ab
10.123999999996158 desz 21.8 5.411 27.5 ab
15.956999999994878 desg 7.04 4.686 27.5 ab
15.968000000000757 desr 15.24 2.784 27.5 ab
15.98399999999674 desi 14.24 4.647 27.5 ab
16.0 desz 21.16 4.484 27.5 ab
29.0 desg 7.071 4.373 27.5 ab
29.006999999997788 desr 15.32 3.479 27.5 ab
29.014999999999418 desi 19.52 6.263 27.5 ab
29.0309999999954 desz 18.35 5.964 27.5 ab
37.00699999999779 desg 1.491 2.689 27.5 ab
37.01499999999942 desr 14.35 2.201 27.5 ab
37.02300000000105 desi 16.55 2.664 27.5 ab
37.03899999999703 desz 10.77 3.437 27.5 ab
42.90199999999459 desg -0.08686 6.272 27.5 ab
42.91700000000128 desr 5.58 5.088 27.5 ab
42.924999999995634 desi 18.47 5.594 27.5 ab
42.92899999999645 desz 16.43 7.714 27.5 ab
44.08199999999488 desg 2.47 7.735 27.5 ab
44.08499999999913 desr 5.071 5.705 27.5 ab
44.09300000000076 desi 15.25 16.99 27.5 ab
44.10099999999511 desz 22.75 8.079 27.5 ab
50.04599999999482 desg -15.28 12.35 27.5 ab
50.05399999999645 desr 8.858 5.576 27.5 ab
50.06999999999971 desi 16.46 12.03 27.5 ab
50.08199999999488 desz 18.96 6.661 27.5 ab
51.06999999999971 desg 10.73 17.21 27.5 ab
51.08199999999488 desr 18.28 8.075 27.5 ab
51.09700000000157 desi 17.06 15.07 27.5 ab
51.10899999999674 desz 9.526 8.904 27.5 ab
52.08499999999913 desg -2.772 13.83 27.5 ab
52.08899999999994 desr 3.614 6.409 27.5 ab
52.09700000000157 desi 13.88 11.2 27.5 ab
52.104999999995925 desz 19.2 6.17 27.5 ab
53.05399999999645 desg 5.533 9.779 27.5 ab
53.06999999999971 desr 12.33 4.954 27.5 ab
53.08499999999913 desi 24.3 9.67 27.5 ab
53.08899999999994 desz 16.48 5.316 27.5 ab
57.05399999999645 desg 9.492 6.87 27.5 ab
