mjd filter flux flux_error zp zpsys
0.0 desg -1.076 1.752 27.5 ab
0.007999999994353857 desr -1.154 1.325 27.5 ab
0.023000000001047738 desi 3.2 2.207 27.5 ab
0.04299999999784632 desz -2.397 3.029 27.5 ab
10.034999999996217 desg -0.6212 8.08 27.5 ab
10.050999999999476 desr 1.241 4.418 27.5 ab
10.953000000001339 desi -1.253 4.54 27.5 ab
10.972999999998137 desz 1.289 3.059 27.5 ab
13.007999999994354 desg -2.831 3.958 27.5 ab
13.023000000001048 desr 0.6738 1.853 27.5 ab
18.949000000000524 desi -1.326 2.212 27.5 ab
18.972999999998137 desz 2.232 3.05 27.5 ab
25.95300000000134 desg -3.179 2.033 27.5 ab
25.968999999997322 desr 2.154 1.445 27.5 ab
27.015999999995984 desi 8.141 3.013 27.5 ab
27.98399999999674 desz 11.77 3.409 27.5 ab
33.95300000000134 desg 0.593 3.403 27.5 ab
33.97699999999895 desr 4.456 2.181 27.5 ab
38.95300000000134 desi 13.29 4.994 27.5 ab
38.98399999999674 desz 13.04 3.902 27.5 ab
40.82800000000134 desg 0.9375 11.89 27.5 ab
40.83599999999569 desr 2.568 4.184 27.5 ab
40.94499999999971 desi 13.95 4.338 27.5 ab
40.96899999999732 desz 13.21 4.471 27.5 ab
48.83199999999488 desg 9.269 1.607 27.5 ab
48.83999999999651 desr 18.2 1.277 27.5 ab
48.854999999995925 desi 13.72 1.887 27.5 ab
48.882999999994354 desz 19.28 2.152 27.5 ab
56.88699999999517 desg 15.97 1.702 27.5 ab
56.8949999999968 desr 29.62 1.43 27.5 ab
56.9059999999954 desi 17.97 2.223 27.5 ab
57.83599999999569 desz 22.34 2.745 27.5 ab
64.83999999999651 desg 11.59 5.973 27.5 ab
64.84799999999814 desr 34.77 2.617 27.5 ab
64.88299999999435 desi 19.8 3.106 27.5 ab
68.85899999999674 desz 30.17 4.288 27.5 ab
72.82800000000134 desg 14.0 2.942 27.5 ab
72.83599999999569 desr 35.53 1.537 27.5 ab
72.85899999999674 desi 21.77 3.251 27.5 ab
77.83199999999488 desz 43.38 2.733 27.5 ab
84.83599999999569 desg 14.14 1.858 27.5 ab
84.84399999999732 desr 34.56 1.544 27.5 ab
85.83599999999569 desi 31.95 2.266 27.5 ab
86.83599999999569 desz 36.93 3.453 27.5 ab
96.78499999999622 desg 19.58 4.35 27.5 ab
96.79299999999785 desr 29.59 1.954 27.5 ab
96.8090000000011 desi 27.7 3.495 27.5 ab
97.78499999999622 desz 45.84 3.799 27.5 ab
101.78899999999703 desg 14.07 3.981 27.5 ab
101.79699999999866 desr 32.49 2.156 27.5 ab
102.78899999999703 desi 31.76 3.085 27.5 ab
