mjd filter flux flux_error zp zpsys
0.0 desg -3.937 3.91 27.5 ab
0.008000000001629815 desr -2.973 5.581 27.5 ab
0.023999999997613486 desi 0.5019 4.482 27.5 ab
0.05099999999947613 desz 20.81 14.4 27.5 ab
0.8009999999994761 desg 2.979 5.908 27.5 ab
0.8169999999954598 desr -1.885 2.626 27.5 ab
0.8399999999965075 desi -4.901 3.324 27.5 ab
0.8600000000005821 desz 0.5221 5.055 27.5 ab
6.786000000000058 desg 2.316 7.693 27.5 ab
6.792999999997846 desr -0.9854 2.39 27.5 ab
6.813000000001921 desi -7.935 5.11 27.5 ab
6.835999999995693 desz 0.8422 4.133 27.5 ab
7.7739999999976135 desg -21.76 23.92 27.5 ab
7.786000000000058 desr 6.115 3.851 27.5 ab
7.800999999999476 desi 9.727 5.426 27.5 ab
7.8289999999979045 desz -7.731 4.85 27.5 ab
8.786000000000058 desg -16.74 6.578 27.5 ab
8.828999999997905 desr 1.091 2.916 27.5 ab
8.839999999996508 desi 5.562 5.175 27.5 ab
8.87199999999575 desz 0.3708 2.664 27.5 ab
9.769999999996799 desg -5.209 6.045 27.5 ab
9.786000000000058 desr 2.331 2.551 27.5 ab
9.796999999998661 desi 1.33 4.24 27.5 ab
9.828999999997905 desz 3.304 3.278 27.5 ab
13.765999999995984 desg -0.07265 5.184 27.5 ab
13.773999999997613 desr -0.5202 3.705 27.5 ab
13.788999999997031 desi 1.979 4.192 27.5 ab
13.81699999999546 desz 14.76 8.236 27.5 ab
14.773999999997613 desg 5.154 4.873 27.5 ab
14.788999999997031 desr 2.824 2.66 27.5 ab
14.800999999999476 desi 2.993 5.222 27.5 ab
14.832000000002154 desz -2.089 5.319 27.5 ab
15.765999999995984 desg 1.639 3.164 27.5 ab
15.777999999998428 desr -0.838 2.212 27.5 ab
15.820999999996275 desi -0.4662 2.491 27.5 ab
15.851999999998952 desz -6.734 3.697 27.5 ab
16.800999999999476 desg -0.674 2.522 27.5 ab
16.820999999996275 desr -2.846 1.589 27.5 ab
16.835999999995693 desi -2.13 2.722 27.5 ab
16.855999999999767 desz 1.616 3.106 27.5 ab
21.82499999999709 desg 1.564 2.168 27.5 ab
21.835999999995693 desr -1.782 1.654 27.5 ab
21.851999999998952 desi -0.2747 2.564 27.5 ab
21.879000000000815 desz 2.224 2.55 27.5 ab
22.809000000001106 desg -0.9922 2.19 27.5 ab
22.82499999999709 desr 0.958 1.634 27.5 ab
22.835999999995693 desi -0.6326 2.588 27.5 ab
22.860000000000582 desz -0.02791 2.982 27.5 ab
23.79699999999866 desg -0.07047 1.718 27.5 ab
23.809000000001106 desr 0.9028 1.352 27.5 ab
23.835999999995693 desi -2.936 3.211 27.5 ab
23.864000000001397 desz -1.01 2.836 27.5 ab
24.843999999997322 desg -2.154 6.562 27.5 ab
24.851999999998952 desr -2.363 2.81 27.5 ab
24.879000000000815 desi 2.347 1.959 27.5 ab
24.906999999999243 desz -0.8466 1.933 27.5 ab
26.00800000000163 desg 0.3729 1.489 27.5 ab
26.023999999997613 desr -1.339 1.132 27.5 ab
26.042999999997846 desi 1.977 1.974 27.5 ab
26.06699999999546 desz -8.927 2.495 27.5 ab
27.050999999999476 desg -2.199 1.702 27.5 ab
27.06699999999546 desr -1.167 1.335 27.5 ab
36.762000000002445 desi -5.069 9.886 27.5 ab
36.792999999997846 desz 2.253 3.968 27.5 ab
36.94199999999546 desg 8.891 4.95 27.5 ab
36.953999999997905 desr 0.3252 2.382 27.5 ab
39.82499999999709 desg -18.3 8.835 27.5 ab
39.828999999997905 desr 9.181 3.403 27.5 ab
39.85199999999895 desi 13.09 3.863 27.5 ab
39.88300000000163 desz 10.41 3.093 27.5 ab
51.887000000002445 desg 11.28 1.786 27.5 ab
51.90299999999843 desr 41.24 1.46 27.5 ab
51.91500000000087 desi 42.24 2.186 27.5 ab
51.945999999996275 desz 39.17 2.372 27.5 ab
59.887000000002445 desg 14.11 2.113 27.5 ab
59.91100000000006 desr 54.0 1.652 27.5 ab
59.93000000000029 desi 59.24 2.13 27.5 ab
59.953999999997905 desz 54.27 2.51 27.5 ab
66.81300000000192 desg 16.14 4.865 27.5 ab
66.82099999999627 desr 53.17 2.351 27.5 ab
66.83599999999569 desi 66.83 3.315 27.5 ab
66.86800000000221 desz 61.55 2.832 27.5 ab
67.9539999999979 desg 8.523 6.497 27.5 ab
67.96899999999732 desr 53.2 2.89 27.5 ab
67.98500000000058 desi 59.15 5.211 27.5 ab
70.76200000000244 desz 57.21 2.328 27.5 ab
70.86800000000221 desg 5.052 3.063 27.5 ab
70.88300000000163 desr 47.16 1.971 27.5 ab
70.89899999999761 desi 58.04 2.882 27.5 ab
81.76599999999598 desg 2.001 1.378 27.5 ab
81.77799999999843 desr 27.15 1.053 27.5 ab
81.79699999999866 desi 40.77 1.622 27.5 ab
81.82099999999627 desz 37.14 2.32 27.5 ab
89.7699999999968 desg 0.1444 2.671 27.5 ab
89.78199999999924 desr 14.0 1.526 27.5 ab
89.80099999999948 desi 27.51 2.451 27.5 ab
89.82499999999709 desz 27.65 2.492 27.5 ab
95.85199999999895 desg 1.634 4.217 27.5 ab
95.86800000000221 desr 10.5 1.874 27.5 ab
96.83599999999569 desi 19.13 2.808 27.5 ab
96.86800000000221 desz 33.68 3.043 27.5 ab
