mjd filter flux flux_error zp zpsys
0.0 desz -4.135 2.672 27.5 ab
2.8519999999989523 desg 1.158 5.225 27.5 ab
2.864000000001397 desr -8.13 3.58 27.5 ab
2.875 desi -5.298 5.471 27.5 ab
2.88300000000163 desz 1.89 5.403 27.5 ab
3.864000000001397 desg 14.34 6.247 27.5 ab
3.875 desr 0.01479 3.618 27.5 ab
3.88300000000163 desi 9.377 4.924 27.5 ab
9.860000000000582 desz 4.779 5.545 27.5 ab
10.860000000000582 desg 11.63 9.82 27.5 ab
10.864000000001397 desr 5.788 4.318 27.5 ab
10.870999999999185 desi -3.265 7.807 27.5 ab
11.860000000000582 desz 6.171 4.915 27.5 ab
12.860000000000582 desg -6.612 6.915 27.5 ab
12.867999999994936 desr -1.079 2.783 27.5 ab
12.875 desi 3.447 4.071 27.5 ab
16.867999999994936 desz -1.386 5.689 27.5 ab
17.875 desg -6.055 5.173 27.5 ab
17.88300000000163 desr -0.2545 5.378 27.5 ab
17.88699999999517 desi 0.08162 7.618 27.5 ab
18.870999999999185 desz 1.871 5.123 27.5 ab
19.870999999999185 desg 1.692 3.612 27.5 ab
19.879000000000815 desr 6.291 2.787 27.5 ab
19.88699999999517 desi 0.5378 4.809 27.5 ab
24.917999999997846 desz 2.451 5.344 27.5 ab
25.8949999999968 desg -3.896 4.183 27.5 ab
25.90299999999843 desr 3.516 2.823 27.5 ab
25.917999999997846 desi 4.993 4.408 27.5 ab
26.875 desz 7.106 3.542 27.5 ab
27.93000000000029 desg -2.921 2.834 27.5 ab
27.945999999996275 desr 1.025 2.463 27.5 ab
27.956999999994878 desi -2.038 5.434 27.5 ab
29.097999999998137 desz -3.777 6.292 27.5 ab
36.04699999999866 desg -7.248 6.132 27.5 ab
36.059000000001106 desr -2.947 3.375 27.5 ab
36.07499999999709 desi -9.346 6.213 27.5 ab
40.03899999999703 desz 18.34 5.873 27.5 ab
42.91399999999703 desg 13.39 6.956 27.5 ab
42.93000000000029 desr 14.33 4.08 27.5 ab
42.937999999994645 desi 32.92 8.24 27.5 ab
48.004000000000815 desz 27.63 5.312 27.5 ab
58.0 desg 54.39 4.289 27.5 ab
58.0199999999968 desr 41.99 3.021 27.5 ab
59.01199999999517 desi 49.12 3.683 27.5 ab
60.01199999999517 desz 60.21 4.44 27.5 ab
69.88300000000163 desg 23.94 14.53 27.5 ab
69.89099999999598 desr 34.28 5.453 27.5 ab
69.89899999999761 desi 31.78 6.019 27.5 ab
69.91399999999703 desz 56.45 6.822 27.5 ab
73.95699999999488 desg 19.96 7.804 27.5 ab
73.97299999999814 desr 32.05 3.943 27.5 ab
77.88699999999517 desi 32.34 3.549 27.5 ab
77.89899999999761 desz 51.95 4.576 27.5 ab
86.89099999999598 desg 2.558 2.889 27.5 ab
86.89899999999761 desr 25.75 2.252 27.5 ab
86.90299999999843 desi 28.68 3.116 27.5 ab
86.91799999999785 desz 48.29 3.783 27.5 ab
98.88300000000163 desg -5.189 14.79 27.5 ab
98.89099999999598 desr 30.52 6.217 27.5 ab
98.89899999999761 desi 24.78 6.933 27.5 ab
99.88300000000163 desz 25.79 13.47 27.5 ab
