mjd filter flux flux_error zp zpsys
0.0 desg 4.578 4.766 27.5 ab
0.008000000001629815 desr 33.74 2.231 27.5 ab
0.023999999997613486 desi 51.28 3.297 27.5 ab
0.046999999998661224 desz 47.68 2.641 27.5 ab
2.997000000003027 desg 3.894 2.587 27.5 ab
3.004000000000815 desr 27.46 1.795 27.5 ab
3.0429999999978463 desi 46.52 2.178 27.5 ab
3.0750000000043656 desz 38.12 3.799 27.5 ab
4.075000000004366 desg 0.5514 2.552 27.5 ab
4.0900000000037835 desr 26.53 1.406 27.5 ab
4.105999999999767 desi 39.82 3.765 27.5 ab
4.137000000002445 desz 39.73 4.55 27.5 ab
11.969000000004598 desg -1.675 5.685 27.5 ab
11.985000000000582 desr 17.28 5.585 27.5 ab
12.020000000004075 desi 27.63 4.556 27.5 ab
12.046999999998661 desz 25.34 3.435 27.5 ab
13.06300000000192 desg 4.599 2.287 27.5 ab
13.078999999997905 desr 16.62 3.289 27.5 ab
13.090000000003783 desi 22.25 9.062 27.5 ab
13.120999999999185 desz 28.66 3.016 27.5 ab
18.067000000002736 desg 0.09987 2.637 27.5 ab
18.078999999997905 desr 6.804 1.498 27.5 ab
18.0940000000046 desi 23.56 2.341 27.5 ab
18.114000000001397 desz 25.39 2.434 27.5 ab
25.9690000000046 desg -3.475 4.791 27.5 ab
25.985000000000582 desr 8.006 2.329 27.5 ab
26.0 desi 6.112 4.166 27.5 ab
26.023999999997613 desz 18.31 2.734 27.5 ab
33.98099999999977 desg -0.3634 3.69 27.5 ab
33.99700000000303 desr 1.963 3.216 27.5 ab
34.012000000002445 desi 6.343 3.212 27.5 ab
34.042999999997846 desz 16.67 3.859 27.5 ab
41.98099999999977 desg 1.809 1.251 27.5 ab
42.0 desr 3.482 0.9607 27.5 ab
42.020000000004075 desi 3.956 1.504 27.5 ab
42.96500000000378 desz 10.66 1.945 27.5 ab
45.082000000002154 desg 6.009 3.912 27.5 ab
45.09000000000378 desr 4.485 5.582 27.5 ab
45.10599999999977 desi 4.854 4.484 27.5 ab
45.13300000000163 desz 21.12 14.4 27.5 ab
45.88300000000163 desg 2.203 5.909 27.5 ab
45.89899999999761 desr 0.3354 2.626 27.5 ab
45.92199999999866 desi -0.2066 3.324 27.5 ab
45.942000000002736 desz 8.698 5.059 27.5 ab
51.86800000000221 desg -9.784 7.695 27.5 ab
51.875 desr 4.903 2.393 27.5 ab
51.895000000004075 desi 7.64 5.111 27.5 ab
51.917999999997846 desz 13.34 4.142 27.5 ab
52.85599999999977 desg -27.83 23.92 27.5 ab
52.86800000000221 desr -2.728 3.851 27.5 ab
52.88300000000163 desi 13.18 5.43 27.5 ab
52.91100000000006 desz 8.733 4.851 27.5 ab
53.86800000000221 desg -3.929 6.571 27.5 ab
53.91100000000006 desr -0.2141 2.916 27.5 ab
53.92199999999866 desi 4.709 5.176 27.5 ab
53.953999999997905 desz 3.652 2.666 27.5 ab
54.85199999999895 desg -8.643 6.047 27.5 ab
54.86800000000221 desr 4.456 2.552 27.5 ab
54.879000000000815 desi -0.5709 4.241 27.5 ab
54.91100000000006 desz 8.399 3.282 27.5 ab
58.84799999999814 desg 4.565 5.184 27.5 ab
58.85599999999977 desr 5.622 3.707 27.5 ab
58.870999999999185 desi 10.4 4.197 27.5 ab
58.89899999999761 desz 13.1 8.236 27.5 ab
59.85599999999977 desg 0.04566 4.872 27.5 ab
59.870999999999185 desr -0.7817 2.66 27.5 ab
59.88300000000163 desi 2.503 5.223 27.5 ab
59.91400000000431 desz 2.571 5.32 27.5 ab
60.84799999999814 desg 2.283 3.164 27.5 ab
60.86000000000058 desr 1.693 2.213 27.5 ab
60.90299999999843 desi 0.9519 2.492 27.5 ab
60.934000000001106 desz 4.024 3.696 27.5 ab
61.88300000000163 desg 1.532 2.522 27.5 ab
61.90299999999843 desr 3.156 1.59 27.5 ab
61.917999999997846 desi 1.336 2.723 27.5 ab
61.93800000000192 desz 10.57 3.113 27.5 ab
66.90699999999924 desg -0.5571 2.168 27.5 ab
66.91799999999785 desr -0.4746 1.655 27.5 ab
66.9340000000011 desi 1.161 2.565 27.5 ab
66.96100000000297 desz 5.272 2.552 27.5 ab
67.89100000000326 desg 6.05 2.193 27.5 ab
67.90699999999924 desr 2.092 1.635 27.5 ab
67.91799999999785 desi -1.71 2.589 27.5 ab
67.94200000000274 desz 8.405 2.986 27.5 ab
