mjd filter flux flux_error zp zpsys
0.0 desg -3.803 2.034 27.5 ab
0.01599999999598367 desr 0.8334 1.444 27.5 ab
1.062999999994645 desi 5.3 3.009 27.5 ab
2.0309999999954016 desz 0.3142 3.402 27.5 ab
8.0 desg -4.384 3.404 27.5 ab
8.023999999997613 desr 3.335 2.179 27.5 ab
13.0 desi 6.1 4.987 27.5 ab
13.030999999995402 desz 1.693 3.894 27.5 ab
14.875 desg 12.88 11.89 27.5 ab
14.882999999994354 desr 4.874 4.184 27.5 ab
14.99199999999837 desi -2.072 4.327 27.5 ab
15.015999999995984 desz -4.896 4.464 27.5 ab
22.87899999999354 desg -1.544 1.581 27.5 ab
22.88699999999517 desr -1.091 1.219 27.5 ab
22.901999999994587 desi 3.111 1.863 27.5 ab
22.929999999993015 desz 3.653 2.12 27.5 ab
30.93399999999383 desg 1.234 1.646 27.5 ab
30.94199999999546 desr 1.579 1.303 27.5 ab
30.952999999994063 desi 3.17 2.192 27.5 ab
31.882999999994354 desz 5.288 2.713 27.5 ab
38.88699999999517 desg 1.3 5.962 27.5 ab
38.8949999999968 desr 7.371 2.529 27.5 ab
38.929999999993015 desi 7.967 3.084 27.5 ab
42.9059999999954 desz 25.56 4.277 27.5 ab
46.875 desg 9.637 2.924 27.5 ab
46.882999999994354 desr 10.87 1.385 27.5 ab
46.9059999999954 desi 15.19 3.233 27.5 ab
51.87899999999354 desz 20.14 2.635 27.5 ab
58.882999999994354 desg 3.631 1.823 27.5 ab
58.890999999995984 desr 7.663 1.395 27.5 ab
59.882999999994354 desi 12.62 2.193 27.5 ab
60.882999999994354 desz 24.99 3.414 27.5 ab
70.83199999999488 desg 7.799 4.33 27.5 ab
70.83999999999651 desr 7.292 1.869 27.5 ab
70.85599999999977 desi 15.02 3.464 27.5 ab
71.83199999999488 desz 17.65 3.715 27.5 ab
75.83599999999569 desg -0.4722 3.964 27.5 ab
75.84399999999732 desr 5.069 2.062 27.5 ab
76.83599999999569 desi 11.2 3.03 27.5 ab
