mjd filter flux flux_error zp zpsys
0.0 desg -2.226 2.284 27.5 ab
0.01599999999598367 desr 1.725 3.267 27.5 ab
0.027000000001862645 desi -1.243 9.045 27.5 ab
0.05799999999726424 desz -2.61 2.964 27.5 ab
5.004000000000815 desg -1.53 2.636 27.5 ab
5.015999999995984 desr -1.649 1.486 27.5 ab
5.0310000000026776 desi -2.656 2.291 27.5 ab
5.050999999999476 desz -0.1721 2.384 27.5 ab
12.906000000002678 desg 5.338 4.791 27.5 ab
12.921999999998661 desr 2.97 2.323 27.5 ab
12.93699999999808 desi 2.189 4.162 27.5 ab
12.960999999995693 desz 0.9003 2.711 27.5 ab
20.917999999997846 desg 3.242 3.691 27.5 ab
20.934000000001106 desr -1.032 3.215 27.5 ab
20.949000000000524 desi 3.132 3.209 27.5 ab
20.979999999995925 desz 5.728 3.847 27.5 ab
28.917999999997846 desg 0.4606 1.249 27.5 ab
28.93699999999808 desr 0.4915 0.956 27.5 ab
28.957000000002154 desi 4.627 1.503 27.5 ab
29.902000000001863 desz 1.324 1.933 27.5 ab
32.01900000000023 desg -0.02789 3.91 27.5 ab
32.02700000000186 desr -8.275 5.582 27.5 ab
32.042999999997846 desi 7.262 4.485 27.5 ab
32.06999999999971 desz -0.6268 14.39 27.5 ab
32.81999999999971 desg -1.148 5.908 27.5 ab
32.83599999999569 desr 2.08 2.626 27.5 ab
32.85899999999674 desi 6.765 3.326 27.5 ab
32.879000000000815 desz 7.116 5.057 27.5 ab
38.80500000000029 desg 11.15 7.695 27.5 ab
38.81199999999808 desr 3.303 2.391 27.5 ab
38.832000000002154 desi -1.367 5.109 27.5 ab
38.854999999995925 desz 7.893 4.137 27.5 ab
39.792999999997846 desg -26.28 23.92 27.5 ab
39.80500000000029 desr -3.058 3.85 27.5 ab
39.81999999999971 desi 5.249 5.425 27.5 ab
39.84799999999814 desz 3.027 4.849 27.5 ab
40.80500000000029 desg 6.201 6.571 27.5 ab
40.84799999999814 desr -0.5628 2.916 27.5 ab
40.85899999999674 desi 6.94 5.177 27.5 ab
40.890999999995984 desz 10.97 2.673 27.5 ab
41.78899999999703 desg 7.742 6.046 27.5 ab
41.80500000000029 desr 1.478 2.551 27.5 ab
41.815999999998894 desi 4.492 4.242 27.5 ab
41.84799999999814 desz 6.779 3.281 27.5 ab
45.78499999999622 desg -1.921 5.184 27.5 ab
45.792999999997846 desr 6.505 3.708 27.5 ab
45.807999999997264 desi -0.141 4.193 27.5 ab
45.83599999999569 desz 5.455 8.233 27.5 ab
46.792999999997846 desg -18.75 4.884 27.5 ab
46.807999999997264 desr 4.336 2.661 27.5 ab
46.81999999999971 desi 3.088 5.224 27.5 ab
46.85100000000239 desz 13.85 5.326 27.5 ab
47.78499999999622 desg 0.9716 3.164 27.5 ab
