mjd filter flux flux_error zp zpsys
0.0 desg 0.1796 10.48 27.5 ab
0.01600000000325963 desr 21.32 7.857 27.5 ab
0.03200000000651926 desi -2.951 9.314 27.5 ab
0.9770000000062282 desz 8.235 5.332 27.5 ab
1.985000000000582 desg 4.57 3.212 27.5 ab
2.0 desr 18.11 2.468 27.5 ab
2.0160000000032596 desi 16.42 4.327 27.5 ab
9.957000000002154 desz -40.17 27.34 27.5 ab
10.105999999999767 desg 22.75 25.58 27.5 ab
10.121000000006461 desr 27.17 4.204 27.5 ab
10.961000000002969 desi 2.176 30.96 27.5 ab
15.980999999999767 desg -2.747 4.771 27.5 ab
15.989000000001397 desr 23.7 5.442 27.5 ab
15.993000000002212 desz 8.562 6.546 27.5 ab
22.0 desi 7.305 11.99 27.5 ab
29.926000000006752 desg 4.781 2.982 27.5 ab
29.942000000002736 desr 22.63 2.485 27.5 ab
29.957000000002154 desz 30.69 4.974 27.5 ab
31.922000000005937 desi 36.01 7.062 27.5 ab
37.93000000000029 desg 4.911 2.697 27.5 ab
37.942000000002736 desr 18.09 2.083 27.5 ab
37.957000000002154 desz 24.83 4.076 27.5 ab
40.97700000000623 desi 21.93 3.028 27.5 ab
42.91400000000431 desg -3.998 15.92 27.5 ab
42.92600000000675 desr 32.27 6.092 27.5 ab
42.942000000002736 desz 6.921 15.4 27.5 ab
43.87100000000646 desi 12.41 9.199 27.5 ab
44.07800000000134 desg 2.702 4.109 27.5 ab
44.09000000000378 desr 17.06 15.18 27.5 ab
44.10599999999977 desz 106.9 40.91 27.5 ab
50.06300000000192 desg 21.07 15.04 27.5 ab
50.07100000000355 desr 10.19 5.503 27.5 ab
50.07800000000134 desi 14.62 9.42 27.5 ab
50.08600000000297 desz 22.67 5.819 27.5 ab
51.08600000000297 desg -8.195 14.06 27.5 ab
51.09800000000541 desr 23.71 7.27 27.5 ab
51.1140000000014 desi 15.48 12.95 27.5 ab
51.83600000000297 desz 28.62 7.156 27.5 ab
52.082000000002154 desg 13.56 13.68 27.5 ab
52.0940000000046 desr 22.65 6.691 27.5 ab
52.11000000000058 desi 29.73 12.41 27.5 ab
53.067000000002736 desg -17.65 11.66 27.5 ab
53.082000000002154 desr 23.24 6.04 27.5 ab
53.0940000000046 desi -1.569 10.47 27.5 ab
53.11000000000058 desz 21.21 5.807 27.5 ab
57.06300000000192 desg 21.17 9.647 27.5 ab
57.07800000000134 desr 10.85 4.673 27.5 ab
57.09000000000378 desi 4.882 6.647 27.5 ab
57.10599999999977 desz 16.08 6.759 27.5 ab
58.07800000000134 desg -12.03 7.815 27.5 ab
58.09000000000378 desr 11.26 3.744 27.5 ab
58.10599999999977 desi 25.79 6.105 27.5 ab
58.84000000000378 desz 20.42 7.024 27.5 ab
59.10599999999977 desg -18.97 11.82 27.5 ab
59.817000000002736 desr 17.09 4.331 27.5 ab
59.825000000004366 desi 10.82 5.477 27.5 ab
60.10599999999977 desg 0.2628 10.63 27.5 ab
64.81300000000192 desz 17.21 8.335 27.5 ab
65.08600000000297 desg 4.673 4.205 27.5 ab
65.10200000000623 desr 12.88 3.316 27.5 ab
65.80500000000029 desi 7.132 7.039 27.5 ab
66.07500000000437 desg -0.1918 4.128 27.5 ab
66.08600000000297 desr 10.75 3.24 27.5 ab
66.81300000000192 desz 26.2 5.038 27.5 ab
67.08600000000297 desg -0.8363 4.235 27.5 ab
67.82100000000355 desr 12.6 2.407 27.5 ab
67.83600000000297 desi 12.41 3.9 27.5 ab
68.9890000000014 desg 0.7946 2.986 27.5 ab
68.99600000000646 desz 21.16 4.407 27.5 ab
70.07100000000355 desr 14.87 2.403 27.5 ab
70.08200000000215 desi 10.41 4.24 27.5 ab
79.91800000000512 desg 8.953 12.64 27.5 ab
79.9340000000011 desz 15.62 5.993 27.5 ab
80.03900000000431 desr 8.218 7.783 27.5 ab
80.04700000000594 desi -6.016 12.62 27.5 ab
83.03200000000652 desg 9.673 10.09 27.5 ab
83.03900000000431 desr 0.2161 4.19 27.5 ab
83.04700000000594 desi 15.67 7.039 27.5 ab
83.05500000000029 desz 23.03 4.914 27.5 ab
96.91800000000512 desg 0.576 3.314 27.5 ab
96.93800000000192 desr 9.688 2.257 27.5 ab
96.95700000000215 desi 15.59 4.508 27.5 ab
96.9690000000046 desz 18.05 5.338 27.5 ab
104.9690000000046 desg 1.001 6.287 27.5 ab
104.97700000000623 desr 5.109 3.333 27.5 ab
104.98099999999977 desi 14.04 5.828 27.5 ab
104.9890000000014 desz 21.14 5.061 27.5 ab
109.96500000000378 desg 1.765 11.79 27.5 ab
109.98099999999977 desr 9.221 6.186 27.5 ab
110.875 desi 17.41 7.091 27.5 ab
110.89100000000326 desz 23.21 5.442 27.5 ab
113.8640000000014 desg -2.008 11.65 27.5 ab
113.86800000000221 desr 11.59 4.84 27.5 ab
113.95700000000215 desi 2.154 5.605 27.5 ab
113.96500000000378 desz 24.96 5.182 27.5 ab
125.81700000000274 desg -0.5225 2.484 27.5 ab
125.82100000000355 desr 6.818 1.673 27.5 ab
125.83600000000297 desi 20.42 2.546 27.5 ab
125.85200000000623 desz 14.81 3.947 27.5 ab
133.82100000000355 desg -7.358 7.57 27.5 ab
133.83200000000215 desr 4.985 2.969 27.5 ab
133.85599999999977 desi 8.858 5.028 27.5 ab
133.87900000000081 desz 5.208 5.432 27.5 ab
141.8090000000011 desg -2.921 6.17 27.5 ab
141.81700000000274 desr 4.723 2.496 27.5 ab
141.82500000000437 desi 2.652 3.66 27.5 ab
141.83600000000297 desz 7.616 4.399 27.5 ab
149.81300000000192 desg -0.1332 3.353 27.5 ab
149.82100000000355 desr 9.081 2.414 27.5 ab
149.83600000000297 desi 15.44 4.061 27.5 ab
149.85200000000623 desz 17.01 6.791 27.5 ab
157.82800000000134 desg -4.288 3.703 27.5 ab
157.8480000000054 desr 6.858 3.014 27.5 ab
158.82800000000134 desi 8.631 2.939 27.5 ab
158.8440000000046 desz 16.77 3.762 27.5 ab
