mjd filter flux flux_error zp zpsys
0.0 desg -1.157 4.786 27.5 ab
0.01600000000325963 desr -7.623 5.336 27.5 ab
0.031000000002677552 desi 4.148 5.436 27.5 ab
0.06199999999807915 desz -3.165 4.691 27.5 ab
2.0 desg 5.372 2.24 27.5 ab
2.139999999999418 desr 1.539 3.03 27.5 ab
2.1560000000026776 desi -0.3746 4.199 27.5 ab
2.186999999998079 desz 1.945 3.517 27.5 ab
9.984000000004016 desg -0.8377 1.702 27.5 ab
10.0 desr 2.004 1.252 27.5 ab
10.01600000000326 desi 2.472 1.897 27.5 ab
10.039000000004307 desz -1.102 2.175 27.5 ab
11.976000000002387 desg 2.281 9.76 27.5 ab
11.988000000004831 desr -3.531 3.876 27.5 ab
12.004000000000815 desi 10.67 8.072 27.5 ab
12.031000000002678 desz 1.635 4.692 27.5 ab
16.949000000000524 desg -0.2092 3.771 27.5 ab
16.957000000002154 desr 2.455 2.35 27.5 ab
22.984000000004016 desi -0.47 8.065 27.5 ab
23.00800000000163 desz -2.437 5.635 27.5 ab
29.984000000004016 desg 2.34 2.28 27.5 ab
30.0 desr 1.734 1.605 27.5 ab
32.01900000000023 desi 0.6022 2.14 27.5 ab
32.042999999997846 desz 1.481 2.201 27.5 ab
37.99199999999837 desg 1.768 1.597 27.5 ab
38.00800000000163 desr 6.037 1.107 27.5 ab
39.9800000000032 desi 8.848 1.409 27.5 ab
40.01900000000023 desz 6.996 1.822 27.5 ab
43.88999999999942 desg 0.5988 4.488 27.5 ab
43.90200000000186 desr 3.15 3.583 27.5 ab
44.02300000000105 desi -18.56 13.46 27.5 ab
44.05500000000029 desz 5.265 4.015 27.5 ab
44.875 desg 12.2 6.423 27.5 ab
44.88999999999942 desr 3.906 3.128 27.5 ab
45.01900000000023 desi 1.206 9.793 27.5 ab
45.03900000000431 desz 9.323 4.838 27.5 ab
50.859000000004016 desg -8.644 26.12 27.5 ab
50.875 desr 5.213 11.64 27.5 ab
50.984000000004016 desi 5.819 5.18 27.5 ab
51.01600000000326 desz 7.871 2.847 27.5 ab
51.859000000004016 desg -26.9 30.75 27.5 ab
51.984000000004016 desr -1.616 3.597 27.5 ab
52.0 desi 2.292 7.054 27.5 ab
52.02700000000186 desz 6.374 2.928 27.5 ab
52.86300000000483 desg 10.66 9.317 27.5 ab
52.870999999999185 desr 6.802 3.867 27.5 ab
53.01900000000023 desi -7.703 6.32 27.5 ab
53.042999999997846 desz 3.508 2.922 27.5 ab
53.86300000000483 desg 20.05 7.704 27.5 ab
53.984000000004016 desr 7.932 2.66 27.5 ab
54.0 desi 4.496 4.792 27.5 ab
54.01900000000023 desz 4.235 3.019 27.5 ab
57.97299999999814 desg 0.7759 3.787 27.5 ab
57.98800000000483 desr 8.437 1.766 27.5 ab
58.0 desi 8.903 3.206 27.5 ab
58.02300000000105 desz 6.299 2.939 27.5 ab
58.98800000000483 desg 0.2424 2.0 27.5 ab
59.0 desr 5.919 1.88 27.5 ab
59.01600000000326 desi 2.122 2.785 27.5 ab
59.03500000000349 desz 7.093 3.193 27.5 ab
60.004000000000815 desg 3.132 3.439 27.5 ab
60.01600000000326 desr 10.84 2.264 27.5 ab
60.03500000000349 desi 9.845 2.869 27.5 ab
60.065999999998894 desz 4.946 3.869 27.5 ab
61.01600000000326 desg 2.644 2.971 27.5 ab
61.02700000000186 desr 7.794 2.03 27.5 ab
61.04699999999866 desi 14.99 3.248 27.5 ab
61.07800000000134 desz 7.871 4.864 27.5 ab
66.03100000000268 desg -1.267 1.689 27.5 ab
66.03900000000431 desr 1.657 1.227 27.5 ab
66.05099999999948 desi 3.888 1.852 27.5 ab
66.07800000000134 desz 7.604 2.42 27.5 ab
67.00800000000163 desg 2.603 1.783 27.5 ab
67.01600000000326 desr 5.195 1.379 27.5 ab
67.03100000000268 desi 2.64 1.989 27.5 ab
67.05099999999948 desz 0.7425 2.231 27.5 ab
68.01900000000023 desg 0.003967 4.785 27.5 ab
68.02700000000186 desr 3.466 1.179 27.5 ab
68.04699999999866 desi 7.007 2.082 27.5 ab
68.07400000000052 desz 13.74 5.923 27.5 ab
69.06199999999808 desg 0.2622 2.0 27.5 ab
69.07400000000052 desr 1.437 3.17 27.5 ab
