mjd filter flux flux_error zp zpsys
0.0 desg 1.723 4.764 27.5 ab
0.008000000001629815 desr 2.046 2.129 27.5 ab
0.023999999997613486 desi 6.728 3.148 27.5 ab
0.046999999998661224 desz -4.994 2.484 27.5 ab
2.997000000003027 desg -3.432 2.585 27.5 ab
3.004000000000815 desr 1.629 1.709 27.5 ab
3.0429999999978463 desi 0.8932 1.984 27.5 ab
3.0750000000043656 desz -3.093 3.729 27.5 ab
4.075000000004366 desg 1.614 2.55 27.5 ab
4.0900000000037835 desr 0.4538 1.3 27.5 ab
4.105999999999767 desi 0.2321 3.683 27.5 ab
4.137000000002445 desz -3.746 4.487 27.5 ab
11.969000000004598 desg -5.974 5.684 27.5 ab
11.985000000000582 desr -4.392 5.569 27.5 ab
12.020000000004075 desi 4.35 4.519 27.5 ab
12.046999999998661 desz -2.771 3.399 27.5 ab
13.06300000000192 desg -0.076 2.284 27.5 ab
13.078999999997905 desr -2.259 3.268 27.5 ab
13.090000000003783 desi 3.178 9.045 27.5 ab
13.120999999999185 desz -6.151 2.966 27.5 ab
18.067000000002736 desg -1.73 2.636 27.5 ab
18.078999999997905 desr 0.1552 1.485 27.5 ab
18.0940000000046 desi 1.087 2.291 27.5 ab
18.114000000001397 desz 1.358 2.384 27.5 ab
25.9690000000046 desg 2.911 4.791 27.5 ab
25.985000000000582 desr 2.992 2.323 27.5 ab
26.0 desi -1.983 4.162 27.5 ab
26.023999999997613 desz -0.1079 2.711 27.5 ab
33.98099999999977 desg 2.371 3.69 27.5 ab
33.99700000000303 desr -1.637 3.215 27.5 ab
34.012000000002445 desi 2.376 3.209 27.5 ab
34.042999999997846 desz 2.452 3.845 27.5 ab
41.98099999999977 desg -0.3982 1.249 27.5 ab
42.0 desr 3.964 0.9609 27.5 ab
42.020000000004075 desi 8.404 1.511 27.5 ab
42.96500000000378 desz 10.31 1.944 27.5 ab
45.082000000002154 desg -3.951 3.91 27.5 ab
45.09000000000378 desr -1.621 5.582 27.5 ab
45.10599999999977 desi 12.33 4.491 27.5 ab
45.13300000000163 desz 17.45 14.4 27.5 ab
45.88300000000163 desg 4.092 5.909 27.5 ab
45.89899999999761 desr -0.9919 2.627 27.5 ab
45.92199999999866 desi 7.055 3.328 27.5 ab
45.942000000002736 desz 18.85 5.069 27.5 ab
51.86800000000221 desg 0.215 7.693 27.5 ab
51.875 desr 11.94 2.403 27.5 ab
51.895000000004075 desi 23.17 5.13 27.5 ab
51.917999999997846 desz 25.1 4.161 27.5 ab
52.85599999999977 desg 39.75 23.93 27.5 ab
52.86800000000221 desr 11.61 3.858 27.5 ab
52.88300000000163 desi 23.84 5.445 27.5 ab
52.91100000000006 desz 21.09 4.866 27.5 ab
53.86800000000221 desg -5.925 6.571 27.5 ab
53.91100000000006 desr 9.366 2.923 27.5 ab
53.92199999999866 desi 24.72 5.198 27.5 ab
53.953999999997905 desz 23.68 2.703 27.5 ab
54.85199999999895 desg -7.859 6.046 27.5 ab
54.86800000000221 desr 15.21 2.569 27.5 ab
54.879000000000815 desi 20.78 4.261 27.5 ab
54.91100000000006 desz 27.08 3.318 27.5 ab
58.84799999999814 desg 7.897 5.186 27.5 ab
58.85599999999977 desr 13.88 3.718 27.5 ab
58.870999999999185 desi 17.37 4.209 27.5 ab
58.89899999999761 desz 20.21 8.242 27.5 ab
59.85599999999977 desg -1.733 4.872 27.5 ab
59.870999999999185 desr 8.125 2.668 27.5 ab
59.88300000000163 desi 23.06 5.243 27.5 ab
59.91400000000431 desz 24.77 5.341 27.5 ab
60.84799999999814 desg -1.269 3.164 27.5 ab
60.86000000000058 desr 3.395 2.216 27.5 ab
60.90299999999843 desi 18.81 2.522 27.5 ab
60.934000000001106 desz 21.45 3.719 27.5 ab
61.88300000000163 desg -2.018 2.522 27.5 ab
61.90299999999843 desr 6.695 1.597 27.5 ab
61.917999999997846 desi 20.95 2.755 27.5 ab
61.93800000000192 desz 24.32 3.141 27.5 ab
66.90699999999924 desg -0.7127 2.167 27.5 ab
66.91799999999785 desr 6.014 1.661 27.5 ab
66.9340000000011 desi 22.47 2.604 27.5 ab
66.96100000000297 desz 21.99 2.586 27.5 ab
67.89100000000326 desg -8.396 2.196 27.5 ab
67.90699999999924 desr 2.864 1.638 27.5 ab
67.91799999999785 desi 20.22 2.621 27.5 ab
67.94200000000274 desz 32.01 3.043 27.5 ab
68.87900000000081 desg -0.01985 1.718 27.5 ab
68.89100000000326 desr 5.829 1.36 27.5 ab
68.91799999999785 desi 20.38 3.24 27.5 ab
68.94600000000355 desz 30.76 2.897 27.5 ab
69.92599999999948 desg 1.82 6.562 27.5 ab
69.9340000000011 desr 8.168 2.818 27.5 ab
69.96100000000297 desi 18.43 1.997 27.5 ab
69.9890000000014 desz 28.26 2.007 27.5 ab
71.09000000000378 desg -0.6521 1.489 27.5 ab
71.10599999999977 desr 5.045 1.14 27.5 ab
71.125 desi 20.71 2.018 27.5 ab
71.14899999999761 desz 27.2 2.543 27.5 ab
72.13300000000163 desg -0.574 1.701 27.5 ab
72.14899999999761 desr 6.518 1.344 27.5 ab
81.8440000000046 desi 16.71 9.891 27.5 ab
81.875 desz 22.48 3.991 27.5 ab
82.02399999999761 desg -6.75 4.949 27.5 ab
82.03600000000006 desr 1.895 2.383 27.5 ab
84.90699999999924 desg -4.563 8.828 27.5 ab
84.91100000000006 desr -2.913 3.396 27.5 ab
84.9340000000011 desi 17.54 3.871 27.5 ab
84.96500000000378 desz 20.47 3.112 27.5 ab
96.9690000000046 desg -0.8097 1.752 27.5 ab
96.98500000000058 desr 2.108 1.214 27.5 ab
96.99700000000303 desi 9.29 2.033 27.5 ab
97.02799999999843 desz 11.76 2.263 27.5 ab
104.9690000000046 desg 1.335 2.074 27.5 ab
104.99300000000221 desr 2.966 1.275 27.5 ab
105.01200000000244 desi 5.328 1.803 27.5 ab
105.03600000000006 desz 10.49 2.3 27.5 ab
111.89500000000407 desg -0.249 4.849 27.5 ab
111.90299999999843 desr 2.204 2.114 27.5 ab
111.91799999999785 desi 3.088 3.06 27.5 ab
