mjd filter flux flux_error zp zpsys
0.0 desg 0.01278 2.833 27.5 ab
0.01599999999598367 desr -0.4059 2.463 27.5 ab
0.026999999994586688 desi 1.849 5.434 27.5 ab
1.1679999999978463 desz 1.572 6.291 27.5 ab
8.11699999999837 desg 1.764 6.13 27.5 ab
8.129000000000815 desr -0.3411 3.374 27.5 ab
8.144999999996799 desi 6.746 6.212 27.5 ab
12.10899999999674 desz -0.885 5.862 27.5 ab
14.98399999999674 desg 7.979 6.915 27.5 ab
15.0 desr 0.4107 4.054 27.5 ab
15.007999999994354 desi 3.79 8.21 27.5 ab
20.074000000000524 desz -14.75 5.288 27.5 ab
30.06999999999971 desg -3.34 4.037 27.5 ab
30.089999999996508 desr -4.575 2.884 27.5 ab
31.081999999994878 desi -0.9289 3.541 27.5 ab
32.08199999999488 desz -2.667 4.284 27.5 ab
41.95300000000134 desg 7.037 14.5 27.5 ab
41.96099999999569 desr -4.172 5.401 27.5 ab
41.96899999999732 desi -3.807 5.981 27.5 ab
41.98399999999674 desz -8.33 6.737 27.5 ab
46.02699999999459 desg -6.426 7.762 27.5 ab
46.042999999997846 desr 6.171 3.874 27.5 ab
49.95699999999488 desi 8.441 3.485 27.5 ab
49.96899999999732 desz 17.56 4.475 27.5 ab
58.96099999999569 desg 4.403 2.889 27.5 ab
58.96899999999732 desr 29.02 2.264 27.5 ab
58.97299999999814 desi 26.46 3.106 27.5 ab
58.987999999997555 desz 28.73 3.709 27.5 ab
70.95300000000134 desg -7.231 14.8 27.5 ab
70.96099999999569 desr 25.42 6.21 27.5 ab
70.96899999999732 desi 34.61 6.949 27.5 ab
71.95300000000134 desz 23.15 13.46 27.5 ab
