mjd filter flux flux_error zp zpsys
0.0 desg -11.64 4.794 27.5 ab
0.01600000000325963 desr 21.73 5.353 27.5 ab
0.031000000002677552 desi 26.12 5.461 27.5 ab
0.06199999999807915 desz 25.39 4.717 27.5 ab
2.0 desg 3.277 2.243 27.5 ab
2.139999999999418 desr 17.56 3.054 27.5 ab
2.1560000000026776 desi 22.33 4.225 27.5 ab
2.186999999998079 desz 31.24 3.568 27.5 ab
9.984000000004016 desg 2.559 1.708 27.5 ab
10.0 desr 20.34 1.32 27.5 ab
10.01600000000326 desi 25.41 1.965 27.5 ab
10.039000000004307 desz 32.2 2.261 27.5 ab
11.976000000002387 desg -3.87 9.762 27.5 ab
11.988000000004831 desr 19.99 3.902 27.5 ab
12.004000000000815 desi 30.66 8.097 27.5 ab
12.031000000002678 desz 34.88 4.739 27.5 ab
16.949000000000524 desg 3.268 3.773 27.5 ab
16.957000000002154 desr 17.6 2.379 27.5 ab
22.984000000004016 desi 30.14 8.086 27.5 ab
23.00800000000163 desz 25.63 5.657 27.5 ab
29.984000000004016 desg -2.938 2.281 27.5 ab
30.0 desr 6.787 1.611 27.5 ab
32.01900000000023 desi 11.68 2.155 27.5 ab
32.042999999997846 desz 20.05 2.234 27.5 ab
37.99199999999837 desg 1.78 1.596 27.5 ab
38.00800000000163 desr 2.846 1.1 27.5 ab
39.9800000000032 desi 8.294 1.409 27.5 ab
40.01900000000023 desz 13.51 1.837 27.5 ab
43.88999999999942 desg -1.18 4.488 27.5 ab
43.90200000000186 desr 4.723 3.583 27.5 ab
44.02300000000105 desi 12.18 13.46 27.5 ab
44.05500000000029 desz 9.689 4.019 27.5 ab
44.875 desg 13.51 6.424 27.5 ab
44.88999999999942 desr 4.746 3.127 27.5 ab
45.01900000000023 desi -0.526 9.792 27.5 ab
45.03900000000431 desz 15.44 4.845 27.5 ab
50.859000000004016 desg -46.87 26.13 27.5 ab
50.875 desr -0.07504 11.64 27.5 ab
50.984000000004016 desi 2.378 5.179 27.5 ab
51.01600000000326 desz 12.63 2.854 27.5 ab
51.859000000004016 desg -29.7 30.75 27.5 ab
51.984000000004016 desr -3.088 3.596 27.5 ab
52.0 desi -10.98 7.056 27.5 ab
52.02700000000186 desz 9.435 2.932 27.5 ab
52.86300000000483 desg -8.683 9.316 27.5 ab
52.870999999999185 desr -1.459 3.864 27.5 ab
53.01900000000023 desi 5.143 6.319 27.5 ab
53.042999999997846 desz 9.716 2.928 27.5 ab
53.86300000000483 desg 11.31 7.697 27.5 ab
53.984000000004016 desr 0.5981 2.654 27.5 ab
54.0 desi 6.19 4.793 27.5 ab
54.01900000000023 desz 14.58 3.031 27.5 ab
57.97299999999814 desg -2.699 3.787 27.5 ab
57.98800000000483 desr 3.96 1.759 27.5 ab
58.0 desi 6.614 3.203 27.5 ab
58.02300000000105 desz 9.115 2.942 27.5 ab
58.98800000000483 desg 1.026 2.0 27.5 ab
59.0 desr 1.425 1.876 27.5 ab
59.01600000000326 desi 1.189 2.784 27.5 ab
59.03500000000349 desz 15.94 3.205 27.5 ab
60.004000000000815 desg -5.141 3.44 27.5 ab
60.01600000000326 desr -0.3202 2.253 27.5 ab
60.03500000000349 desi 4.112 2.863 27.5 ab
60.065999999998894 desz 14.9 3.878 27.5 ab
61.01600000000326 desg 3.214 2.971 27.5 ab
61.02700000000186 desr 4.434 2.025 27.5 ab
61.04699999999866 desi -2.415 3.236 27.5 ab
61.07800000000134 desz 16.98 4.872 27.5 ab
66.03100000000268 desg 0.3845 1.689 27.5 ab
66.03900000000431 desr 0.762 1.224 27.5 ab
66.05099999999948 desi 3.934 1.851 27.5 ab
66.07800000000134 desz 5.818 2.419 27.5 ab
67.00800000000163 desg -0.6328 1.782 27.5 ab
67.01600000000326 desr 0.3811 1.374 27.5 ab
67.03100000000268 desi 1.841 1.988 27.5 ab
67.05099999999948 desz 8.514 2.237 27.5 ab
68.01900000000023 desg -3.289 4.785 27.5 ab
68.02700000000186 desr -0.6578 1.175 27.5 ab
68.04699999999866 desi 1.163 2.078 27.5 ab
