mjd filter flux flux_error zp zpsys
0.0 desg 1.224 2.28 27.5 ab
0.01599999999598367 desr -0.6794 1.603 27.5 ab
2.0349999999962165 desi 1.269 2.139 27.5 ab
2.05899999999383 desz 0.4511 2.2 27.5 ab
8.007999999994354 desg -3.33 1.596 27.5 ab
8.023999999997613 desr -1.551 1.097 27.5 ab
9.995999999999185 desi -2.16 1.396 27.5 ab
10.034999999996217 desz 1.906 1.817 27.5 ab
13.905999999995402 desg -2.664 4.488 27.5 ab
13.917999999997846 desr -1.356 3.581 27.5 ab
14.038999999997031 desi 13.38 13.46 27.5 ab
14.070999999996275 desz -4.862 4.014 27.5 ab
14.890999999995984 desg -8.956 6.421 27.5 ab
14.905999999995402 desr -1.762 3.125 27.5 ab
15.034999999996217 desi 11.25 9.793 27.5 ab
15.055000000000291 desz -5.398 4.836 27.5 ab
20.875 desg 36.02 26.13 27.5 ab
20.890999999995984 desr 0.8163 11.64 27.5 ab
21.0 desi -3.943 5.179 27.5 ab
21.031999999999243 desz 0.5912 2.842 27.5 ab
21.875 desg 23.1 30.75 27.5 ab
22.0 desr -2.445 3.595 27.5 ab
22.015999999995984 desi 6.016 7.054 27.5 ab
22.042999999997846 desz -3.602 2.926 27.5 ab
22.879000000000815 desg -13.7 9.318 27.5 ab
22.88699999999517 desr -3.555 3.864 27.5 ab
23.034999999996217 desi -8.814 6.32 27.5 ab
23.05899999999383 desz -6.963 2.924 27.5 ab
23.879000000000815 desg 8.109 7.696 27.5 ab
24.0 desr 0.3045 2.654 27.5 ab
24.015999999995984 desi -8.17 4.793 27.5 ab
24.034999999996217 desz -0.09856 3.017 27.5 ab
27.98899999999412 desg -0.3571 3.787 27.5 ab
28.004000000000815 desr 0.5761 1.756 27.5 ab
28.015999999995984 desi 3.506 3.201 27.5 ab
28.03899999999703 desz -3.087 2.936 27.5 ab
29.004000000000815 desg -1.674 2.0 27.5 ab
29.015999999995984 desr -2.573 1.875 27.5 ab
29.031999999999243 desi 2.574 2.783 27.5 ab
29.050999999999476 desz 3.631 3.191 27.5 ab
30.0199999999968 desg 2.228 3.439 27.5 ab
30.031999999999243 desr -1.454 2.252 27.5 ab
30.050999999999476 desi 2.192 2.862 27.5 ab
30.081999999994878 desz -1.881 3.867 27.5 ab
31.031999999999243 desg -2.706 2.971 27.5 ab
31.042999999997846 desr -0.6492 2.023 27.5 ab
31.062999999994645 desi -5.105 3.236 27.5 ab
31.093999999997322 desz -1.706 4.861 27.5 ab
36.04699999999866 desg 1.565 1.689 27.5 ab
36.05500000000029 desr -0.7253 1.223 27.5 ab
36.06699999999546 desi 2.053 1.849 27.5 ab
36.09399999999732 desz -3.242 2.416 27.5 ab
37.02399999999761 desg -1.839 1.782 27.5 ab
37.03199999999924 desr 1.092 1.373 27.5 ab
37.04699999999866 desi -2.737 1.987 27.5 ab
37.06699999999546 desz 2.254 2.231 27.5 ab
38.03499999999622 desg -1.293 4.785 27.5 ab
38.042999999997846 desr -1.191 1.174 27.5 ab
38.062999999994645 desi -0.364 2.076 27.5 ab
