mjd filter flux flux_error zp zpsys
0.0 desg 10.95 8.083 27.5 ab
0.01600000000325963 desr -6.866 4.42 27.5 ab
0.9180000000051223 desi -5.222 4.541 27.5 ab
0.9380000000019209 desz -2.602 3.059 27.5 ab
2.9729999999981374 desg 1.378 3.958 27.5 ab
2.9880000000048312 desr 0.05043 1.853 27.5 ab
8.914000000004307 desi -0.678 2.211 27.5 ab
8.93800000000192 desz -0.3877 3.049 27.5 ab
15.918000000005122 desg -0.04924 2.033 27.5 ab
15.934000000001106 desr 0.3665 1.444 27.5 ab
16.980999999999767 desi 0.04175 3.008 27.5 ab
17.949000000000524 desz 6.064 3.403 27.5 ab
23.918000000005122 desg 1.44 3.403 27.5 ab
23.942000000002736 desr -3.096 2.179 27.5 ab
28.918000000005122 desi -5.659 4.986 27.5 ab
28.949000000000524 desz 0.648 3.894 27.5 ab
30.793000000005122 desg -6.898 11.89 27.5 ab
30.800999999999476 desr -0.6528 4.183 27.5 ab
30.910000000003492 desi 3.122 4.327 27.5 ab
30.934000000001106 desz 0.4679 4.464 27.5 ab
38.79699999999866 desg -2.018 1.581 27.5 ab
38.80500000000029 desr 1.468 1.219 27.5 ab
38.81999999999971 desi 0.7578 1.863 27.5 ab
38.84799999999814 desz 3.257 2.12 27.5 ab
46.85199999999895 desg 0.6633 1.647 27.5 ab
46.86000000000058 desr 3.971 1.306 27.5 ab
46.870999999999185 desi 15.19 2.213 27.5 ab
47.800999999999476 desz 11.26 2.72 27.5 ab
54.80500000000029 desg 12.7 5.967 27.5 ab
54.81300000000192 desr 15.09 2.545 27.5 ab
54.84799999999814 desi 27.45 3.127 27.5 ab
58.824000000000524 desz 35.22 4.301 27.5 ab
62.79300000000512 desg 6.684 2.921 27.5 ab
62.800999999999476 desr 26.64 1.467 27.5 ab
62.824000000000524 desi 44.28 3.335 27.5 ab
67.79699999999866 desz 40.08 2.715 27.5 ab
74.80099999999948 desg 3.115 1.823 27.5 ab
74.8090000000011 desr 21.88 1.454 27.5 ab
75.80099999999948 desi 47.61 2.364 27.5 ab
76.80099999999948 desz 40.06 3.465 27.5 ab
86.75 desg 0.3184 4.328 27.5 ab
86.75800000000163 desr 13.73 1.884 27.5 ab
86.77400000000489 desi 41.66 3.543 27.5 ab
87.75 desz 26.7 3.734 27.5 ab
91.75400000000081 desg 5.208 3.965 27.5 ab
91.76200000000244 desr 8.583 2.067 27.5 ab
92.75400000000081 desi 27.44 3.069 27.5 ab
