mjd filter flux flux_error zp zpsys
0.0 desg -2.912 1.645 27.5 ab
0.008000000001629815 desr -0.6564 1.3 27.5 ab
0.01900000000023283 desi -2.656 2.191 27.5 ab
0.9490000000005239 desz 2.373 2.711 27.5 ab
7.953000000001339 desg 5.21 5.961 27.5 ab
7.961000000002969 desr 0.5282 2.524 27.5 ab
7.995999999999185 desi -3.68 3.079 27.5 ab
11.972000000001572 desz -1.636 4.249 27.5 ab
15.94100000000617 desg -4.862 2.914 27.5 ab
15.949000000000524 desr 1.151 1.365 27.5 ab
15.972000000001572 desi -4.004 3.216 27.5 ab
20.94499999999971 desz 3.6 2.607 27.5 ab
27.949000000000524 desg 0.8904 1.82 27.5 ab
27.957000000002154 desr 6.246 1.39 27.5 ab
28.949000000000524 desi 9.878 2.186 27.5 ab
29.949000000000524 desz 9.52 3.386 27.5 ab
39.89800000000105 desg 24.17 4.372 27.5 ab
39.90600000000268 desr 37.98 2.006 27.5 ab
39.92200000000594 desi 49.05 3.578 27.5 ab
40.89800000000105 desz 36.41 3.764 27.5 ab
44.90200000000186 desg 32.35 4.033 27.5 ab
44.91000000000349 desr 43.2 2.225 27.5 ab
45.90200000000186 desi 57.57 3.218 27.5 ab
