mjd filter flux flux_error zp zpsys
0.0 desg -6.433 4.765 27.5 ab
0.008000000001629815 desr 0.1147 2.129 27.5 ab
0.023999999997613486 desi -0.1897 3.145 27.5 ab
0.046999999998661224 desz -1.46 2.483 27.5 ab
2.997000000003027 desg 1.362 2.584 27.5 ab
3.004000000000815 desr 0.339 1.709 27.5 ab
3.0429999999978463 desi -2.04 1.984 27.5 ab
3.0750000000043656 desz 7.028 3.731 27.5 ab
4.075000000004366 desg -5.83 2.552 27.5 ab
4.0900000000037835 desr -1.308 1.301 27.5 ab
4.105999999999767 desi 8.694 3.686 27.5 ab
4.137000000002445 desz -4.678 4.487 27.5 ab
11.969000000004598 desg -1.128 5.683 27.5 ab
11.985000000000582 desr 2.267 5.569 27.5 ab
12.020000000004075 desi -4.647 4.52 27.5 ab
12.046999999998661 desz -1.132 3.399 27.5 ab
13.06300000000192 desg 1.269 2.284 27.5 ab
13.078999999997905 desr -8.046 3.271 27.5 ab
13.090000000003783 desi -12.26 9.048 27.5 ab
13.120999999999185 desz -0.165 2.964 27.5 ab
18.067000000002736 desg -2.397 2.636 27.5 ab
18.078999999997905 desr 3.32 1.487 27.5 ab
18.0940000000046 desi 1.129 2.291 27.5 ab
18.114000000001397 desz 2.237 2.384 27.5 ab
25.9690000000046 desg 3.537 4.792 27.5 ab
25.985000000000582 desr 4.613 2.324 27.5 ab
26.0 desi 1.163 4.163 27.5 ab
26.023999999997613 desz 4.759 2.712 27.5 ab
33.98099999999977 desg 6.733 3.696 27.5 ab
33.99700000000303 desr 5.227 3.216 27.5 ab
34.012000000002445 desi -0.5299 3.209 27.5 ab
34.042999999997846 desz 1.509 3.845 27.5 ab
41.98099999999977 desg 9.674 1.291 27.5 ab
42.0 desr 5.81 0.9682 27.5 ab
42.020000000004075 desi 10.89 1.518 27.5 ab
42.96500000000378 desz 8.044 1.94 27.5 ab
45.082000000002154 desg 20.76 3.953 27.5 ab
45.09000000000378 desr 17.84 5.597 27.5 ab
45.10599999999977 desi 11.94 4.492 27.5 ab
45.13300000000163 desz -13.39 14.4 27.5 ab
45.88300000000163 desg 20.45 5.934 27.5 ab
45.89899999999761 desr 17.4 2.651 27.5 ab
45.92199999999866 desi 12.46 3.335 27.5 ab
45.942000000002736 desz 20.04 5.07 27.5 ab
51.86800000000221 desg 45.11 7.754 27.5 ab
51.875 desr 34.02 2.484 27.5 ab
51.895000000004075 desi 23.53 5.132 27.5 ab
51.917999999997846 desz 16.44 4.147 27.5 ab
52.85599999999977 desg -19.0 23.93 27.5 ab
52.86800000000221 desr 36.44 3.918 27.5 ab
52.88300000000163 desi 20.21 5.441 27.5 ab
52.91100000000006 desz 19.32 4.863 27.5 ab
53.86800000000221 desg 39.58 6.627 27.5 ab
53.91100000000006 desr 35.75 3.001 27.5 ab
53.92199999999866 desi 31.49 5.212 27.5 ab
53.953999999997905 desz 30.78 2.728 27.5 ab
54.85199999999895 desg 24.87 6.079 27.5 ab
54.86800000000221 desr 35.97 2.648 27.5 ab
54.879000000000815 desi 32.07 4.287 27.5 ab
54.91100000000006 desz 27.88 3.321 27.5 ab
58.84799999999814 desg 25.04 5.229 27.5 ab
58.85599999999977 desr 31.38 3.764 27.5 ab
58.870999999999185 desi 26.08 4.226 27.5 ab
58.89899999999761 desz 31.21 8.254 27.5 ab
59.85599999999977 desg 29.57 4.932 27.5 ab
59.870999999999185 desr 31.39 2.735 27.5 ab
59.88300000000163 desi 26.1 5.25 27.5 ab
59.91400000000431 desz 26.53 5.344 27.5 ab
60.84799999999814 desg 20.21 3.209 27.5 ab
60.86000000000058 desr 25.13 2.272 27.5 ab
60.90299999999843 desi 26.3 2.547 27.5 ab
60.934000000001106 desz 27.89 3.734 27.5 ab
61.88300000000163 desg 18.4 2.571 27.5 ab
61.90299999999843 desr 29.88 1.697 27.5 ab
61.917999999997846 desi 26.88 2.775 27.5 ab
61.93800000000192 desz 32.01 3.165 27.5 ab
66.90699999999924 desg 10.13 2.193 27.5 ab
66.91799999999785 desr 25.29 1.732 27.5 ab
66.9340000000011 desi 25.7 2.616 27.5 ab
66.96100000000297 desz 27.2 2.603 27.5 ab
67.89100000000326 desg 7.081 2.21 27.5 ab
67.90699999999924 desr 26.8 1.721 27.5 ab
67.91799999999785 desi 28.62 2.65 27.5 ab
67.94200000000274 desz 26.04 3.024 27.5 ab
68.87900000000081 desg 8.384 1.742 27.5 ab
68.89100000000326 desr 26.9 1.455 27.5 ab
68.91799999999785 desi 25.14 3.254 27.5 ab
68.94600000000355 desz 29.39 2.892 27.5 ab
69.92599999999948 desg 18.56 6.584 27.5 ab
69.9340000000011 desr 22.89 2.856 27.5 ab
69.96100000000297 desi 25.17 2.025 27.5 ab
69.9890000000014 desz 25.39 1.994 27.5 ab
71.09000000000378 desg 6.063 1.508 27.5 ab
71.10599999999977 desr 22.33 1.221 27.5 ab
71.125 desi 29.96 2.061 27.5 ab
71.14899999999761 desz 23.73 2.531 27.5 ab
72.13300000000163 desg 6.801 1.718 27.5 ab
72.14899999999761 desr 19.2 1.395 27.5 ab
81.8440000000046 desi 14.04 9.891 27.5 ab
81.875 desz 31.23 4.011 27.5 ab
82.02399999999761 desg 6.865 4.95 27.5 ab
82.03600000000006 desr 11.43 2.396 27.5 ab
84.90699999999924 desg -1.231 8.829 27.5 ab
84.91100000000006 desr 9.097 3.405 27.5 ab
84.9340000000011 desi 28.66 3.897 27.5 ab
84.96500000000378 desz 21.79 3.116 27.5 ab
96.9690000000046 desg -0.4606 1.753 27.5 ab
96.98500000000058 desr 8.026 1.228 27.5 ab
96.99700000000303 desi 18.53 2.06 27.5 ab
97.02799999999843 desz 23.25 2.295 27.5 ab
104.9690000000046 desg 0.3335 2.074 27.5 ab
104.99300000000221 desr 5.978 1.282 27.5 ab
105.01200000000244 desi 18.8 1.839 27.5 ab
105.03600000000006 desz 19.44 2.322 27.5 ab
111.89500000000407 desg 5.118 4.85 27.5 ab
111.90299999999843 desr 3.652 2.116 27.5 ab
111.91799999999785 desi 16.58 3.078 27.5 ab
111.95000000000437 desz 18.37 2.609 27.5 ab
113.03600000000006 desg -4.094 6.491 27.5 ab
113.05099999999948 desr 8.892 2.707 27.5 ab
113.06700000000274 desi 20.76 5.101 27.5 ab
115.8440000000046 desz 21.72 2.104 27.5 ab
115.95000000000437 desg -0.1888 3.053 27.5 ab
115.96500000000378 desr 3.28 1.738 27.5 ab
115.98099999999977 desi 17.55 2.678 27.5 ab
126.84799999999814 desg -0.4773 1.371 27.5 ab
126.86000000000058 desr 1.285 0.9019 27.5 ab
126.87900000000081 desi 13.18 1.441 27.5 ab
126.90299999999843 desz 22.32 2.25 27.5 ab
134.85199999999895 desg -0.6637 2.67 27.5 ab
134.8640000000014 desr 2.422 1.497 27.5 ab
134.88300000000163 desi 13.01 2.404 27.5 ab
134.90699999999924 desz 20.58 2.467 27.5 ab
140.9340000000011 desg -0.184 4.216 27.5 ab
140.95000000000437 desr 1.242 1.86 27.5 ab
141.91799999999785 desi 12.0 2.793 27.5 ab
141.95000000000437 desz 21.53 3.004 27.5 ab
144.8989999999976 desg -5.767 6.628 27.5 ab
144.90699999999924 desr -0.5921 2.888 27.5 ab
144.91799999999785 desi 9.808 3.41 27.5 ab
144.95000000000437 desz 17.36 2.977 27.5 ab
155.84799999999814 desg -1.619 1.459 27.5 ab
155.86000000000058 desr -0.1022 0.9743 27.5 ab
155.87900000000081 desi 11.91 1.602 27.5 ab
155.90299999999843 desz 15.09 2.594 27.5 ab
163.85199999999895 desg 3.766 2.75 27.5 ab
163.8640000000014 desr 1.558 1.647 27.5 ab
163.88300000000163 desi 10.75 2.73 27.5 ab
